Stimulus	KeyPress	RT	Behavior	Image	StimType
60	2	131	Miss-FA	381	Targ
216	2	113	Miss-FA	9	Targ
14	NR	1	NR-Hit	1227	Lure
109	1	58	FA-FA	514	Lure
45	1	161	Hit-Hit	340	Targ
39	2	54	Miss-FA	32	Targ
175	1	7	FA-FA	810	Lure
158	1	182	FA-FA	692	Lure
147	1	59	FA-FA	620	Lure
59	1	44	Hit-FA	380	Targ
190	2	74	CR-FA	845	Lure
98	2	114	CR-Hit	481	Lure
99	1	20	FA-Hit	482	Lure
44	2	39	Miss-FA	339	Targ
152	2	50	CR-FA	663	Lure
8	1	21	Hit-Hit	111	Targ
143	2	98	CR-Hit	605	Lure
41	2	27	Miss-Hit	332	Targ
164	2	69	CR-FA	722	Lure
62	1	86	Hit-FA	387	Targ
12	1	171	Hit-Hit	11	Targ
29	1	164	Hit-Hit	293	Targ
63	1	53	Hit-Hit	388	Targ
66	1	148	Hit-Hit	391	Targ
92	2	29	Miss-FA	458	Targ
43	1	8	Hit-Hit	336	Targ
102	2	45	CR-Hit	494	Lure
181	1	154	FA-Hit	830	Lure
168	2	62	CR-Hit	753	Lure
151	1	158	FA-Hit	661	Lure
103	2	45	CR-FA	496	Lure
24	1	136	Hit-Hit	232	Targ
87	1	159	Hit-Hit	450	Targ
167	1	37	FA-FA	732	Lure
148	2	85	CR-Hit	632	Lure
155	1	67	FA-Hit	682	Lure
153	2	80	CR-FA	679	Lure
6	2	22	CR-FA	1088	Lure
119	1	11	Hit-Hit	53	Targ
107	1	46	FA-FA	502	Lure
50	2	60	Miss-Hit	356	Targ
52	1	155	Hit-Hit	363	Targ
71	1	31	Hit-Hit	408	Targ
172	1	34	FA-Hit	782	Lure
15	2	96	Miss-FA	123	Targ
184	2	97	CR-Hit	835	Lure
178	2	48	Miss-Hit	81	Targ
139	1	166	FA-FA	591	Lure
157	1	64	Hit-Hit	68	Targ
70	1	99	Hit-FA	406	Targ
76	2	15	Miss-FA	41	Targ
2	2	128	CR-Hit	1004	Lure
27	2	11	Miss-FA	24	Targ
101	1	35	FA-FA	490	Lure
192	2	41	CR-Hit	849	Lure
182	1	76	FA-Hit	833	Lure
154	1	16	FA-FA	681	Lure
111	1	60	Hit-Hit	51	Targ
79	1	6	Hit-Hit	42	Targ
67	2	181	Miss-Hit	393	Targ
113	1	90	FA-Hit	521	Lure
3	1	152	FA-FA	1019	Lure
90	1	7	Hit-Hit	454	Targ
188	2	25	CR-Hit	843	Lure
83	1	140	Hit-Hit	441	Targ
49	1	84	Hit-Hit	352	Targ
38	2	104	Miss-FA	324	Targ
55	1	52	Hit-Hit	369	Targ
56	1	16	Hit-Hit	373	Targ
108	2	109	CR-Hit	510	Lure
121	2	42	CR-FA	541	Lure
47	1	144	Hit-Hit	344	Targ
116	1	63	FA-Hit	530	Lure
104	2	156	CR-FA	499	Lure
85	1	4	Hit-FA	444	Targ
189	2	94	CR-FA	844	Lure
72	1	152	Hit-Hit	412	Targ
196	2	36	CR-FA	856	Lure
187	1	107	Hit-Hit	83	Targ
17	2	150	Miss-FA	144	Targ
114	1	112	FA-Hit	526	Lure
117	1	143	FA-FA	535	Lure
97	2	115	CR-Hit	475	Lure
169	1	56	FA-Hit	757	Lure
141	1	172	FA-Hit	596	Lure
74	1	21	Hit-Hit	417	Targ
199	1	142	FA-Hit	867	Lure
115	1	123	FA-FA	527	Lure
35	2	28	Miss-FA	317	Targ
53	2	101	Miss-Hit	364	Targ
77	1	73	Hit-FA	422	Targ
142	1	124	Hit-Hit	59	Targ
161	1	88	Hit-Hit	70	Targ
21	2	65	Miss-FA	17	Targ
133	2	176	CR-Hit	571	Lure
22	1	146	Hit-Hit	20	Targ
82	2	78	Miss-Hit	439	Targ
86	1	77	Hit-Hit	448	Targ
18	2	122	Miss-FA	15	Targ
186	1	83	FA-Hit	838	Lure
34	1	57	Hit-Hit	315	Targ
11	2	33	Miss-Hit	117	Targ
176	2	110	CR-Hit	812	Lure
19	1	147	Hit-Hit	166	Targ
65	1	168	Hit-FA	390	Targ
64	2	129	Miss-FA	38	Targ
