Stimulus	KeyPress	RT	Behavior	Image	StimType
71	2	46	Miss-Hit-V	408	Targ
22	1	33	Hit-Hit-V	20	Targ
102	2	61	CR-Hit-V	494	Lure
161	1	50	Hit-Hit-V	70	Targ
141	2	158	CR-Hit-S	596	Lure
169	2	104	CR-FA-S	757	Lure
152	1	142	FA-FA-S	663	Lure
87	1	22	Hit-FA-S	450	Targ
181	1	54	FA-FA-S	830	Lure
74	2	108	Miss-Hit-V	417	Targ
199	2	53	CR-Hit-S	867	Lure
43	1	143	Hit-Hit-S	336	Targ
97	1	2	FA-FA-S	475	Lure
172	2	46	CR-Hit-S	782	Lure
17	1	130	Hit-Hit-V	144	Targ
59	1	110	Hit-Hit-S	380	Targ
147	1	39	FA-FA-V	620	Lure
24	1	150	Hit-Hit-V	232	Targ
35	1	127	Hit-FA-V	317	Targ
192	2	129	CR-FA-V	849	Lure
47	1	142	Hit-Hit-S	344	Targ
115	1	126	FA-Hit-V	527	Lure
72	1	117	Hit-Hit-V	412	Targ
63	1	138	Hit-FA-V	388	Targ
155	2	65	CR-FA-S	682	Lure
76	1	136	Hit-FA-S	41	Targ
44	1	123	Hit-FA-S	339	Targ
103	1	93	FA-FA-S	496	Lure
154	1	63	FA-FA-S	681	Lure
50	1	170	Hit-FA-S	356	Targ
21	1	173	Hit-Hit-V	17	Targ
111	1	133	Hit-FA-V	51	Targ
178	1	20	Hit-Hit-V	81	Targ
190	2	57	CR-FA-S	845	Lure
148	1	13	FA-Hit-S	632	Lure
109	1	172	FA-FA-S	514	Lure
79	1	163	Hit-FA-S	42	Targ
55	1	160	Hit-Hit-S	369	Targ
62	1	159	Hit-Hit-S	387	Targ
196	1	154	FA-FA-S	856	Lure
175	1	156	FA-FA-S	810	Lure
99	1	96	FA-Hit-S	482	Lure
104	2	84	CR-Hit-V	499	Lure
184	2	90	CR-Hit-V	835	Lure
83	1	143	Hit-Hit-S	441	Targ
92	2	105	Miss-FA-S	458	Targ
56	1	137	Hit-FA-V	373	Targ
114	1	85	FA-FA-S	526	Lure
182	2	26	CR-FA-V	833	Lure
53	1	71	Hit-Hit-V	364	Targ
153	2	29	CR-FA-V	679	Lure
14	2	47	CR-FA-S	1227	Lure
116	2	107	CR-Hit-V	530	Lure
157	1	166	Hit-Hit-S	68	Targ
77	1	50	Hit-Hit-V	422	Targ
60	1	78	Hit-Hit-S	381	Targ
107	1	37	FA-Hit-S	502	Lure
45	1	31	Hit-Hit-V	340	Targ
98	2	52	CR-Hit-S	481	Lure
8	1	180	Hit-Hit-V	111	Targ
186	2	118	CR-Hit-S	838	Lure
6	2	15	CR-Hit-S	1088	Lure
49	1	9	Hit-FA-V	352	Targ
27	1	151	Hit-Hit-V	24	Targ
90	1	4	Hit-Hit-V	454	Targ
133	2	30	CR-Hit-S	571	Lure
143	2	17	CR-Hit-S	605	Lure
12	1	36	Hit-Hit-V	11	Targ
117	1	92	FA-FA-S	535	Lure
113	2	103	CR-Hit-V	521	Lure
139	1	43	FA-Hit-V	591	Lure
39	1	97	Hit-FA-V	32	Targ
3	1	119	FA-FA-S	1019	Lure
52	1	66	Hit-Hit-S	363	Targ
188	2	64	CR-Hit-S	843	Lure
38	1	134	Hit-Hit-S	324	Targ
119	2	116	Miss-Hit-V	53	Targ
151	2	68	CR-Hit-S	661	Lure
86	1	145	Hit-Hit-S	448	Targ
168	2	44	CR-Hit-V	753	Lure
142	1	38	Hit-Hit-V	59	Targ
101	1	94	FA-FA-S	490	Lure
164	2	3	CR-Hit-V	722	Lure
216	1	183	Hit-Hit-S	9	Targ
15	2	99	Miss-FA-S	123	Targ
18	1	178	Hit-Hit-V	15	Targ
70	2	106	Miss-Hit-V	406	Targ
187	2	171	Miss-Hit-V	83	Targ
121	2	25	CR-Hit-S	541	Lure
29	1	122	Hit-Hit-V	293	Targ
67	1	23	Hit-FA-S	393	Targ
189	2	100	CR-FA-S	844	Lure
108	2	45	CR-Hit-V	510	Lure
66	1	128	Hit-Hit-S	391	Targ
82	1	89	Hit-Hit-V	439	Targ
85	1	10	Hit-FA-S	444	Targ
167	2	175	CR-NR-NR	732	Lure
158	2	75	CR-Hit-V	692	Lure
2	2	98	CR-Hit-V	1004	Lure
41	2	25	Miss-FA-S	332	Targ
