Stimulus	KeyPress	RT	Behavior	Image	StimType
2	2	147	CR-Hit	1004	Lure
56	1	62	Hit-Hit	373	Targ
169	1	67	FA-Hit	757	Lure
52	1	20	Hit-Hit	363	Targ
187	1	156	Hit-FA	83	Targ
115	1	174	FA-FA	527	Lure
175	1	151	FA-Hit	810	Lure
55	1	155	Hit-FA	369	Targ
12	1	162	Hit-FA	11	Targ
71	1	25	Hit-FA	408	Targ
62	1	100	Hit-FA	387	Targ
141	2	123	CR-Hit	596	Lure
108	2	57	CR-Hit	510	Lure
21	1	19	Hit-FA	17	Targ
216	2	97	Miss-Hit	9	Targ
182	2	131	CR-Hit	833	Lure
143	2	121	CR-Hit	605	Lure
172	2	5	CR-Hit	782	Lure
3	1	20	FA-Hit	1019	Lure
102	2	128	CR-Hit	494	Lure
147	1	140	FA-Hit	620	Lure
79	1	113	Hit-Hit	42	Targ
152	1	84	FA-Hit	663	Lure
72	1	59	Hit-FA	412	Targ
27	2	126	Miss-FA	24	Targ
50	1	90	Hit-FA	356	Targ
148	1	74	FA-FA	632	Lure
101	1	76	FA-Hit	490	Lure
113	1	63	FA-FA	521	Lure
6	2	12	CR-Hit	1088	Lure
85	1	18	Hit-Hit	444	Targ
117	1	17	FA-Hit	535	Lure
74	1	116	Hit-FA	417	Targ
35	1	169	Hit-Hit	317	Targ
186	1	172	FA-FA	838	Lure
133	2	81	CR-Hit	571	Lure
22	1	21	Hit-Hit	20	Targ
97	1	93	FA-FA	475	Lure
153	1	176	FA-FA	679	Lure
99	1	8	FA-Hit	482	Lure
38	1	165	Hit-FA	324	Targ
76	1	165	Hit-Hit	41	Targ
59	1	91	Hit-Hit	380	Targ
188	1	149	FA-Hit	843	Lure
44	1	64	Hit-Hit	339	Targ
39	1	125	Hit-NR	32	Targ
114	1	35	FA-FA	526	Lure
45	1	166	Hit-Hit	340	Targ
49	1	109	Hit-Hit	352	Targ
161	2	126	Miss-Hit	70	Targ
47	1	18	Hit-Hit	344	Targ
103	2	105	CR-Hit	496	Lure
116	1	118	FA-FA	530	Lure
29	1	33	Hit-Hit	293	Targ
167	1	92	FA-Hit	732	Lure
157	1	40	Hit-Hit	68	Targ
107	2	141	CR-Hit	502	Lure
70	1	67	Hit-FA	406	Targ
43	1	80	Hit-FA	336	Targ
164	2	144	CR-Hit	722	Lure
86	1	158	Hit-FA	448	Targ
83	1	44	Hit-Hit	441	Targ
109	1	68	FA-FA	514	Lure
155	2	50	CR-Hit	682	Lure
199	1	178	FA-FA	867	Lure
111	1	49	Hit-Hit	51	Targ
184	1	136	FA-Hit	835	Lure
121	2	77	CR-Hit	541	Lure
41	2	122	Miss-FA	332	Targ
14	2	29	CR-FA	1227	Lure
104	2	160	CR-Hit	499	Lure
154	1	181	FA-Hit	681	Lure
17	1	48	Hit-FA	144	Targ
53	1	27	Hit-Hit	364	Targ
82	2	104	Miss-FA	439	Targ
98	1	94	FA-Hit	481	Lure
158	2	37	CR-Hit	692	Lure
168	2	87	CR-Hit	753	Lure
142	1	161	Hit-Hit	59	Targ
151	1	52	FA-Hit	661	Lure
190	1	114	FA-Hit	845	Lure
60	1	167	Hit-Hit	381	Targ
139	1	65	FA-Hit	591	Lure
24	1	43	Hit-FA	232	Targ
77	1	65	Hit-FA	422	Targ
15	2	145	Miss-FA	123	Targ
87	2	33	Miss-Hit	450	Targ
196	2	7	CR-Hit	856	Lure
119	1	127	Hit-Hit	53	Targ
90	1	180	Hit-FA	454	Targ
66	1	101	Hit-FA	391	Targ
192	2	34	CR-Hit	849	Lure
92	2	56	Miss-FA	458	Targ
178	1	142	Hit-FA	81	Targ
8	1	177	Hit-Hit	111	Targ
67	1	11	Hit-FA	393	Targ
18	1	139	Hit-FA	15	Targ
63	1	129	Hit-Hit	388	Targ
181	1	117	FA-Hit	830	Lure
189	1	47	FA-FA	844	Lure
7	1	124	Hit-FA	110	Targ
183	1	46	FA-Hit	834	Lure
40	1	24	Hit-FA	331	Targ
112	2	99	CR-Hit	520	Lure
65	1	31	Hit-Hit	390	Targ
160	2	26	CR-Hit	700	Lure
28	1	179	Hit-Hit	292	Targ
140	2	45	CR-Hit	592	Lure
123	2	36	CR-Hit	545	Lure
13	1	22	Hit-FA	121	Targ
195	1	167	FA-Hit	854	Lure
30	1	108	Hit-Hit	297	Targ
31	1	28	Hit-Hit	29	Targ
95	2	69	Miss-Hit	469	Targ
127	1	89	Hit-Hit	54	Targ
46	1	75	Hit-Hit	342	Targ
122	1	83	FA-Hit	544	Lure
75	2	3	Miss-Hit	418	Targ
197	2	133	CR-FA	860	Lure
81	1	148	Hit-Hit	437	Targ
156	1	16	FA-FA	684	Lure
110	1	166	FA-Hit	518	Lure
128	1	110	FA-FA	550	Lure
124	1	45	FA-Hit	546	Lure
165	1	120	FA-FA	725	Lure
5	2	85	CR-Hit	1056	Lure
11	1	38	Hit-Hit	117	Targ
16	1	55	Hit-FA	124	Targ
23	1	106	Hit-Hit	22	Targ
58	1	58	Hit-Hit	378	Targ
134	1	130	FA-Hit	576	Lure
185	1	60	FA-Hit	837	Lure
54	1	59	Hit-FA	366	Targ
4	1	17	FA-Hit	1031	Lure
80	1	143	Hit-Hit	431	Targ
91	1	153	Hit-Hit	457	Targ
145	1	170	FA-Hit	616	Lure
1	2	23	CR-Hit	1000	Lure
170	2	138	CR-FA	764	Lure
180	NR	1	NR-Hit	827	Lure
118	1	159	FA-Hit	539	Lure
93	1	51	Hit-FA	464	Targ
51	1	102	Hit-Hit	35	Targ
25	2	79	Miss-FA	23	Targ
191	1	132	FA-Hit	847	Lure
125	2	73	CR-FA	548	Lure
137	2	39	CR-FA	588	Lure
176	2	137	CR-Hit	812	Lure
105	1	54	Hit-FA	49	Targ
126	1	6	FA-Hit	549	Lure
100	1	134	FA-Hit	488	Lure
166	1	95	FA-FA	729	Lure
20	1	30	Hit-Hit	177	Targ
177	1	23	FA-FA	814	Lure
9	1	146	Hit-Hit	112	Targ
