Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
32b.jpg	NR	1	Hit-NR	NR	32	NR
443a.jpg	2	53	Hit-Hit	2	443	S
324a.jpg	3	42	Hit-FA	3	324	S
551b.jpg	4	33	CR-Hit	1	551	V
1148b.jpg	1	17	NR-FA	4	1148	V
844b.jpg	2	99	FA-FA	3	844	S
117a.jpg	1	128	Hit-Hit	1	117	V
297a.jpg	1	31	Hit-Hit	1	297	V
474a.jpg	2	110	FA-Hit	2	474	S
488a.jpg	2	148	FA-Hit	2	488	S
546b.jpg	3	125	FA-Hit	2	546	S
540a.jpg	2	156	CR-Hit	2	540	S
854b.jpg	4	103	FA-Hit	1	854	V
834b.jpg	3	177	FA-Hit	2	834	S
732a.jpg	2	138	FA-Hit	2	732	S
713a.jpg	2	185	FA-Hit	2	713	S
867b.jpg	1	166	FA-FA	4	867	V
520a.jpg	1	38	CR-Hit	1	520	V
464a.jpg	3	183	Hit-FA	3	464	S
427a.jpg	4	36	Hit-FA	4	427	V
306a.jpg	3	144	Hit-FA	3	306	S
453a.jpg	3	184	Hit-FA	3	453	S
412a.jpg	3	163	Hit-FA	3	412	S
378b.jpg	3	173	Hit-Hit	2	378	S
1088b.jpg	4	65	CR-Hit	1	1088	V
373b.jpg	3	182	Hit-Hit	2	373	S
514a.jpg	3	193	FA-FA	3	514	S
1056b.jpg	4	12	CR-Hit	1	1056	V
616b.jpg	3	122	FA-Hit	2	616	S
51b.jpg	3	171	Hit-Hit	2	51	S
17b.jpg	1	89	Hit-FA	4	17	V
1019b.jpg	3	195	FA-Hit	2	1019	S
35b.jpg	3	172	Hit-Hit	2	35	S
22b.jpg	3	71	Hit-Hit	2	22	S
63b.jpg	2	132	Hit-FA	3	63	S
388b.jpg	4	133	Hit-Hit	1	388	V
319a.jpg	1	178	Hit-Hit	1	319	V
845b.jpg	3	116	FA-Hit	2	845	S
375b.jpg	2	158	Hit-FA	3	375	S
315a.jpg	1	154	Hit-Hit	1	315	V
340b.jpg	4	91	Hit-Hit	1	340	V
441a.jpg	1	27	Hit-Hit	1	441	V
860b.jpg	1	170	CR-FA	4	860	V
352b.jpg	3	58	Hit-Hit	2	352	S
20b.jpg	4	137	Hit-Hit	1	20	V
53b.jpg	4	168	Hit-Hit	1	53	V
592b.jpg	4	96	CR-Hit	1	592	V
112a.jpg	1	19	Hit-Hit	1	112	V
439a.jpg	3	63	Miss-FA	3	439	S
123a.jpg	3	64	Miss-FA	3	123	S
681a.jpg	1	107	FA-Hit	1	681	V
452a.jpg	2	130	Hit-Hit	2	452	S
544a.jpg	2	45	FA-Hit	2	544	S
548b.jpg	2	129	CR-FA	3	548	S
571b.jpg	3	69	CR-Hit	2	571	S
843b.jpg	4	18	FA-Hit	1	843	V
847b.jpg	3	54	FA-Hit	2	847	S
9b.jpg	3	101	Miss-Hit	2	9	S
757a.jpg	2	92	FA-Hit	2	757	S
679b.jpg	1	90	FA-FA	4	679	V
1000b.jpg	4	43	CR-Hit	1	1000	V
814a.jpg	3	48	FA-FA	3	814	S
417a.jpg	3	74	Hit-FA	3	417	S
363b.jpg	3	161	Hit-Hit	2	363	S
144a.jpg	3	113	Hit-FA	3	144	S
535a.jpg	2	175	FA-Hit	2	535	S
861b.jpg	4	181	FA-Hit	1	861	V
54b.jpg	3	134	Hit-Hit	2	54	S
83a.jpg	3	112	Hit-FA	3	83	S
849b.jpg	4	79	CR-Hit	1	849	V
364b.jpg	4	189	Hit-Hit	1	364	V
582b.jpg	3	180	FA-Hit	2	582	S
518a.jpg	2	95	FA-Hit	2	518	S
550b.jpg	1	155	FA-FA	4	550	V
549b.jpg	3	67	FA-Hit	2	549	S
838b.jpg	2	2	FA-FA	3	838	S
248a.jpg	3	146	Hit-FA	3	248	S
579b.jpg	3	22	FA-Hit	2	579	S
469a.jpg	2	126	Miss-Hit	2	469	S
824a.jpg	2	151	FA-Hit	2	824	S
349b.jpg	1	61	Miss-FA	4	349	V
526a.jpg	4	73	FA-FA	4	526	V
692a.jpg	1	15	CR-Hit	1	692	V
339b.jpg	3	41	Hit-Hit	2	339	S
