Stimulus	KeyPress	RT	Behavior	Image	StimType
188	2	14	CR-Hit-S	843	Lure
157	1	89	Hit-Hit-V	68	Targ
39	1	173	Hit-Hit-V	32	Targ
90	1	149	Hit-Hit-S	454	Targ
8	1	84	Hit-Hit-V	111	Targ
153	2	53	CR-Hit-V	679	Lure
6	2	46	CR-Hit-S	1088	Lure
142	1	177	Hit-Hit-V	59	Targ
143	1	16	FA-Hit-S	605	Lure
50	1	137	Hit-FA-V	356	Targ
199	1	62	FA-FA-S	867	Lure
101	1	18	FA-Hit-V	490	Lure
190	1	147	FA-FA-S	845	Lure
147	1	19	FA-Hit-S	620	Lure
139	1	65	FA-FA-V	591	Lure
21	1	88	Hit-Hit-V	17	Targ
62	1	8	Hit-FA-V	387	Targ
35	1	162	Hit-FA-S	317	Targ
82	1	157	Hit-FA-V	439	Targ
164	1	170	FA-Hit-S	722	Lure
85	1	122	Hit-Hit-V	444	Targ
196	1	3	FA-Hit-V	856	Lure
41	1	47	Hit-FA-V	332	Targ
63	1	175	Hit-Hit-S	388	Targ
60	2	14	Miss-Hit-V	381	Targ
47	1	46	Hit-Hit-V	344	Targ
99	2	11	CR-Hit-V	482	Lure
186	1	178	FA-Hit-V	838	Lure
14	1	85	FA-Hit-V	1227	Lure
167	1	67	FA-Hit-V	732	Lure
115	1	174	FA-Hit-V	527	Lure
141	2	31	CR-Hit-S	596	Lure
92	1	171	Hit-FA-V	458	Targ
117	1	63	FA-FA-S	535	Lure
104	1	95	FA-Hit-V	499	Lure
24	1	167	Hit-Hit-V	232	Targ
67	1	27	Hit-Hit-V	393	Targ
55	1	7	Hit-Hit-S	369	Targ
76	1	135	Hit-Hit-V	41	Targ
107	1	30	FA-Hit-V	502	Lure
12	1	106	Hit-FA-V	11	Targ
161	1	161	Hit-Hit-S	70	Targ
27	2	180	Miss-FA-V	24	Targ
59	2	168	Miss-Hit-V	380	Targ
113	2	9	CR-Hit-V	521	Lure
87	1	164	Hit-Hit-V	450	Targ
155	1	86	FA-FA-V	682	Lure
77	1	110	Hit-FA-V	422	Targ
98	2	32	CR-FA-V	481	Lure
79	1	40	Hit-Hit-V	42	Targ
18	2	93	Miss-FA-V	15	Targ
151	1	79	FA-FA-S	661	Lure
119	2	148	Miss-Hit-V	53	Targ
121	1	33	FA-Hit-V	541	Lure
103	1	108	FA-NR-NR	496	Lure
17	1	112	Hit-Hit-V	144	Targ
97	1	69	FA-FA-V	475	Lure
187	2	83	Miss-Hit-V	83	Targ
158	2	91	CR-Hit-V	692	Lure
45	1	154	Hit-Hit-S	340	Targ
86	NR	1	NR-FA-S	448	Targ
56	1	150	Hit-Hit-V	373	Targ
175	2	125	CR-Hit-V	810	Lure
184	2	51	CR-Hit-S	835	Lure
178	NR	1	NR-Hit-S	81	Targ
172	1	116	FA-Hit-V	782	Lure
102	2	71	CR-Hit-V	494	Lure
