Stimulus	KeyPress	RT	Behavior	Image	StimType
86	2	47	Miss-Hit	448	Targ
76	1	115	Hit-Hit	41	Targ
47	1	57	Hit-Hit	344	Targ
82	2	91	Miss-FA	439	Targ
52	1	2	Hit-Hit	363	Targ
17	1	26	Hit-Hit	144	Targ
116	2	89	CR-FA	530	Lure
27	1	84	Hit-Hit	24	Targ
3	1	49	FA-Hit	1019	Lure
103	2	3	CR-FA	496	Lure
72	1	63	Hit-Hit	412	Targ
187	1	10	Hit-Hit	83	Targ
151	1	48	FA-NR	661	Lure
43	NR	1	NR-Hit	336	Targ
216	1	66	Hit-Hit	9	Targ
59	2	4	Miss-FA	380	Targ
189	2	69	CR-NR	844	Lure
29	1	123	Hit-Hit	293	Targ
199	2	70	CR-Hit	867	Lure
142	1	25	Hit-NR	59	Targ
44	2	74	Miss-FA	339	Targ
55	1	36	Hit-FA	369	Targ
169	2	58	CR-Hit	757	Lure
39	2	93	Miss-FA	32	Targ
164	2	73	CR-FA	722	Lure
139	1	97	FA-Hit	591	Lure
157	1	75	Hit-Hit	68	Targ
133	2	9	CR-NR	571	Lure
14	NR	1	NR-Hit	1227	Lure
148	NR	1	NR-Hit	632	Lure
92	1	37	Hit-FA	458	Targ
114	1	65	FA-Hit	526	Lure
143	NR	1	NR-FA	605	Lure
99	2	80	CR-Hit	482	Lure
98	2	35	CR-FA	481	Lure
67	1	28	Hit-NR	393	Targ
113	1	96	FA-Hit	521	Lure
190	1	11	FA-NR	845	Lure
22	2	8	Miss-FA	20	Targ
167	2	61	CR-Hit	732	Lure
83	1	42	Hit-Hit	441	Targ
181	2	86	CR-FA	830	Lure
66	2	33	Miss-Hit	391	Targ
154	NR	1	NR-FA	681	Lure
63	NR	1	NR-FA	388	Targ
21	NR	1	NR-FA	17	Targ
56	2	27	Miss-FA	373	Targ
101	2	125	CR-FA	490	Lure
188	2	20	CR-NR	843	Lure
196	2	41	CR-NR	856	Lure
111	1	83	Hit-Hit	51	Targ
107	1	112	FA-FA	502	Lure
115	2	105	CR-FA	527	Lure
168	2	15	CR-FA	753	Lure
53	2	72	Miss-Hit	364	Targ
178	NR	1	NR-NR	81	Targ
2	1	123	FA-FA	1004	Lure
182	2	90	CR-FA	833	Lure
60	2	124	Miss-FA	381	Targ
77	NR	1	NR-FA	422	Targ
161	NR	1	NR-NR	70	Targ
85	NR	1	NR-FA	444	Targ
158	1	101	FA-FA	692	Lure
153	2	60	CR-Hit	679	Lure
119	2	58	Miss-NR	53	Targ
49	2	45	Miss-Hit	352	Targ
102	NR	1	NR-FA	494	Lure
175	NR	1	NR-NR	810	Lure
172	1	107	FA-Hit	782	Lure
147	1	61	FA-Hit	620	Lure
109	1	76	FA-Hit	514	Lure
141	NR	1	NR-Hit	596	Lure
97	1	102	FA-NR	475	Lure
152	NR	1	NR-Hit	663	Lure
184	NR	1	NR-NR	835	Lure
6	1	117	FA-Hit	1088	Lure
71	2	95	Miss-FA	408	Targ
35	2	51	Miss-FA	317	Targ
192	NR	1	NR-Hit	849	Lure
24	1	117	Hit-Hit	232	Targ
104	2	81	CR-FA	499	Lure
117	2	23	CR-FA	535	Lure
108	2	32	CR-FA	510	Lure
8	1	59	Hit-Hit	111	Targ
45	NR	1	NR-Hit	340	Targ
50	1	87	Hit-Hit	356	Targ
62	1	114	Hit-FA	387	Targ
70	1	100	Hit-FA	406	Targ
74	1	111	Hit-FA	417	Targ
90	NR	1	NR-NR	454	Targ
12	1	5	Hit-Hit	11	Targ
186	NR	1	NR-Hit	838	Lure
38	NR	1	NR-Hit	324	Targ
18	1	98	Hit-Hit	15	Targ
41	NR	1	NR-NR	332	Targ
15	NR	1	NR-FA	123	Targ
79	NR	1	NR-FA	42	Targ
87	1	43	Hit-FA	450	Targ
155	2	67	CR-Hit	682	Lure
121	2	103	CR-FA	541	Lure
48	2	54	Miss-Hit	349	Targ
170	2	39	CR-FA	764	Lure
138	NR	1	NR-Hit	589	Lure
28	2	77	Miss-FA	292	Targ
89	1	17	Hit-Hit	453	Targ
64	1	116	Hit-FA	38	Targ
112	NR	1	NR-Hit	520	Lure
174	1	46	FA-FA	797	Lure
197	2	52	CR-Hit	860	Lure
128	2	71	CR-Hit	550	Lure
198	NR	1	NR-FA	861	Lure
162	2	56	CR-Hit	710	Lure
140	2	22	CR-Hit	592	Lure
33	1	30	Hit-Hit	30	Targ
11	NR	1	NR-FA	117	Targ
136	NR	1	NR-NR	582	Lure
5	1	13	FA-Hit	1056	Lure
156	1	110	FA-FA	684	Lure
127	NR	1	NR-Hit	54	Targ
25	1	16	Hit-FA	23	Targ
