Stimulus	KeyPress	RT	Behavior	Image	StimType
102	1	114	FA-Hit-S	494	Lure
50	1	102	Hit-Hit-S	356	Targ
158	1	166	FA-Hit-V	692	Lure
109	1	27	FA-Hit-V	514	Lure
98	1	162	FA-Hit-S	481	Lure
59	1	122	Hit-Hit-V	380	Targ
45	1	138	Hit-Hit-V	340	Targ
14	1	43	FA-FA-S	1227	Lure
77	1	174	Hit-FA-S	422	Targ
6	1	147	FA-Hit-V	1088	Lure
178	1	62	Hit-FA-S	81	Targ
139	1	144	FA-FA-S	591	Lure
87	1	22	Hit-NR-NR	450	Targ
72	1	5	Hit-Hit-V	412	Targ
199	2	72	CR-Hit-V	867	Lure
43	1	34	Hit-Hit-S	336	Targ
67	1	54	Hit-Hit-V	393	Targ
15	1	83	Hit-FA-S	123	Targ
21	1	13	Hit-FA-V	17	Targ
76	1	70	Hit-FA-S	41	Targ
121	1	160	FA-FA-S	541	Lure
99	2	36	CR-Hit-V	482	Lure
92	2	107	Miss-FA-S	458	Targ
181	1	18	FA-Hit-S	830	Lure
83	1	162	Hit-Hit-V	441	Targ
155	2	77	CR-Hit-V	682	Lure
35	1	170	Hit-Hit-S	317	Targ
62	1	161	Hit-Hit-S	387	Targ
44	1	95	Hit-Hit-S	339	Targ
29	1	68	Hit-Hit-V	293	Targ
157	2	104	Miss-FA-S	68	Targ
24	1	19	Hit-Hit-V	232	Targ
148	2	46	CR-Hit-S	632	Lure
153	2	110	CR-Hit-S	679	Lure
85	1	139	Hit-Hit-V	444	Targ
8	1	44	Hit-Hit-V	111	Targ
116	1	67	FA-Hit-S	530	Lure
27	2	100	Miss-Hit-S	24	Targ
108	2	84	CR-Hit-V	510	Lure
182	2	47	CR-Hit-V	833	Lure
164	2	79	CR-FA-S	722	Lure
103	2	96	CR-Hit-V	496	Lure
56	1	3	Hit-Hit-V	373	Targ
79	1	21	Hit-Hit-V	42	Targ
12	1	46	Hit-Hit-S	11	Targ
114	1	57	FA-FA-S	526	Lure
74	1	71	Hit-Hit-V	417	Targ
60	1	167	Hit-FA-V	381	Targ
172	2	97	CR-Hit-V	782	Lure
90	1	10	Hit-Hit-V	454	Targ
71	1	4	Hit-Hit-V	408	Targ
2	1	106	FA-Hit-V	1004	Lure
115	1	87	FA-FA-V	527	Lure
111	1	26	Hit-FA-S	51	Targ
47	2	116	Miss-Hit-S	344	Targ
161	1	29	Hit-Hit-V	70	Targ
