Stimulus	KeyPress	RT	Behavior	Image	StimType
369a.jpg	1	853	Hit	369	Targ
373a.jpg	1	877	Hit	373	Targ
810b.jpg	2	2005	CR	810	Lure
732b.jpg	2	1345	CR	732	Lure
530b.jpg	1	732	FA	530	Lure
51a.jpg	1	830	Hit	51	Targ
757b.jpg	2	1062	CR	757	Lure
450a.jpg	1	1168	Hit	450	Targ
439a.jpg	1	855	Hit	439	Targ
380a.jpg	1	1507	Hit	380	Targ
364a.jpg	1	1416	Hit	364	Targ
782b.jpg	2	1129	CR	782	Lure
663b.jpg	1	783	FA	663	Lure
68a.jpg	1	976	Hit	68	Targ
605b.jpg	2	1490	CR	605	Lure
344a.jpg	1	1201	Hit	344	Targ
381a.jpg	1	1373	Hit	381	Targ
232a.jpg	1	867	Hit	232	Targ
692b.jpg	2	987	CR	692	Lure
408a.jpg	1	1053	Hit	408	Targ
388a.jpg	2	960	Miss	388	Targ
482b.jpg	1	1191	FA	482	Lure
11a.jpg	1	1028	Hit	11	Targ
81a.jpg	1	1638	Hit	81	Targ
111a.jpg	1	1042	Hit	111	Targ
856b.jpg	1	871	FA	856	Lure
867b.jpg	1	865	FA	867	Lure
502b.jpg	2	1169	CR	502	Lure
1227b.jpg	1	1116	FA	1227	Lure
32a.jpg	2	2238	Miss	32	Targ
838b.jpg	1	918	FA	838	Lure
448a.jpg	1	1340	Hit	448	Targ
722b.jpg	1	1242	FA	722	Lure
83a.jpg	1	1320	Hit	83	Targ
363a.jpg	1	941	Hit	363	Targ
59a.jpg	2	1110	Miss	59	Targ
352a.jpg	1	915	Hit	352	Targ
70a.jpg	1	883	Hit	70	Targ
521b.jpg	1	1287	FA	521	Lure
679b.jpg	1	1093	FA	679	Lure
336a.jpg	1	928	Hit	336	Targ
9a.jpg	2	1088	Miss	9	Targ
620b.jpg	2	869	CR	620	Lure
490b.jpg	2	993	CR	490	Lure
753b.jpg	2	1296	CR	753	Lure
20a.jpg	1	831	Hit	20	Targ
833b.jpg	2	908	CR	833	Lure
406a.jpg	1	853	Hit	406	Targ
387a.jpg	1	961	Hit	387	Targ
849b.jpg	2	616	CR	849	Lure
514b.jpg	1	1295	FA	514	Lure
454a.jpg	1	845	Hit	454	Targ
293a.jpg	1	734	Hit	293	Targ
591b.jpg	1	1032	FA	591	Lure
475b.jpg	1	861	FA	475	Lure
527b.jpg	1	835	FA	527	Lure
17a.jpg	1	853	Hit	17	Targ
496b.jpg	2	1303	CR	496	Lure
391a.jpg	1	785	Hit	391	Targ
332a.jpg	1	1063	Hit	332	Targ
15a.jpg	2	1238	Miss	15	Targ
42a.jpg	1	891	Hit	42	Targ
41a.jpg	1	751	Hit	41	Targ
510b.jpg	1	974	FA	510	Lure
845b.jpg	1	744	FA	845	Lure
571b.jpg	2	844	CR	571	Lure
499b.jpg	2	1029	CR	499	Lure
661b.jpg	1	1033	FA	661	Lure
317a.jpg	1	1140	Hit	317	Targ
422a.jpg	1	1067	Hit	422	Targ
830b.jpg	2	1652	CR	830	Lure
393a.jpg	1	900	Hit	393	Targ
681b.jpg	1	985	FA	681	Lure
526b.jpg	2	1500	CR	526	Lure
596b.jpg	2	1352	CR	596	Lure
632b.jpg	1	816	FA	632	Lure
340a.jpg	1	853	Hit	340	Targ
417a.jpg	1	933	Hit	417	Targ
682b.jpg	1	2199	FA	682	Lure
1004b.jpg	1	1121	FA	1004	Lure
144a.jpg	1	1624	Hit	144	Targ
835b.jpg	2	941	CR	835	Lure
324a.jpg	1	898	Hit	324	Targ
24a.jpg	1	1181	Hit	24	Targ
1088b.jpg	1	1575	FA	1088	Lure
339a.jpg	1	2047	Hit	339	Targ
1019b.jpg	1	749	FA	1019	Lure
441a.jpg	1	628	Hit	441	Targ
412a.jpg	1	1144	Hit	412	Targ
844b.jpg	2	1771	CR	844	Lure
481b.jpg	1	870	FA	481	Lure
843b.jpg	2	1640	CR	843	Lure
123a.jpg	1	778	Hit	123	Targ
444a.jpg	2	1683	Miss	444	Targ
541b.jpg	1	628	FA	541	Lure
458a.jpg	2	1573	Miss	458	Targ
494b.jpg	1	1678	FA	494	Lure
535b.jpg	2	1212	CR	535	Lure
53a.jpg	1	1130	Hit	53	Targ
356a.jpg	1	1042	Hit	356	Targ
378a.jpg	1	928	Hit	378	Targ
847b.jpg	1	739	FA	847	Lure
853b.jpg	1	932	FA	853	Lure
518b.jpg	1	1042	FA	518	Lure
166a.jpg	1	955	Hit	166	Targ
437a.jpg	2	930	Miss	437	Targ
349a.jpg	2	2219	Miss	349	Targ
501b.jpg	1	1096	FA	501	Lure
443a.jpg	2	1202	Miss	443	Targ
61a.jpg	1	806	Hit	61	Targ
812b.jpg	1	1228	FA	812	Lure
548b.jpg	2	1142	CR	548	Lure
834b.jpg	1	864	FA	834	Lure
464a.jpg	1	1015	Hit	464	Targ
319a.jpg	1	1077	Hit	319	Targ
851b.jpg	2	932	CR	851	Lure
827b.jpg	1	861	FA	827	Lure
401a.jpg	1	953	Hit	401	Targ
565b.jpg	2	1010	CR	565	Lure
824b.jpg	1	1036	FA	824	Lure
700b.jpg	1	851	FA	700	Lure
112a.jpg	1	1271	Hit	112	Targ
563b.jpg	1	1035	FA	563	Lure
589b.jpg	2	1224	CR	589	Lure
764b.jpg	1	1098	FA	764	Lure
54a.jpg	2	1102	Miss	54	Targ
331a.jpg	1	1016	Hit	331	Targ
177a.jpg	2	1067	Miss	177	Targ
396a.jpg	1	821	Hit	396	Targ
390a.jpg	1	1070	Hit	390	Targ
582b.jpg	2	1230	CR	582	Lure
546b.jpg	1	1269	FA	546	Lure
488b.jpg	1	913	FA	488	Lure
520b.jpg	1	804	FA	520	Lure
413a.jpg	1	889	Hit	413	Targ
539b.jpg	2	978	CR	539	Lure
551b.jpg	1	891	FA	551	Lure
342a.jpg	1	860	Hit	342	Targ
550b.jpg	1	967	FA	550	Lure
775b.jpg	1	1542	FA	775	Lure
725b.jpg	1	1222	FA	725	Lure
592b.jpg	1	1844	FA	592	Lure
710b.jpg	1	1643	FA	710	Lure
386a.jpg	1	1035	Hit	386	Targ
797b.jpg	1	1304	FA	797	Lure
729b.jpg	2	1125	CR	729	Lure
860b.jpg	2	1296	CR	860	Lure
248a.jpg	1	1055	Hit	248	Targ
63a.jpg	1	787	Hit	63	Targ
55a.jpg	2	994	Miss	55	Targ
544b.jpg	2	1012	CR	544	Lure
35a.jpg	2	1085	Miss	35	Targ
124a.jpg	1	1159	Hit	124	Targ
576b.jpg	1	890	FA	576	Lure
117a.jpg	1	1699	Hit	117	Targ
467a.jpg	1	1141	Hit	467	Targ
31a.jpg	1	909	Hit	31	Targ
30a.jpg	1	1129	Hit	30	Targ
1000b.jpg	1	925	FA	1000	Lure
38a.jpg	1	1005	Hit	38	Targ
786b.jpg	2	811	CR	786	Lure
49a.jpg	1	803	Hit	49	Targ
606b.jpg	2	798	CR	606	Lure
23a.jpg	1	932	Hit	23	Targ
110a.jpg	1	1066	Hit	110	Targ
545b.jpg	2	768	CR	545	Lure
297a.jpg	2	1357	Miss	297	Targ
654b.jpg	2	1120	CR	654	Lure
453a.jpg	1	1029	Hit	453	Targ
854b.jpg	1	1313	FA	854	Lure
334a.jpg	1	949	Hit	334	Targ
579b.jpg	1	744	FA	579	Lure
306a.jpg	1	890	Hit	306	Targ
837b.jpg	2	1709	CR	837	Lure
418a.jpg	2	1371	Miss	418	Targ
696b.jpg	1	2137	FA	696	Lure
457a.jpg	2	975	Miss	457	Targ
1031b.jpg	2	1245	CR	1031	Lure
366a.jpg	1	768	Hit	366	Targ
315a.jpg	2	1160	Miss	315	Targ
1056b.jpg	1	1337	FA	1056	Lure
684b.jpg	2	1075	CR	684	Lure
469a.jpg	1	1708	Hit	469	Targ
549b.jpg	2	803	CR	549	Lure
22a.jpg	1	763	Hit	22	Targ
616b.jpg	1	818	FA	616	Lure
292a.jpg	1	1800	Hit	292	Targ
540b.jpg	1	980	FA	540	Lure
452a.jpg	1	1068	Hit	452	Targ
861b.jpg	1	1239	FA	861	Lure
121a.jpg	2	974	Miss	121	Targ
588b.jpg	1	1793	FA	588	Lure
474b.jpg	2	2519	CR	474	Lure
1148b.jpg	1	836	FA	1148	Lure
427a.jpg	1	1994	Hit	427	Targ
431a.jpg	1	1444	Hit	431	Targ
29a.jpg	1	1610	Hit	29	Targ
375a.jpg	1	1847	Hit	375	Targ
713b.jpg	1	904	FA	713	Lure
814b.jpg	1	876	FA	814	Lure
