Stimulus	KeyPress	RT	Behavior	Image	StimType
72	NR	1	NR-Hit-V	412	Targ
216	1	59	Hit-Hit-V	9	Targ
6	2	40	CR-Hit-V	1088	Lure
8	1	67	Hit-Hit-V	111	Targ
182	2	147	CR-Hit-V	833	Lure
2	2	36	CR-NR-NR	1004	Lure
196	1	128	FA-Hit-S	856	Lure
62	2	97	Miss-Hit-S	387	Targ
113	2	71	CR-Hit-S	521	Lure
63	1	39	Hit-Hit-S	388	Targ
108	1	122	FA-NR-NR	510	Lure
154	1	121	FA-FA-S	681	Lure
49	1	104	Hit-Hit-S	352	Targ
99	2	130	CR-Hit-S	482	Lure
167	1	42	FA-Hit-V	732	Lure
119	2	102	Miss-Hit-V	53	Targ
29	1	112	Hit-Hit-S	293	Targ
104	1	56	FA-FA-V	499	Lure
152	1	103	FA-FA-S	663	Lure
22	1	70	Hit-Hit-V	20	Targ
109	1	7	FA-FA-V	514	Lure
79	1	19	Hit-Hit-V	42	Targ
45	1	7	Hit-Hit-V	340	Targ
83	1	144	Hit-Hit-V	441	Targ
148	1	80	FA-FA-S	632	Lure
164	2	78	CR-FA-S	722	Lure
43	1	35	Hit-Hit-S	336	Targ
143	1	48	FA-NR-NR	605	Lure
199	1	92	FA-Hit-S	867	Lure
157	1	18	Hit-NR-NR	68	Targ
82	1	89	Hit-FA-S	439	Targ
158	2	83	CR-Hit-V	692	Lure
12	1	94	Hit-Hit-V	11	Targ
41	1	135	Hit-Hit-S	332	Targ
67	1	19	Hit-Hit-S	393	Targ
101	2	86	CR-Hit-S	490	Lure
139	1	63	FA-NR-NR	591	Lure
97	1	5	FA-FA-S	475	Lure
27	1	14	Hit-Hit-S	24	Targ
114	1	114	FA-FA-S	526	Lure
66	1	17	Hit-Hit-V	391	Targ
86	1	61	Hit-Hit-S	448	Targ
39	1	137	Hit-Hit-V	32	Targ
87	1	26	Hit-FA-S	450	Targ
116	1	143	FA-NR-NR	530	Lure
38	1	32	Hit-Hit-V	324	Targ
56	1	75	Hit-Hit-S	373	Targ
17	1	88	Hit-FA-S	144	Targ
161	1	64	Hit-Hit-S	70	Targ
47	1	49	Hit-Hit-V	344	Targ
92	1	126	Hit-FA-S	458	Targ
90	1	3	Hit-Hit-S	454	Targ
60	1	33	Hit-FA-S	381	Targ
141	1	136	FA-Hit-S	596	Lure
107	2	57	CR-NR-NR	502	Lure
117	1	22	FA-Hit-S	535	Lure
55	NR	1	NR-Hit-V	369	Targ
44	1	58	Hit-Hit-S	339	Targ
50	1	138	Hit-FA-S	356	Targ
71	1	23	Hit-Hit-S	408	Targ
190	NR	1	NR-FA-S	845	Lure
59	1	15	Hit-Hit-V	380	Targ
3	1	72	FA-FA-S	1019	Lure
115	1	51	FA-FA-S	527	Lure
52	1	134	Hit-Hit-V	363	Targ
85	1	9	Hit-NR-NR	444	Targ
15	1	65	Hit-FA-S	123	Targ
74	1	125	Hit-Hit-S	417	Targ
53	1	146	Hit-Hit-S	364	Targ
24	NR	1	NR-Hit-V	232	Targ
189	1	66	FA-Hit-S	844	Lure
168	NR	1	NR-Hit-V	753	Lure
147	1	131	FA-Hit-S	620	Lure
133	2	25	CR-Hit-V	571	Lure
192	2	95	CR-Hit-S	849	Lure
77	2	77	Miss-FA-S	422	Targ
14	1	127	FA-Hit-S	1227	Lure
188	2	26	CR-Hit-V	843	Lure
175	2	31	CR-Hit-S	810	Lure
121	1	115	FA-Hit-S	541	Lure
102	NR	1	NR-Hit-S	494	Lure
178	NR	1	NR-NR-NR	81	Targ
186	1	45	FA-Hit-S	838	Lure
21	1	52	Hit-Hit-S	17	Targ
184	2	101	CR-Hit-S	835	Lure
35	1	8	Hit-NR-NR	317	Targ
70	NR	1	NR-NR-NR	406	Targ
111	1	60	Hit-FA-S	51	Targ
142	NR	1	NR-Hit-V	59	Targ
172	NR	1	NR-Hit-S	782	Lure
98	1	87	FA-FA-S	481	Lure
151	1	21	FA-Hit-V	661	Lure
153	1	41	FA-Hit-S	679	Lure
103	2	110	CR-NR-NR	496	Lure
169	1	65	FA-FA-V	757	Lure
18	NR	1	NR-Hit-S	15	Targ
187	NR	1	NR-Hit-S	83	Targ
181	1	10	FA-FA-S	830	Lure
76	1	141	Hit-Hit-V	41	Targ
155	NR	1	NR-Hit-S	682	Lure
171	2	123	CR-FA-S	775	Lure
89	1	62	Hit-Hit-V	453	Targ
51	2	120	Miss-FA-S	35	Targ
1	1	118	FA-Hit-S	1000	Lure
19	1	81	Hit-Hit-V	166	Targ
34	1	41	Hit-Hit-V	315	Targ
69	2	99	Miss-Hit-S	401	Targ
170	1	129	FA-Hit-V	764	Lure
120	1	116	FA-FA-S	540	Lure
144	2	133	CR-NR-NR	606	Lure
176	1	117	FA-Hit-V	812	Lure
36	1	111	Hit-Hit-V	319	Targ
42	NR	1	NR-Hit-S	334	Targ
32	NR	1	NR-Hit-V	306	Targ
31	2	132	Miss-FA-S	29	Targ
124	1	43	FA-FA-V	546	Lure
179	1	47	FA-Hit-V	824	Lure
197	2	107	CR-FA-S	860	Lure
125	2	93	CR-FA-S	548	Lure
128	1	74	FA-Hit-S	550	Lure
106	1	90	FA-Hit-V	501	Lure
30	2	105	Miss-Hit-S	297	Targ
135	2	69	CR-FA-S	579	Lure
28	NR	1	NR-Hit-V	292	Targ
46	NR	1	NR-Hit-S	342	Targ
73	1	145	Hit-FA-S	413	Targ
194	1	29	FA-NR-NR	853	Lure
112	NR	1	NR-Hit-S	520	Lure
48	NR	1	NR-FA-S	349	Targ
132	1	142	FA-FA-S	565	Lure
68	1	106	Hit-Hit-V	396	Targ
177	1	68	FA-Hit-S	814	Lure
145	1	6	FA-FA-S	616	Lure
5	2	73	CR-Hit-V	1056	Lure
166	1	124	FA-NR-NR	729	Lure
37	1	54	Hit-NR-NR	31	Targ
150	NR	1	NR-NR-NR	654	Lure
10	NR	1	NR-Hit-S	1148	Lure
81	1	44	Hit-FA-S	437	Targ
88	1	55	Hit-Hit-V	452	Targ
198	NR	1	NR-Hit-S	861	Lure
165	NR	1	NR-Hit-S	725	Lure
110	2	4	CR-Hit-V	518	Lure
57	1	2	Hit-Hit-V	375	Targ
91	1	119	Hit-Hit-V	457	Targ
64	NR	1	NR-Hit-V	38	Targ
105	NR	1	NR-Hit-S	49	Targ
162	NR	1	NR-FA-S	710	Lure
174	NR	1	NR-Hit-S	797	Lure
96	1	30	FA-Hit-S	474	Lure
75	1	16	Hit-Hit-S	418	Targ
129	2	27	CR-Hit-V	551	Lure
40	NR	1	NR-Hit-V	331	Targ
130	1	85	Hit-Hit-S	55	Targ
180	NR	1	NR-Hit-V	827	Lure
78	NR	1	NR-FA-S	427	Targ
20	1	50	Hit-Hit-S	177	Targ
127	NR	1	NR-Hit-S	54	Targ
100	NR	1	NR-Hit-V	488	Lure
61	NR	1	NR-Hit-V	386	Targ
156	NR	1	NR-Hit-S	684	Lure
138	NR	1	NR-NR-NR	589	Lure
25	NR	1	NR-NR-NR	23	Targ
193	1	139	FA-FA-S	851	Lure
126	1	24	FA-Hit-S	549	Lure
134	2	38	CR-Hit-S	576	Lure
11	2	100	Miss-FA-S	117	Targ
94	1	13	Hit-Hit-V	467	Targ
160	2	53	CR-NR-NR	700	Lure
23	1	98	Hit-FA-S	22	Targ
118	NR	1	NR-Hit-S	539	Lure
65	NR	1	NR-FA-S	390	Targ
95	2	34	Miss-Hit-S	469	Targ
183	NR	1	NR-Hit-V	834	Lure
58	1	109	Hit-Hit-S	378	Targ
123	2	30	CR-Hit-S	545	Lure
191	2	82	CR-Hit-V	847	Lure
149	1	140	Hit-Hit-S	63	Targ
137	2	37	CR-Hit-V	588	Lure
93	1	28	Hit-Hit-V	464	Targ
7	NR	1	NR-NR-NR	110	Targ
185	NR	1	NR-FA-S	837	Lure
26	NR	1	NR-Hit-S	248	Targ
163	1	96	FA-FA-S	713	Lure
33	1	91	Hit-NR-NR	30	Targ
4	2	67	CR-Hit-V	1031	Lure
80	1	16	Hit-Hit-S	431	Targ
195	1	11	FA-FA-S	854	Lure
84	1	84	Hit-FA-S	443	Targ
131	1	79	FA-Hit-S	563	Lure
136	NR	1	NR-FA-S	582	Lure
159	NR	1	NR-FA-S	696	Lure
140	2	20	CR-Hit-S	592	Lure
173	2	76	CR-Hit-V	786	Lure
146	1	12	Hit-Hit-S	61	Targ
122	1	108	FA-Hit-S	544	Lure
9	2	46	Miss-Hit-V	112	Targ
16	NR	1	NR-NR-NR	124	Targ
54	NR	1	NR-Hit-S	366	Targ
13	1	113	Hit-Hit-S	121	Targ
