Stimulus	KeyPress	RT	Behavior	Image	StimType
119	1	133	Hit-Hit	53	Targ
114	1	157	FA-FA	526	Lure
153	1	114	FA-Hit	679	Lure
8	1	94	Hit-Hit	111	Targ
111	2	152	Miss-Hit	51	Targ
83	1	2	Hit-Hit	441	Targ
216	1	186	Hit-Hit	9	Targ
108	2	63	CR-Hit	510	Lure
188	1	55	FA-FA	843	Lure
158	1	109	FA-Hit	692	Lure
190	1	130	FA-FA	845	Lure
60	1	151	Hit-FA	381	Targ
6	1	39	FA-FA	1088	Lure
77	1	107	Hit-Hit	422	Targ
53	1	156	Hit-Hit	364	Targ
35	2	69	Miss-FA	317	Targ
71	2	128	Miss-Hit	408	Targ
63	2	60	Miss-FA	388	Targ
45	1	18	Hit-Hit	340	Targ
27	1	80	Hit-Hit	24	Targ
41	1	124	Hit-Hit	332	Targ
139	1	87	FA-Hit	591	Lure
151	1	122	FA-FA	661	Lure
178	2	77	Miss-Hit	81	Targ
72	1	129	Hit-Hit	412	Targ
44	1	100	Hit-FA	339	Targ
87	2	155	Miss-Hit	450	Targ
56	1	47	Hit-FA	373	Targ
79	1	19	Hit-Hit	42	Targ
172	1	141	FA-Hit	782	Lure
133	2	185	CR-Hit	571	Lure
167	1	103	FA-FA	732	Lure
182	2	88	CR-Hit	833	Lure
101	1	140	FA-Hit	490	Lure
155	2	102	CR-Hit	682	Lure
113	2	72	CR-Hit	521	Lure
192	2	40	CR-Hit	849	Lure
196	1	113	FA-Hit	856	Lure
39	1	44	Hit-Hit	32	Targ
142	1	8	Hit-Hit	59	Targ
107	1	131	FA-Hit	502	Lure
181	2	74	CR-Hit	830	Lure
168	2	12	CR-Hit	753	Lure
82	1	145	Hit-FA	439	Targ
109	1	105	FA-FA	514	Lure
189	2	75	CR-FA	844	Lure
62	1	16	Hit-FA	387	Targ
24	1	144	Hit-FA	232	Targ
99	2	67	CR-Hit	482	Lure
14	1	136	FA-FA	1227	Lure
116	2	48	CR-Hit	530	Lure
