Stimulus	KeyPress	RT	Behavior	Image	StimType
1004b.jpg	2	2676	CR	1004	Lure
373a.jpg	1	1408	Hit	373	Targ
757b.jpg	1	1437	FA	757	Lure
363a.jpg	1	1148	Hit	363	Targ
83a.jpg	1	818	Hit	83	Targ
527b.jpg	1	938	FA	527	Lure
810b.jpg	1	754	FA	810	Lure
369a.jpg	1	774	Hit	369	Targ
11a.jpg	1	867	Hit	11	Targ
408a.jpg	1	1185	Hit	408	Targ
387a.jpg	1	1702	Hit	387	Targ
596b.jpg	2	1885	CR	596	Lure
510b.jpg	2	1372	CR	510	Lure
17a.jpg	1	1145	Hit	17	Targ
9a.jpg	2	1674	Miss	9	Targ
833b.jpg	2	2053	CR	833	Lure
605b.jpg	2	1867	CR	605	Lure
782b.jpg	2	1064	CR	782	Lure
1019b.jpg	1	1148	FA	1019	Lure
494b.jpg	2	1967	CR	494	Lure
620b.jpg	1	2311	FA	620	Lure
42a.jpg	1	1788	Hit	42	Targ
663b.jpg	1	1547	FA	663	Lure
412a.jpg	1	1394	Hit	412	Targ
24a.jpg	2	1898	Miss	24	Targ
356a.jpg	1	1615	Hit	356	Targ
632b.jpg	1	1478	FA	632	Lure
490b.jpg	1	1485	FA	490	Lure
521b.jpg	1	1412	FA	521	Lure
1088b.jpg	2	1105	CR	1088	Lure
444a.jpg	1	1134	Hit	444	Targ
535b.jpg	1	1131	FA	535	Lure
417a.jpg	1	1807	Hit	417	Targ
317a.jpg	1	912	Hit	317	Targ
838b.jpg	1	930	FA	838	Lure
571b.jpg	2	1507	CR	571	Lure
20a.jpg	1	1149	Hit	20	Targ
475b.jpg	1	1637	FA	475	Lure
679b.jpg	1	946	FA	679	Lure
482b.jpg	1	1085	FA	482	Lure
324a.jpg	1	890	Hit	324	Targ
41a.jpg	1	890	Hit	41	Targ
380a.jpg	1	1618	Hit	380	Targ
843b.jpg	1	641	FA	843	Lure
339a.jpg	1	1416	Hit	339	Targ
32a.jpg	1	1897	Hit	32	Targ
526b.jpg	1	1268	FA	526	Lure
340a.jpg	1	892	Hit	340	Targ
352a.jpg	1	1753	Hit	352	Targ
70a.jpg	2	1898	Miss	70	Targ
344a.jpg	1	1134	Hit	344	Targ
496b.jpg	2	1732	CR	496	Lure
530b.jpg	1	1841	FA	530	Lure
293a.jpg	1	1264	Hit	293	Targ
732b.jpg	1	1621	FA	732	Lure
68a.jpg	1	1294	Hit	68	Targ
502b.jpg	2	2357	CR	502	Lure
406a.jpg	1	1437	Hit	406	Targ
336a.jpg	1	1502	Hit	336	Targ
722b.jpg	2	2565	CR	722	Lure
448a.jpg	1	822	Hit	448	Targ
441a.jpg	1	1302	Hit	441	Targ
514b.jpg	1	1439	FA	514	Lure
682b.jpg	2	1322	CR	682	Lure
867b.jpg	1	950	FA	867	Lure
51a.jpg	1	1321	Hit	51	Targ
835b.jpg	1	2189	FA	835	Lure
541b.jpg	2	1486	CR	541	Lure
332a.jpg	2	1878	Miss	332	Targ
1227b.jpg	2	1229	CR	1227	Lure
499b.jpg	2	857	CR	499	Lure
681b.jpg	1	973	FA	681	Lure
144a.jpg	1	1320	Hit	144	Targ
364a.jpg	1	1204	Hit	364	Targ
439a.jpg	2	1720	Miss	439	Targ
481b.jpg	1	1639	FA	481	Lure
692b.jpg	2	1282	CR	692	Lure
753b.jpg	2	1569	CR	753	Lure
