Stimulus	KeyPress	RT	Behavior	Image	StimType
6	1	111	FA-Hit-V	1088	Lure
199	1	58	FA-FA-S	867	Lure
63	2	158	Miss-FA-S	388	Targ
70	1	81	Hit-FA-S	406	Targ
188	2	103	CR-FA-S	843	Lure
161	1	18	Hit-FA-V	70	Targ
190	2	126	CR-Hit-S	845	Lure
22	1	178	Hit-Hit-V	20	Targ
116	2	97	CR-Hit-S	530	Lure
12	1	94	Hit-Hit-S	11	Targ
38	1	5	Hit-FA-S	324	Targ
85	1	55	Hit-FA-V	444	Targ
101	2	36	CR-Hit-S	490	Lure
47	2	104	Miss-Hit-S	344	Targ
154	1	30	FA-Hit-S	681	Lure
153	1	102	FA-Hit-S	679	Lure
59	1	169	Hit-FA-S	380	Targ
8	1	88	Hit-Hit-V	111	Targ
24	2	47	Miss-Hit-V	232	Targ
18	1	132	Hit-Hit-S	15	Targ
168	1	85	FA-Hit-V	753	Lure
113	1	163	FA-Hit-S	521	Lure
133	2	164	CR-Hit-S	571	Lure
169	2	89	CR-Hit-S	757	Lure
56	1	19	Hit-FA-V	373	Targ
104	1	35	FA-FA-S	499	Lure
87	1	138	Hit-FA-S	450	Targ
14	2	147	CR-Hit-S	1227	Lure
158	1	59	FA-Hit-S	692	Lure
43	1	13	Hit-Hit-V	336	Targ
157	1	18	Hit-Hit-V	68	Targ
77	1	188	Hit-FA-S	422	Targ
74	1	179	Hit-Hit-S	417	Targ
72	2	121	Miss-Hit-V	412	Targ
148	1	71	FA-Hit-S	632	Lure
114	1	166	FA-FA-V	526	Lure
86	1	154	Hit-Hit-S	448	Targ
109	2	86	CR-Hit-S	514	Lure
108	2	146	CR-FA-S	510	Lure
99	1	61	FA-Hit-S	482	Lure
97	2	77	CR-FA-S	475	Lure
186	1	152	FA-Hit-V	838	Lure
151	2	9	CR-FA-S	661	Lure
184	2	99	CR-Hit-S	835	Lure
189	1	172	FA-Hit-V	844	Lure
181	2	108	CR-Hit-S	830	Lure
82	2	123	Miss-Hit-S	439	Targ
71	1	74	Hit-FA-S	408	Targ
27	2	109	Miss-Hit-S	24	Targ
45	2	170	Miss-Hit-V	340	Targ
98	1	92	FA-Hit-V	481	Lure
139	2	54	CR-FA-S	591	Lure
15	1	180	Hit-FA-S	123	Targ
41	1	143	Hit-FA-S	332	Targ
152	1	39	FA-FA-V	663	Lure
83	1	10	Hit-Hit-V	441	Targ
92	2	39	Miss-Hit-V	458	Targ
17	1	73	Hit-Hit-S	144	Targ
164	1	133	FA-Hit-S	722	Lure
21	1	79	Hit-Hit-S	17	Targ
155	1	145	FA-Hit-S	682	Lure
119	2	129	Miss-Hit-V	53	Targ
147	2	116	CR-Hit-V	620	Lure
39	2	168	Miss-Hit-S	32	Targ
143	1	177	FA-Hit-S	605	Lure
79	2	167	Miss-FA-S	42	Targ
196	1	40	FA-FA-S	856	Lure
103	1	87	FA-FA-S	496	Lure
66	1	52	Hit-Hit-V	391	Targ
49	2	77	Miss-Hit-S	352	Targ
35	1	98	Hit-FA-S	317	Targ
60	2	93	Miss-FA-S	381	Targ
44	2	107	Miss-FA-S	339	Targ
29	1	49	Hit-Hit-S	293	Targ
53	2	139	Miss-FA-S	364	Targ
50	2	78	Miss-Hit-S	356	Targ
172	1	151	FA-FA-S	782	Lure
2	1	38	FA-Hit-S	1004	Lure
55	1	119	Hit-Hit-V	369	Targ
121	2	136	CR-FA-S	541	Lure
62	1	32	Hit-FA-S	387	Targ
102	1	21	FA-Hit-V	494	Lure
90	2	150	Miss-Hit-V	454	Targ
107	2	122	CR-FA-S	502	Lure
76	1	37	Hit-Hit-S	41	Targ
67	1	51	Hit-Hit-S	393	Targ
52	1	67	Hit-Hit-S	363	Targ
187	2	63	Miss-FA-S	83	Targ
115	2	62	CR-FA-S	527	Lure
117	1	156	FA-FA-V	535	Lure
3	1	120	FA-Hit-S	1019	Lure
167	2	160	CR-FA-S	732	Lure
142	1	53	Hit-Hit-V	59	Targ
111	2	130	Miss-FA-S	51	Targ
216	1	70	Hit-Hit-S	9	Targ
141	1	157	FA-Hit-S	596	Lure
192	1	100	FA-FA-S	849	Lure
178	2	162	Miss-FA-S	81	Targ
175	1	61	FA-FA-V	810	Lure
182	2	127	CR-FA-S	833	Lure
159	2	161	CR-Hit-S	696	Lure
118	1	57	FA-Hit-S	539	Lure
1	1	66	FA-FA-V	1000	Lure
