Stimulus	KeyPress	RT	Behavior	Image	StimType
86	NR	1	NR-Hit	448	Targ
21	1	106	Hit-Hit	17	Targ
142	1	178	Hit-Hit	59	Targ
8	1	137	Hit-Hit	111	Targ
188	1	134	FA-FA	843	Lure
108	2	109	CR-FA	510	Lure
66	1	174	Hit-Hit	391	Targ
39	1	129	Hit-Hit	32	Targ
79	1	145	Hit-Hit	42	Targ
153	1	135	FA-FA	679	Lure
74	1	138	Hit-Hit	417	Targ
114	1	14	FA-FA	526	Lure
49	1	64	Hit-Hit	352	Targ
82	1	181	Hit-FA	439	Targ
29	1	158	Hit-Hit	293	Targ
109	1	78	FA-FA	514	Lure
157	1	126	Hit-Hit	68	Targ
102	2	100	CR-FA	494	Lure
121	1	37	FA-FA	541	Lure
155	2	115	CR-Hit	682	Lure
14	1	41	FA-FA	1227	Lure
60	1	24	Hit-Hit	381	Targ
41	2	80	Miss-FA	332	Targ
189	1	25	FA-Hit	844	Lure
151	1	155	FA-Hit	661	Lure
71	1	143	Hit-Hit	408	Targ
119	1	69	Hit-Hit	53	Targ
56	2	71	Miss-FA	373	Targ
172	1	182	FA-FA	782	Lure
143	1	5	FA-FA	605	Lure
3	2	90	CR-FA	1019	Lure
181	1	105	FA-Hit	830	Lure
116	2	89	CR-Hit	530	Lure
83	1	102	Hit-Hit	441	Targ
190	2	37	CR-Hit	845	Lure
169	2	56	CR-FA	757	Lure
43	1	82	Hit-Hit	336	Targ
18	1	13	Hit-FA	15	Targ
168	2	156	CR-FA	753	Lure
24	1	12	Hit-Hit	232	Targ
178	1	65	Hit-Hit	81	Targ
196	2	168	CR-Hit	856	Lure
175	1	151	FA-Hit	810	Lure
38	1	165	Hit-Hit	324	Targ
98	1	159	FA-Hit	481	Lure
17	1	139	Hit-Hit	144	Targ
87	1	179	Hit-FA	450	Targ
158	1	24	FA-Hit	692	Lure
15	1	47	Hit-FA	123	Targ
186	2	50	CR-Hit	838	Lure
216	1	157	Hit-Hit	9	Targ
104	2	46	CR-FA	499	Lure
6	2	73	CR-FA	1088	Lure
55	2	122	Miss-Hit	369	Targ
97	2	83	CR-FA	475	Lure
103	2	72	CR-FA	496	Lure
44	1	16	Hit-Hit	339	Targ
115	1	29	FA-FA	527	Lure
111	2	75	Miss-Hit	51	Targ
117	1	164	FA-FA	535	Lure
53	1	117	Hit-Hit	364	Targ
113	1	53	FA-FA	521	Lure
101	1	118	FA-FA	490	Lure
164	1	111	FA-Hit	722	Lure
63	1	78	Hit-Hit	388	Targ
139	1	112	FA-FA	591	Lure
52	2	10	Miss-Hit	363	Targ
90	2	93	Miss-Hit	454	Targ
77	1	60	Hit-Hit	422	Targ
192	2	184	CR-Hit	849	Lure
47	2	170	Miss-Hit	344	Targ
152	1	52	FA-FA	663	Lure
72	1	161	Hit-Hit	412	Targ
22	1	31	Hit-Hit	20	Targ
182	2	87	CR-Hit	833	Lure
148	1	88	FA-FA	632	Lure
27	1	142	Hit-Hit	24	Targ
187	1	70	Hit-Hit	83	Targ
45	1	131	Hit-Hit	340	Targ
70	1	175	Hit-Hit	406	Targ
50	1	21	Hit-FA	356	Targ
59	2	58	Miss-Hit	380	Targ
99	1	67	FA-FA	482	Lure
92	1	173	Hit-Hit	458	Targ
184	2	48	CR-Hit	835	Lure
85	1	157	Hit-Hit	444	Targ
167	1	7	FA-Hit	732	Lure
141	1	185	FA-FA	596	Lure
62	1	154	Hit-Hit	387	Targ
161	1	55	Hit-Hit	70	Targ
147	1	132	FA-FA	620	Lure
107	1	68	FA-FA	502	Lure
67	1	40	Hit-Hit	393	Targ
35	1	167	Hit-FA	317	Targ
12	2	97	Miss-Hit	11	Targ
