Stimulus	KeyPress	RT	Behavior	Image	StimType
196	2	64	CR-FA-S	856	Lure
184	2	72	CR-FA-V	835	Lure
172	2	171	CR-Hit-V	782	Lure
66	1	58	Hit-Hit-V	391	Targ
52	1	52	Hit-Hit-V	363	Targ
119	1	12	Hit-Hit-V	53	Targ
167	2	117	CR-FA-V	732	Lure
142	1	40	Hit-Hit-V	59	Targ
187	1	92	Hit-Hit-S	83	Targ
45	1	84	Hit-Hit-V	340	Targ
29	1	32	Hit-Hit-V	293	Targ
117	2	120	CR-FA-S	535	Lure
35	1	13	Hit-Hit-S	317	Targ
6	2	32	CR-Hit-V	1088	Lure
90	1	25	Hit-Hit-V	454	Targ
15	1	69	Hit-NR-NR	123	Targ
74	1	99	Hit-Hit-V	417	Targ
141	NR	1	NR-Hit-S	596	Lure
18	1	26	Hit-Hit-V	15	Targ
50	1	36	Hit-Hit-S	356	Targ
41	1	107	Hit-Hit-S	332	Targ
155	2	19	CR-Hit-S	682	Lure
148	2	31	CR-Hit-S	632	Lure
55	1	30	Hit-Hit-V	369	Targ
44	1	55	Hit-Hit-S	339	Targ
147	NR	1	NR-Hit-V	620	Lure
216	1	97	Hit-FA-S	9	Targ
111	1	103	Hit-Hit-S	51	Targ
2	2	128	CR-Hit-V	1004	Lure
92	1	85	Hit-Hit-V	458	Targ
86	1	95	Hit-Hit-S	448	Targ
72	2	98	Miss-Hit-S	412	Targ
59	1	73	Hit-Hit-S	380	Targ
56	1	46	Hit-Hit-V	373	Targ
133	2	11	CR-Hit-V	571	Lure
101	2	96	CR-Hit-V	490	Lure
21	1	71	Hit-Hit-S	17	Targ
178	1	14	Hit-Hit-V	81	Targ
189	1	142	FA-FA-V	844	Lure
104	2	6	CR-Hit-V	499	Lure
102	2	131	CR-Hit-V	494	Lure
153	1	158	FA-FA-V	679	Lure
22	1	164	Hit-FA-S	20	Targ
17	1	76	Hit-Hit-V	144	Targ
39	NR	1	NR-Hit-V	32	Targ
97	NR	1	NR-FA-V	475	Lure
63	1	146	Hit-Hit-S	388	Targ
62	1	172	Hit-Hit-V	387	Targ
71	1	168	Hit-Hit-V	408	Targ
79	1	173	Hit-Hit-V	42	Targ
152	2	122	CR-Hit-V	663	Lure
114	2	129	CR-Hit-V	526	Lure
108	1	39	FA-Hit-S	510	Lure
14	NR	1	NR-Hit-V	1227	Lure
