Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
340b.jpg	4	3463	Hit	1	340	V
453a.jpg	3	2389	FA	3	453	S
514a.jpg	4	2366	FA	4	514	V
375b.jpg	4	1790	Hit	1	375	V
860b.jpg	2	2367	FA	3	860	S
488a.jpg	3	2378	FA	3	488	S
540a.jpg	3	3177	FA	3	540	S
315a.jpg	2	2009	Hit	2	315	S
867b.jpg	4	2185	Hit	1	867	V
117a.jpg	3	1860	FA	3	117	S
17b.jpg	4	2106	Hit	1	17	V
1148b.jpg	3	2625	Hit	2	1148	S
112a.jpg	3	3051	FA	3	112	S
713a.jpg	4	1954	FA	4	713	V
592b.jpg	3	3281	Hit	2	592	S
388b.jpg	1	1565	FA	4	388	V
324a.jpg	2	2882	Hit	2	324	S
844b.jpg	3	1775	Hit	2	844	S
845b.jpg	2	2850	FA	3	845	S
412a.jpg	1	1519	Hit	1	412	V
834b.jpg	1	2176	FA	4	834	V
306a.jpg	1	2366	Hit	1	306	V
32b.jpg	2	2371	FA	3	32	S
854b.jpg	3	2581	Hit	2	854	S
732a.jpg	4	2309	FA	4	732	V
22b.jpg	3	1665	Hit	2	22	S
51b.jpg	2	2547	FA	3	51	S
441a.jpg	1	1935	Hit	1	441	V
123a.jpg	2	2092	Hit	2	123	S
63b.jpg	3	2993	Hit	2	63	S
616b.jpg	3	3448	Hit	2	616	S
551b.jpg	2	3334	FA	3	551	S
464a.jpg	1	2819	Hit	1	464	V
297a.jpg	1	2057	Hit	1	297	V
1019b.jpg	3	1785	Hit	2	1019	S
53b.jpg	2	2711	FA	3	53	S
35b.jpg	1	2564	FA	4	35	V
1088b.jpg	4	2093	Hit	1	1088	V
373b.jpg	NR	2302	NR	NR	373	NR
443a.jpg	4	2957	FA	4	443	V
319a.jpg	1	1955	Hit	1	319	V
352b.jpg	3	3241	Hit	2	352	S
474a.jpg	4	2502	FA	4	474	V
427a.jpg	3	2943	FA	3	427	S
546b.jpg	1	2556	FA	4	546	V
378b.jpg	2	2125	FA	3	378	S
20b.jpg	4	1767	Hit	1	20	V
520a.jpg	4	1953	FA	4	520	V
1056b.jpg	4	2159	Hit	1	1056	V
439a.jpg	1	1706	Hit	1	439	V
248a.jpg	1	2291	Hit	1	248	V
499a.jpg	3	1843	FA	3	499	S
496a.jpg	2	2439	Hit	2	496	S
679b.jpg	3	2917	Hit	2	679	S
571b.jpg	2	3004	FA	3	571	S
550b.jpg	1	2731	FA	4	550	V
9b.jpg	2	1345	FA	3	9	S
452a.jpg	1	2253	Hit	1	452	V
548b.jpg	2	1516	FA	3	548	S
849b.jpg	3	2735	Hit	2	849	S
847b.jpg	1	2453	FA	4	847	V
810a.jpg	3	2523	FA	3	810	S
696a.jpg	4	2404	FA	4	696	V
535a.jpg	3	1969	FA	3	535	S
339b.jpg	3	2602	Hit	2	339	S
757a.jpg	3	1668	FA	3	757	S
843b.jpg	1	2071	FA	4	843	V
764a.jpg	3	2708	FA	3	764	S
521a.jpg	1	2422	Hit	1	521	V
544a.jpg	2	2238	Hit	2	544	S
83a.jpg	1	2219	Hit	1	83	V
588b.jpg	3	2707	Hit	2	588	S
851b.jpg	4	1694	Hit	1	851	V
363b.jpg	3	2377	Hit	2	363	S
417a.jpg	2	2814	Hit	2	417	S
579b.jpg	1	2443	FA	4	579	V
54b.jpg	3	2439	Hit	2	54	S
814a.jpg	1	2399	Hit	1	814	V
469a.jpg	2	2377	Hit	2	469	S
861b.jpg	1	2239	FA	4	861	V
59b.jpg	4	2542	Hit	1	59	V
41b.jpg	NR	0	NR	NR	41	NR
681a.jpg	3	1592	FA	3	681	S
582b.jpg	4	1541	Hit	1	582	V
61b.jpg	2	2265	FA	3	61	S
596b.jpg	3	1738	Hit	2	596	S
786a.jpg	1	1420	Hit	1	786	V
692a.jpg	2	2050	Hit	2	692	S
1000b.jpg	3	1599	Hit	2	1000	S
549b.jpg	4	1908	Hit	1	549	V
401a.jpg	1	2824	Hit	1	401	V
824a.jpg	2	2162	Hit	2	824	S
526a.jpg	3	1965	FA	3	526	S
349b.jpg	4	1796	Hit	1	349	V
838b.jpg	2	2624	FA	3	838	S
518a.jpg	1	1930	Hit	1	518	V
454a.jpg	2	1748	Hit	2	454	S
364b.jpg	1	2235	FA	4	364	V
144a.jpg	3	2352	FA	3	144	S
29b.jpg	2	2263	FA	3	29	S
775a.jpg	3	2155	FA	3	775	S
111a.jpg	1	1871	Hit	1	111	V
827a.jpg	2	2056	Hit	2	827	S
81a.jpg	1	1877	Hit	1	81	V
406a.jpg	3	2346	FA	3	406	S
42b.jpg	1	1670	FA	4	42	V
166a.jpg	2	1540	Hit	2	166	S
418a.jpg	3	2477	FA	3	418	S
