Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
844b.jpg	3	80	FA-Hit	2	844	S
441a.jpg	1	82	Hit-Hit	1	441	V
324a.jpg	1	48	Hit-Hit	1	324	V
112a.jpg	1	44	Hit-Hit	1	112	V
340b.jpg	2	97	Hit-FA	3	340	S
117a.jpg	4	67	Hit-FA	4	117	V
867b.jpg	2	157	CR-FA	3	867	S
1148b.jpg	3	115	FA-Hit	2	1148	S
845b.jpg	2	165	FA-FA	3	845	S
464a.jpg	1	45	Hit-Hit	1	464	V
35b.jpg	2	130	Hit-FA	3	35	S
713a.jpg	2	139	FA-Hit	2	713	S
1019b.jpg	2	171	FA-FA	3	1019	S
474a.jpg	2	183	FA-Hit	2	474	S
352b.jpg	4	101	Hit-Hit	1	352	V
514a.jpg	3	156	CR-FA	3	514	S
51b.jpg	3	189	Hit-Hit	2	51	S
1088b.jpg	1	40	CR-FA	4	1088	V
592b.jpg	3	121	CR-Hit	2	592	S
388b.jpg	1	37	Miss-FA	4	388	V
1056b.jpg	3	179	CR-Hit	2	1056	S
315a.jpg	1	146	Hit-Hit	1	315	V
373b.jpg	3	153	Miss-Hit	2	373	S
443a.jpg	3	79	Hit-FA	3	443	S
375b.jpg	4	60	Hit-Hit	1	375	V
22b.jpg	4	102	Hit-Hit	1	22	V
488a.jpg	4	135	FA-FA	4	488	V
854b.jpg	4	84	FA-Hit	1	854	V
453a.jpg	2	95	Hit-Hit	2	453	S
616b.jpg	4	161	FA-Hit	1	616	V
123a.jpg	1	90	Hit-Hit	1	123	V
732a.jpg	4	51	FA-FA	4	732	V
17b.jpg	2	99	Hit-FA	3	17	S
32b.jpg	3	131	Miss-Hit	2	32	S
306a.jpg	1	57	Hit-Hit	1	306	V
427a.jpg	1	75	Hit-Hit	1	427	V
540a.jpg	1	23	FA-Hit	1	540	V
412a.jpg	1	16	Hit-Hit	1	412	V
834b.jpg	1	31	FA-FA	4	834	V
378b.jpg	4	34	Hit-Hit	1	378	V
551b.jpg	4	112	FA-Hit	1	551	V
520a.jpg	1	110	FA-Hit	1	520	V
63b.jpg	1	180	Hit-FA	4	63	V
297a.jpg	1	3	Hit-Hit	1	297	V
319a.jpg	1	118	Hit-Hit	1	319	V
53b.jpg	4	12	Hit-Hit	1	53	V
20b.jpg	4	76	Hit-Hit	1	20	V
860b.jpg	4	115	FA-Hit	1	860	V
546b.jpg	3	151	FA-Hit	2	546	S
439a.jpg	1	149	Hit-Hit	1	439	V
849b.jpg	1	119	FA-FA	4	849	V
549b.jpg	2	76	CR-FA	3	549	S
518a.jpg	4	78	FA-FA	4	518	V
29b.jpg	2	103	Hit-FA	3	29	S
814a.jpg	1	120	CR-Hit	1	814	V
54b.jpg	3	174	Hit-Hit	2	54	S
548b.jpg	3	149	CR-Hit	2	548	S
786a.jpg	3	111	CR-FA	3	786	S
496a.jpg	2	150	CR-Hit	2	496	S
679b.jpg	2	152	FA-FA	3	679	S
550b.jpg	2	178	FA-FA	3	550	S
363b.jpg	4	32	Hit-Hit	1	363	V
9b.jpg	NR	1	Hit-NR	NR	9	NR
499a.jpg	1	39	CR-Hit	1	499	V
