Stimulus	KeyPress	RT	Behavior	Image	StimType
35	1	48	Hit-Hit-S	317	Targ
113	1	47	FA-Hit-V	521	Lure
83	1	179	Hit-Hit-V	441	Targ
74	2	180	Miss-Hit-S	417	Targ
56	1	177	Hit-NR-NR	373	Targ
8	1	3	Hit-Hit-V	111	Targ
154	2	96	CR-FA-S	681	Lure
59	1	27	Hit-Hit-S	380	Targ
44	2	106	Miss-Hit-S	339	Targ
115	1	154	FA-FA-S	527	Lure
77	2	113	Miss-FA-V	422	Targ
60	2	146	Miss-FA-V	381	Targ
72	1	137	Hit-Hit-V	412	Targ
153	2	61	CR-Hit-S	679	Lure
43	1	37	Hit-Hit-V	336	Targ
97	2	119	CR-Hit-S	475	Lure
111	1	185	Hit-FA-S	51	Targ
27	1	123	Hit-FA-V	24	Targ
38	1	49	Hit-Hit-S	324	Targ
133	2	55	CR-FA-S	571	Lure
196	2	104	CR-FA-S	856	Lure
101	1	139	FA-FA-S	490	Lure
147	1	65	FA-Hit-S	620	Lure
178	1	107	Hit-Hit-V	81	Targ
24	2	8	Miss-Hit-S	232	Targ
152	1	97	FA-FA-V	663	Lure
109	2	59	CR-FA-V	514	Lure
45	1	14	Hit-Hit-V	340	Targ
108	2	53	CR-Hit-S	510	Lure
167	2	118	CR-FA-V	732	Lure
76	1	179	Hit-NR-NR	41	Targ
121	1	126	FA-Hit-V	541	Lure
151	1	138	FA-FA-S	661	Lure
12	1	7	Hit-FA-V	11	Targ
190	2	136	CR-FA-S	845	Lure
86	1	105	Hit-Hit-V	448	Targ
141	2	35	CR-Hit-S	596	Lure
172	1	116	FA-Hit-S	782	Lure
82	2	52	Miss-Hit-V	439	Targ
99	2	124	CR-Hit-S	482	Lure
103	2	159	CR-Hit-S	496	Lure
49	1	41	Hit-Hit-S	352	Targ
102	1	51	FA-Hit-V	494	Lure
107	2	12	CR-Hit-S	502	Lure
41	2	70	Miss-Hit-V	332	Targ
53	1	162	Hit-FA-V	364	Targ
188	1	99	FA-FA-V	843	Lure
62	1	33	Hit-FA-V	387	Targ
148	2	171	CR-FA-V	632	Lure
79	1	29	Hit-FA-V	42	Targ
85	2	115	Miss-FA-V	444	Targ
15	1	111	Hit-Hit-S	123	Targ
181	1	153	FA-FA-S	830	Lure
14	2	152	CR-Hit-S	1227	Lure
189	2	54	CR-Hit-S	844	Lure
184	2	76	CR-Hit-S	835	Lure
187	1	140	Hit-Hit-V	83	Targ
117	1	43	FA-FA-S	535	Lure
18	1	149	Hit-FA-S	15	Targ
114	2	174	CR-FA-S	526	Lure
216	1	114	Hit-FA-S	9	Targ
116	2	128	CR-FA-S	530	Lure
70	1	38	Hit-FA-S	406	Targ
66	1	79	Hit-Hit-V	391	Targ
29	1	56	Hit-FA-V	293	Targ
50	2	129	Miss-Hit-S	356	Targ
164	1	127	FA-NR-NR	722	Lure
67	2	168	Miss-FA-V	393	Targ
3	2	143	CR-Hit-S	1019	Lure
186	1	158	FA-FA-S	838	Lure
87	2	21	Miss-FA-S	450	Targ
182	2	187	CR-Hit-S	833	Lure
21	1	186	Hit-Hit-V	17	Targ
139	2	91	CR-Hit-S	591	Lure
155	2	94	CR-FA-S	682	Lure
168	2	173	CR-FA-V	753	Lure
22	1	102	Hit-Hit-V	20	Targ
192	1	151	FA-Hit-S	849	Lure
161	1	71	Hit-Hit-S	70	Targ
143	1	80	FA-FA-S	605	Lure
90	NR	1	NR-Hit-S	454	Targ
17	2	144	Miss-FA-S	144	Targ
119	1	114	Hit-FA-S	53	Targ
199	1	67	FA-Hit-V	867	Lure
71	1	64	Hit-Hit-V	408	Targ
142	1	131	Hit-Hit-V	59	Targ
47	2	39	Miss-NR-NR	344	Targ
63	2	167	Miss-FA-V	388	Targ
6	2	31	CR-Hit-V	1088	Lure
92	2	85	Miss-Hit-V	458	Targ
104	2	141	CR-FA-S	499	Lure
2	1	19	FA-Hit-S	1004	Lure
158	NR	1	NR-Hit-S	692	Lure
98	1	44	FA-FA-V	481	Lure
157	2	62	Miss-FA-V	68	Targ
52	1	68	Hit-Hit-S	363	Targ
55	1	170	Hit-Hit-V	369	Targ
175	1	40	FA-FA-S	810	Lure
169	2	133	CR-FA-S	757	Lure
39	2	145	Miss-FA-S	32	Targ
4	1	82	FA-FA-V	1031	Lure
134	2	77	CR-Hit-V	576	Lure
64	1	42	Hit-FA-S	38	Targ
80	1	72	Hit-Hit-V	431	Targ
75	1	32	Hit-FA-S	418	Targ
170	2	34	CR-FA-S	764	Lure
131	1	160	FA-FA-V	563	Lure
88	1	110	Hit-Hit-V	452	Targ
191	1	85	FA-FA-V	847	Lure
140	2	20	CR-Hit-S	592	Lure
65	1	9	Hit-Hit-S	390	Targ
145	1	28	FA-Hit-S	616	Lure
123	1	98	FA-Hit-S	545	Lure
144	2	4	CR-FA-V	606	Lure
120	1	156	FA-FA-S	540	Lure
174	2	89	CR-FA-S	797	Lure
137	2	166	CR-Hit-S	588	Lure
