Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
520a.jpg	1	143	FA-Hit	1	520	V
412a.jpg	1	182	Hit-Hit	1	412	V
439a.jpg	3	157	Hit-FA	3	439	S
297a.jpg	2	142	Hit-Hit	2	297	S
540a.jpg	4	155	FA-FA	4	540	V
1088b.jpg	4	95	CR-Hit	1	1088	V
51b.jpg	2	63	Hit-FA	3	51	S
324a.jpg	2	177	Hit-Hit	2	324	S
63b.jpg	1	181	Hit-FA	4	63	V
388b.jpg	3	165	Miss-Hit	2	388	S
546b.jpg	2	69	FA-FA	3	546	S
378b.jpg	3	97	Hit-Hit	2	378	S
117a.jpg	2	111	Hit-Hit	2	117	S
22b.jpg	4	103	Miss-Hit	1	22	V
306a.jpg	2	138	Hit-Hit	2	306	S
854b.jpg	3	77	FA-Hit	2	854	S
453a.jpg	2	84	Hit-Hit	2	453	S
488a.jpg	2	166	CR-Hit	2	488	S
592b.jpg	3	163	FA-Hit	2	592	S
1019b.jpg	4	112	FA-Hit	1	1019	V
1148b.jpg	1	127	FA-FA	4	1148	V
443a.jpg	1	115	Miss-Hit	1	443	V
123a.jpg	3	140	Hit-FA	3	123	S
867b.jpg	4	96	FA-Hit	1	867	V
373b.jpg	3	135	Hit-Hit	2	373	S
834b.jpg	4	49	FA-Hit	1	834	V
32b.jpg	3	183	Hit-Hit	2	32	S
732a.jpg	1	102	FA-Hit	1	732	V
112a.jpg	1	87	Hit-Hit	1	112	V
514a.jpg	3	122	FA-FA	3	514	S
1056b.jpg	4	8	CR-Hit	1	1056	V
845b.jpg	1	70	FA-FA	4	845	V
860b.jpg	4	173	CR-Hit	1	860	V
20b.jpg	4	61	Hit-Hit	1	20	V
427a.jpg	2	114	Hit-Hit	2	427	S
844b.jpg	1	71	CR-FA	4	844	V
315a.jpg	2	97	Hit-Hit	2	315	S
616b.jpg	3	132	FA-Hit	2	616	S
375b.jpg	4	35	Hit-Hit	1	375	V
53b.jpg	4	11	Hit-Hit	1	53	V
352b.jpg	4	78	Hit-Hit	1	352	V
441a.jpg	1	90	Hit-Hit	1	441	V
340b.jpg	4	14	Hit-Hit	1	340	V
319a.jpg	1	91	Hit-Hit	1	319	V
464a.jpg	1	12	Hit-Hit	1	464	V
474a.jpg	1	62	CR-Hit	1	474	V
35b.jpg	4	178	Hit-Hit	1	35	V
17b.jpg	3	88	Hit-Hit	2	17	S
551b.jpg	4	131	FA-Hit	1	551	V
713a.jpg	3	75	FA-FA	3	713	S
452a.jpg	3	105	Hit-FA	3	452	S
349b.jpg	4	15	Hit-Hit	1	349	V
54b.jpg	4	57	Hit-Hit	1	54	V
248a.jpg	2	118	Hit-Hit	2	248	S
681a.jpg	2	98	CR-Hit	2	681	S
849b.jpg	3	185	FA-Hit	2	849	S
579b.jpg	1	131	FA-FA	4	579	V
59b.jpg	4	55	Hit-Hit	1	59	V
810a.jpg	1	73	FA-Hit	1	810	V
518a.jpg	3	144	CR-FA	3	518	S
339b.jpg	2	148	Hit-FA	3	339	S
582b.jpg	2	139	FA-FA	3	582	S
29b.jpg	1	128	Miss-FA	4	29	V
861b.jpg	3	64	FA-Hit	2	861	S
417a.jpg	2	32	Hit-Hit	2	417	S
1000b.jpg	3	65	CR-Hit	2	1000	S
679b.jpg	2	106	FA-FA	3	679	S
544a.jpg	3	158	FA-FA	3	544	S
786a.jpg	4	33	CR-FA	4	786	V
363b.jpg	3	80	Hit-Hit	2	363	S
526a.jpg	2	108	FA-Hit	2	526	S
496a.jpg	2	137	CR-Hit	2	496	S
696a.jpg	3	180	FA-FA	3	696	S
571b.jpg	3	184	CR-Hit	2	571	S
401a.jpg	1	39	Hit-Hit	1	401	V
364b.jpg	3	149	Miss-Hit	2	364	S
843b.jpg	4	92	CR-Hit	1	843	V
692a.jpg	1	3	CR-Hit	1	692	V
548b.jpg	2	40	FA-FA	3	548	S
851b.jpg	2	46	FA-FA	3	851	S
144a.jpg	2	117	Hit-Hit	2	144	S
838b.jpg	4	56	FA-Hit	1	838	V
814a.jpg	1	27	FA-Hit	1	814	V
499a.jpg	2	151	CR-Hit	2	499	S
41b.jpg	3	13	Hit-Hit	2	41	S
83a.jpg	1	134	Hit-Hit	1	83	V
454a.jpg	1	96	Hit-Hit	1	454	V
9b.jpg	2	79	Hit-FA	3	9	S
535a.jpg	3	29	CR-FA	3	535	S
588b.jpg	4	59	FA-Hit	1	588	V
596b.jpg	2	169	FA-FA	3	596	S
549b.jpg	1	129	FA-FA	4	549	V
764a.jpg	1	67	FA-Hit	1	764	V
