Stimulus	KeyPress	RT	Behavior	Image	StimType
55	1	141	Hit-Hit	369	Targ
56	1	152	Hit-Hit	373	Targ
175	2	99	CR-Hit	810	Lure
167	2	69	CR-FA	732	Lure
116	1	110	FA-Hit	530	Lure
111	1	132	Hit-Hit	51	Targ
169	2	16	CR-FA	757	Lure
87	1	43	Hit-Hit	450	Targ
82	1	142	Hit-FA	439	Targ
59	1	78	Hit-FA	380	Targ
53	1	74	Hit-Hit	364	Targ
172	2	35	CR-Hit	782	Lure
152	1	121	FA-FA	663	Lure
157	1	180	Hit-Hit	68	Targ
143	2	76	CR-Hit	605	Lure
47	1	47	Hit-Hit	344	Targ
60	1	73	Hit-FA	381	Targ
24	1	147	Hit-Hit	232	Targ
158	2	184	CR-Hit	692	Lure
71	1	14	Hit-Hit	408	Targ
63	2	175	Miss-Hit	388	Targ
99	1	46	FA-FA	482	Lure
12	1	7	Hit-Hit	11	Targ
178	1	84	Hit-Hit	81	Targ
8	1	13	Hit-Hit	111	Targ
196	1	150	FA-FA	856	Lure
199	1	146	FA-Hit	867	Lure
107	2	44	CR-FA	502	Lure
14	1	31	FA-Hit	1227	Lure
39	2	104	Miss-FA	32	Targ
186	1	165	FA-FA	838	Lure
86	1	68	Hit-Hit	448	Targ
164	1	56	FA-FA	722	Lure
187	1	66	Hit-FA	83	Targ
52	1	171	Hit-Hit	363	Targ
142	2	30	Miss-Hit	59	Targ
49	1	164	Hit-Hit	352	Targ
161	1	154	Hit-Hit	70	Targ
113	1	60	FA-FA	521	Lure
153	1	26	FA-FA	679	Lure
43	1	167	Hit-Hit	336	Targ
216	2	25	Miss-FA	9	Targ
147	2	148	CR-FA	620	Lure
101	2	185	CR-Hit	490	Lure
168	2	62	CR-Hit	753	Lure
22	1	133	Hit-Hit	20	Targ
182	2	161	CR-FA	833	Lure
70	1	141	Hit-FA	406	Targ
62	1	176	Hit-Hit	387	Targ
192	2	107	CR-FA	849	Lure
109	1	61	FA-Hit	514	Lure
90	1	139	Hit-Hit	454	Targ
29	1	111	Hit-Hit	293	Targ
139	1	9	FA-FA	591	Lure
97	1	144	FA-Hit	475	Lure
115	1	134	FA-FA	527	Lure
21	1	141	Hit-Hit	17	Targ
103	2	63	CR-FA	496	Lure
66	1	122	Hit-Hit	391	Targ
41	1	17	Hit-Hit	332	Targ
18	2	54	Miss-FA	15	Targ
79	1	157	Hit-FA	42	Targ
76	1	116	Hit-Hit	41	Targ
108	1	178	FA-FA	510	Lure
190	1	113	FA-FA	845	Lure
133	2	138	CR-FA	571	Lure
104	2	8	CR-Hit	499	Lure
151	1	10	FA-Hit	661	Lure
35	1	37	Hit-Hit	317	Targ
77	1	19	Hit-FA	422	Targ
181	2	87	CR-FA	830	Lure
67	1	159	Hit-Hit	393	Targ
154	1	183	FA-FA	681	Lure
114	2	77	CR-FA	526	Lure
141	2	70	CR-FA	596	Lure
148	1	129	FA-FA	632	Lure
45	1	141	Hit-Hit	340	Targ
74	1	170	Hit-Hit	417	Targ
155	1	102	FA-FA	682	Lure
2	1	33	FA-Hit	1004	Lure
17	1	83	Hit-FA	144	Targ
184	2	171	CR-FA	835	Lure
38	1	158	Hit-Hit	324	Targ
27	1	45	Hit-Hit	24	Targ
6	1	81	FA-FA	1088	Lure
44	1	100	Hit-Hit	339	Targ
3	1	114	FA-FA	1019	Lure
83	1	108	Hit-Hit	441	Targ
72	1	40	Hit-Hit	412	Targ
189	2	93	CR-FA	844	Lure
98	1	149	FA-Hit	481	Lure
188	2	85	CR-FA	843	Lure
15	1	120	Hit-FA	123	Targ
85	2	89	Miss-FA	444	Targ
121	1	108	FA-Hit	541	Lure
92	2	80	Miss-Hit	458	Targ
102	1	88	FA-Hit	494	Lure
117	2	49	CR-Hit	535	Lure
119	1	36	Hit-Hit	53	Targ
50	1	13	Hit-Hit	356	Targ
58	1	167	Hit-Hit	378	Targ
191	1	112	FA-FA	847	Lure
194	1	169	FA-Hit	853	Lure
110	1	13	FA-Hit	518	Lure
19	1	174	Hit-Hit	166	Targ
81	2	168	Miss-Hit	437	Targ
48	2	103	Miss-Hit	349	Targ
106	1	27	FA-Hit	501	Lure
84	2	48	Miss-Hit	443	Targ
146	1	127	Hit-Hit	61	Targ
176	1	52	FA-Hit	812	Lure
125	2	39	CR-FA	548	Lure
183	1	145	FA-Hit	834	Lure
93	1	5	Hit-Hit	464	Targ
36	1	23	Hit-Hit	319	Targ
193	2	169	CR-Hit	851	Lure
180	1	144	FA-FA	827	Lure
69	1	173	Hit-Hit	401	Targ
132	2	3	CR-FA	565	Lure
179	1	12	FA-Hit	824	Lure
160	1	140	FA-Hit	700	Lure
9	1	59	Hit-Hit	112	Targ
131	1	11	FA-Hit	563	Lure
138	2	51	CR-FA	589	Lure
170	1	28	FA-FA	764	Lure
127	2	29	Miss-FA	54	Targ
40	1	6	Hit-Hit	331	Targ
20	2	19	Miss-Hit	177	Targ
68	1	131	Hit-Hit	396	Targ
65	1	21	Hit-Hit	390	Targ
136	2	53	CR-FA	582	Lure
124	1	58	FA-Hit	546	Lure
100	1	163	FA-Hit	488	Lure
112	1	126	FA-Hit	520	Lure
73	1	155	Hit-Hit	413	Targ
118	2	181	CR-FA	539	Lure
129	1	157	FA-Hit	551	Lure
46	1	143	Hit-Hit	342	Targ
128	1	177	FA-Hit	550	Lure
171	1	79	FA-Hit	775	Lure
165	1	50	FA-Hit	725	Lure
140	1	96	FA-Hit	592	Lure
162	1	86	FA-FA	710	Lure
61	1	11	Hit-Hit	386	Targ
174	1	64	FA-Hit	797	Lure
166	2	34	CR-Hit	729	Lure
197	2	62	CR-Hit	860	Lure
26	1	15	Hit-Hit	248	Targ
149	1	123	Hit-Hit	63	Targ
130	2	186	Miss-Hit	55	Targ
122	2	4	CR-FA	544	Lure
51	2	24	Miss-FA	35	Targ
