Stimulus	KeyPress	RT	Behavior	Image	StimType
86	NR	1	NR-Hit-V	448	Targ
21	1	106	Hit-Hit-V	17	Targ
142	1	178	Hit-Hit-V	59	Targ
8	1	137	Hit-Hit-V	111	Targ
188	1	134	FA-FA-V	843	Lure
108	2	109	CR-FA-S	510	Lure
66	1	174	Hit-Hit-V	391	Targ
39	1	129	Hit-Hit-V	32	Targ
79	1	145	Hit-Hit-V	42	Targ
153	1	135	FA-FA-S	679	Lure
74	1	138	Hit-Hit-V	417	Targ
114	1	14	FA-FA-V	526	Lure
49	1	64	Hit-Hit-V	352	Targ
82	1	181	Hit-FA-S	439	Targ
29	1	158	Hit-Hit-V	293	Targ
109	1	78	FA-FA-S	514	Lure
157	1	126	Hit-Hit-S	68	Targ
102	2	100	CR-FA-S	494	Lure
121	1	37	FA-FA-S	541	Lure
155	2	115	CR-Hit-V	682	Lure
14	1	41	FA-FA-S	1227	Lure
60	1	24	Hit-Hit-S	381	Targ
41	2	80	Miss-FA-S	332	Targ
189	1	25	FA-Hit-S	844	Lure
151	1	155	FA-Hit-S	661	Lure
71	1	143	Hit-Hit-V	408	Targ
119	1	69	Hit-Hit-S	53	Targ
56	2	71	Miss-FA-V	373	Targ
172	1	182	FA-FA-V	782	Lure
143	1	5	FA-FA-S	605	Lure
3	2	90	CR-FA-S	1019	Lure
181	1	105	FA-Hit-S	830	Lure
116	2	89	CR-Hit-V	530	Lure
83	1	102	Hit-Hit-V	441	Targ
190	2	37	CR-Hit-V	845	Lure
169	2	56	CR-FA-V	757	Lure
43	1	82	Hit-Hit-V	336	Targ
18	1	13	Hit-FA-S	15	Targ
168	2	156	CR-FA-V	753	Lure
24	1	12	Hit-Hit-V	232	Targ
178	1	65	Hit-Hit-V	81	Targ
196	2	168	CR-Hit-S	856	Lure
175	1	151	FA-Hit-S	810	Lure
38	1	165	Hit-Hit-S	324	Targ
98	1	159	FA-Hit-S	481	Lure
17	1	139	Hit-Hit-V	144	Targ
87	1	179	Hit-FA-S	450	Targ
158	1	24	FA-Hit-S	692	Lure
15	1	47	Hit-FA-S	123	Targ
186	2	50	CR-Hit-S	838	Lure
216	1	157	Hit-Hit-V	9	Targ
104	2	46	CR-FA-V	499	Lure
6	2	73	CR-FA-V	1088	Lure
55	2	122	Miss-Hit-V	369	Targ
97	2	83	CR-FA-S	475	Lure
103	2	72	CR-FA-V	496	Lure
44	1	16	Hit-Hit-V	339	Targ
115	1	29	FA-FA-V	527	Lure
111	2	75	Miss-Hit-S	51	Targ
117	1	164	FA-FA-S	535	Lure
53	1	117	Hit-Hit-V	364	Targ
113	1	53	FA-FA-S	521	Lure
101	1	118	FA-FA-V	490	Lure
164	1	111	FA-Hit-S	722	Lure
63	1	78	Hit-Hit-V	388	Targ
139	1	112	FA-FA-V	591	Lure
52	2	10	Miss-Hit-V	363	Targ
90	2	93	Miss-Hit-V	454	Targ
77	1	60	Hit-Hit-S	422	Targ
192	2	184	CR-Hit-V	849	Lure
47	2	170	Miss-Hit-S	344	Targ
152	1	52	FA-FA-V	663	Lure
72	1	161	Hit-Hit-V	412	Targ
22	1	31	Hit-Hit-V	20	Targ
182	2	87	CR-Hit-S	833	Lure
