Stimulus	KeyPress	RT	Behavior	Image	StimType
186	1	127	FA-Hit	838	Lure
172	1	110	FA-Hit	782	Lure
178	1	129	Hit-Hit	81	Targ
21	1	44	Hit-NR	17	Targ
83	1	85	Hit-Hit	441	Targ
35	2	105	Miss-Hit	317	Targ
148	1	75	FA-FA	632	Lure
101	2	122	CR-Hit	490	Lure
87	1	58	Hit-Hit	450	Targ
151	NR	1	NR-Hit	661	Lure
74	1	56	Hit-Hit	417	Targ
161	1	170	Hit-Hit	70	Targ
182	2	37	CR-Hit	833	Lure
175	1	84	FA-Hit	810	Lure
8	1	50	Hit-Hit	111	Targ
66	1	62	Hit-Hit	391	Targ
15	2	22	Miss-FA	123	Targ
82	2	93	Miss-Hit	439	Targ
39	1	48	Hit-Hit	32	Targ
153	1	181	FA-FA	679	Lure
56	1	108	Hit-Hit	373	Targ
187	1	113	Hit-FA	83	Targ
76	1	147	Hit-Hit	41	Targ
167	1	141	FA-Hit	732	Lure
18	1	79	Hit-FA	15	Targ
117	1	92	FA-Hit	535	Lure
41	2	35	Miss-Hit	332	Targ
44	2	107	Miss-Hit	339	Targ
14	1	31	FA-NR	1227	Lure
67	1	149	Hit-Hit	393	Targ
109	1	118	FA-Hit	514	Lure
47	1	171	Hit-Hit	344	Targ
152	2	179	CR-Hit	663	Lure
77	1	99	Hit-Hit	422	Targ
142	1	50	Hit-Hit	59	Targ
22	1	168	Hit-Hit	20	Targ
154	2	125	CR-FA	681	Lure
119	1	180	Hit-Hit	53	Targ
116	2	41	CR-Hit	530	Lure
216	2	117	Miss-Hit	9	Targ
114	1	112	FA-Hit	526	Lure
169	1	81	FA-Hit	757	Lure
141	1	159	FA-Hit	596	Lure
50	1	179	Hit-Hit	356	Targ
72	1	146	Hit-Hit	412	Targ
139	1	64	FA-FA	591	Lure
45	1	20	Hit-Hit	340	Targ
121	2	143	CR-Hit	541	Lure
103	2	94	CR-Hit	496	Lure
6	1	59	FA-Hit	1088	Lure
59	1	5	Hit-Hit	380	Targ
158	2	46	CR-Hit	692	Lure
85	1	147	Hit-FA	444	Targ
189	2	160	CR-Hit	844	Lure
90	1	73	Hit-Hit	454	Targ
98	1	120	FA-Hit	481	Lure
157	1	100	Hit-Hit	68	Targ
29	1	136	Hit-Hit	293	Targ
104	2	2	CR-Hit	499	Lure
60	2	73	Miss-Hit	381	Targ
63	2	43	Miss-FA	388	Targ
97	1	72	FA-FA	475	Lure
43	1	104	Hit-Hit	336	Targ
107	1	124	FA-FA	502	Lure
55	1	175	Hit-Hit	369	Targ
199	1	29	FA-Hit	867	Lure
115	1	11	FA-FA	527	Lure
181	1	115	FA-Hit	830	Lure
53	1	69	Hit-FA	364	Targ
12	1	101	Hit-FA	11	Targ
196	2	84	CR-Hit	856	Lure
168	2	88	CR-Hit	753	Lure
147	1	7	FA-FA	620	Lure
113	2	55	CR-Hit	521	Lure
71	1	34	Hit-Hit	408	Targ
62	1	161	Hit-FA	387	Targ
108	1	150	FA-Hit	510	Lure
155	1	128	FA-Hit	682	Lure
3	1	144	FA-Hit	1019	Lure
79	1	156	Hit-FA	42	Targ
70	1	70	Hit-Hit	406	Targ
17	1	10	Hit-Hit	144	Targ
52	1	15	Hit-Hit	363	Targ
133	2	153	CR-Hit	571	Lure
86	1	30	Hit-Hit	448	Targ
92	2	119	Miss-Hit	458	Targ
190	2	63	CR-Hit	845	Lure
24	1	3	Hit-Hit	232	Targ
111	1	67	Hit-FA	51	Targ
102	2	178	CR-Hit	494	Lure
184	2	42	CR-Hit	835	Lure
2	2	57	CR-Hit	1004	Lure
49	1	33	Hit-FA	352	Targ
164	2	90	CR-Hit	722	Lure
188	2	91	CR-Hit	843	Lure
192	2	12	CR-FA	849	Lure
27	1	165	Hit-Hit	24	Targ
99	2	40	CR-Hit	482	Lure
143	2	14	CR-Hit	605	Lure
38	1	138	Hit-Hit	324	Targ
166	1	68	FA-Hit	729	Lure
88	1	176	Hit-Hit	452	Targ
13	1	96	Hit-Hit	121	Targ
28	1	13	Hit-Hit	292	Targ
110	1	47	FA-Hit	518	Lure
138	1	9	FA-FA	589	Lure
197	2	116	CR-FA	860	Lure
106	2	65	CR-Hit	501	Lure
36	1	83	Hit-FA	319	Targ
26	1	38	Hit-Hit	248	Targ
136	2	96	CR-FA	582	Lure
123	2	17	CR-Hit	545	Lure
150	1	126	FA-Hit	654	Lure
5	2	87	CR-Hit	1056	Lure
180	2	89	CR-Hit	827	Lure
84	2	16	Miss-FA	443	Targ
51	1	98	Hit-Hit	35	Targ
1	2	18	CR-Hit	1000	Lure
165	1	95	FA-Hit	725	Lure
16	1	82	Hit-Hit	124	Targ
149	1	167	Hit-FA	63	Targ
100	1	152	FA-FA	488	Lure
37	1	140	Hit-Hit	31	Targ
162	1	25	FA-Hit	710	Lure
40	1	109	Hit-Hit	331	Targ
112	1	77	FA-Hit	520	Lure
174	2	123	CR-Hit	797	Lure
54	1	66	Hit-Hit	366	Targ
80	1	109	Hit-Hit	431	Targ
32	1	172	Hit-Hit	306	Targ
126	1	97	FA-FA	549	Lure
124	2	45	CR-Hit	546	Lure
23	1	26	Hit-Hit	22	Targ
89	1	157	Hit-FA	453	Targ
130	1	142	Hit-Hit	55	Targ
57	2	52	Miss-Hit	375	Targ
105	1	158	Hit-Hit	49	Targ
179	2	51	CR-FA	824	Lure
95	2	102	Miss-FA	469	Targ
34	1	134	Hit-Hit	315	Targ
30	1	166	Hit-Hit	297	Targ
183	2	16	CR-Hit	834	Lure
46	1	24	Hit-Hit	342	Targ
10	2	163	CR-Hit	1148	Lure
177	2	71	CR-Hit	814	Lure
25	1	8	Hit-Hit	23	Targ
171	2	54	CR-Hit	775	Lure
146	1	137	Hit-FA	61	Targ
137	1	45	FA-Hit	588	Lure
81	2	103	Miss-Hit	437	Targ
122	1	130	FA-Hit	544	Lure
156	2	164	CR-Hit	684	Lure
78	1	177	Hit-FA	427	Targ
94	1	153	Hit-FA	467	Targ
191	1	49	FA-FA	847	Lure
159	1	106	FA-Hit	696	Lure
42	1	4	Hit-FA	334	Targ
140	1	114	FA-Hit	592	Lure
131	2	36	CR-Hit	563	Lure
75	1	155	Hit-FA	418	Targ
61	1	21	Hit-Hit	386	Targ
132	1	19	FA-FA	565	Lure
160	1	84	FA-FA	700	Lure
144	1	174	FA-Hit	606	Lure
129	2	173	CR-Hit	551	Lure
127	1	13	Hit-Hit	54	Targ
11	1	74	Hit-Hit	117	Targ
118	2	28	CR-Hit	539	Lure
96	1	148	FA-Hit	474	Lure
33	1	131	Hit-Hit	30	Targ
69	1	133	Hit-Hit	401	Targ
68	1	172	Hit-Hit	396	Targ
20	1	39	Hit-Hit	177	Targ
9	1	136	Hit-Hit	112	Targ
65	1	161	Hit-Hit	390	Targ
64	1	76	Hit-Hit	38	Targ
193	2	145	CR-FA	851	Lure
134	1	151	FA-FA	576	Lure
185	2	6	CR-Hit	837	Lure
58	1	20	Hit-Hit	378	Targ
19	1	53	Hit-FA	166	Targ
4	2	111	CR-Hit	1031	Lure
93	2	78	Miss-Hit	464	Targ
73	1	135	Hit-Hit	413	Targ
128	1	86	FA-FA	550	Lure
145	1	139	FA-Hit	616	Lure
170	1	169	FA-Hit	764	Lure
31	1	23	Hit-Hit	29	Targ
195	1	80	FA-FA	854	Lure
163	1	133	FA-FA	713	Lure
135	1	132	FA-Hit	579	Lure
125	2	162	CR-FA	548	Lure
120	1	172	FA-Hit	540	Lure
198	1	60	FA-Hit	861	Lure
48	2	32	Miss-Hit	349	Targ
91	2	6	Miss-FA	457	Targ
194	2	27	CR-FA	853	Lure
7	2	61	Miss-FA	110	Targ
173	2	154	CR-Hit	786	Lure
176	1	121	FA-Hit	812	Lure
