Stimulus	KeyPress	RT	Behavior	Image	StimType
12	1	39	Hit-Hit	11	Targ
82	1	87	Hit-NR	439	Targ
58	1	147	Hit-Hit	378	Targ
149	1	4	Hit-Hit	63	Targ
166	2	138	CR-NR	729	Lure
191	1	6	FA-FA	847	Lure
46	1	26	Hit-FA	342	Targ
40	1	64	Hit-Hit	331	Targ
135	2	10	CR-FA	579	Lure
110	2	155	CR-Hit	518	Lure
31	1	146	Hit-FA	29	Targ
146	2	30	Miss-Hit	61	Targ
124	2	145	CR-FA	546	Lure
26	2	7	Miss-FA	248	Targ
171	NR	1	NR-FA	775	Lure
138	1	41	FA-Hit	589	Lure
5	2	149	CR-Hit	1056	Lure
25	2	42	Miss-Hit	23	Targ
48	1	38	Hit-Hit	349	Targ
136	2	81	CR-Hit	582	Lure
150	2	8	CR-FA	654	Lure
170	1	108	FA-FA	764	Lure
185	2	40	CR-NR	837	Lure
118	2	123	CR-NR	539	Lure
193	2	78	CR-Hit	851	Lure
54	2	148	Miss-FA	366	Targ
120	2	121	CR-FA	540	Lure
128	2	156	CR-Hit	550	Lure
198	1	43	FA-FA	861	Lure
130	1	28	Hit-Hit	55	Targ
134	1	115	FA-FA	576	Lure
13	1	101	Hit-Hit	121	Targ
1	2	144	CR-NR	1000	Lure
20	1	37	Hit-FA	177	Targ
32	1	27	Hit-Hit	306	Targ
94	1	175	Hit-NR	467	Targ
105	1	60	Hit-FA	49	Targ
42	1	107	Hit-NR	334	Targ
78	1	95	Hit-FA	427	Targ
7	2	63	Miss-Hit	110	Targ
127	1	89	Hit-Hit	54	Targ
23	1	168	Hit-Hit	22	Targ
61	1	171	Hit-NR	386	Targ
126	1	159	FA-FA	549	Lure
28	1	128	Hit-FA	292	Targ
177	1	140	FA-NR	814	Lure
89	2	102	Miss-Hit	453	Targ
174	1	163	FA-Hit	797	Lure
91	1	136	Hit-FA	457	Targ
163	2	104	CR-Hit	713	Lure
100	NR	1	NR-FA	488	Lure
125	2	33	CR-NR	548	Lure
173	2	98	CR-Hit	786	Lure
183	1	125	FA-FA	834	Lure
137	2	93	CR-FA	588	Lure
156	2	22	CR-FA	684	Lure
16	1	127	Hit-FA	124	Targ
11	1	88	Hit-Hit	117	Targ
132	NR	1	NR-FA	565	Lure
4	2	117	CR-Hit	1031	Lure
30	1	48	Hit-Hit	297	Targ
162	1	13	FA-FA	710	Lure
197	2	14	CR-FA	860	Lure
9	1	154	Hit-FA	112	Targ
68	NR	1	NR-Hit	396	Targ
51	1	122	Hit-FA	35	Targ
194	1	86	FA-Hit	853	Lure
75	2	176	Miss-NR	418	Targ
176	1	142	FA-Hit	812	Lure
179	1	132	FA-NR	824	Lure
19	NR	1	NR-Hit	166	Targ
96	NR	1	NR-Hit	474	Lure
95	1	45	Hit-Hit	469	Targ
10	2	139	CR-Hit	1148	Lure
37	1	16	Hit-FA	31	Targ
80	2	131	Miss-Hit	431	Targ
57	2	84	Miss-Hit	375	Targ
65	2	110	Miss-FA	390	Targ
36	1	25	Hit-Hit	319	Targ
106	2	33	CR-Hit	501	Lure
69	2	106	Miss-FA	401	Targ
84	NR	1	NR-FA	443	Targ
33	1	151	Hit-FA	30	Targ
123	1	105	FA-FA	545	Lure
145	2	161	CR-Hit	616	Lure
160	2	92	CR-Hit	700	Lure
165	1	173	FA-Hit	725	Lure
34	1	162	Hit-FA	315	Targ
122	1	150	FA-FA	544	Lure
131	1	138	FA-FA	563	Lure
81	1	74	Hit-NR	437	Targ
144	2	133	CR-FA	606	Lure
129	2	164	CR-Hit	551	Lure
112	2	137	CR-Hit	520	Lure
140	1	118	FA-FA	592	Lure
93	1	36	Hit-Hit	464	Targ
64	2	145	Miss-FA	38	Targ
88	1	103	Hit-Hit	452	Targ
73	NR	1	NR-Hit	413	Targ
195	1	136	FA-NR	854	Lure
159	NR	1	NR-Hit	696	Lure
180	1	32	FA-FA	827	Lure
