Stimulus	KeyPress	RT	Behavior	Image	StimType
53	1	120	Hit-Hit-S	364	Targ
12	1	90	Hit-FA-S	11	Targ
17	1	158	Hit-Hit-S	144	Targ
50	1	141	Hit-FA-S	356	Targ
113	1	53	FA-FA-S	521	Lure
63	2	109	Miss-Hit-V	388	Targ
99	2	92	CR-Hit-S	482	Lure
169	2	15	CR-Hit-V	757	Lure
154	1	37	FA-FA-S	681	Lure
74	1	159	Hit-Hit-V	417	Targ
155	2	94	CR-Hit-S	682	Lure
121	2	11	CR-FA-S	541	Lure
188	2	57	CR-Hit-S	843	Lure
153	2	179	CR-Hit-V	679	Lure
186	1	171	FA-Hit-V	838	Lure
92	1	184	Hit-Hit-S	458	Targ
184	2	147	CR-Hit-V	835	Lure
139	1	82	FA-FA-S	591	Lure
38	1	175	Hit-Hit-V	324	Targ
56	1	143	Hit-Hit-S	373	Targ
3	1	80	FA-Hit-V	1019	Lure
60	1	126	Hit-FA-S	381	Targ
115	1	48	FA-Hit-S	527	Lure
97	1	118	FA-FA-S	475	Lure
29	1	7	Hit-Hit-V	293	Targ
102	12	133	CR-Hit-V	494	Lure
104	2	129	CR-Hit-V	499	Lure
90	2	12	Miss-FA-S	454	Targ
192	2	37	CR-Hit-V	849	Lure
178	2	66	Miss-FA-S	81	Targ
157	1	28	Hit-Hit-S	68	Targ
41	2	107	Miss-Hit-S	332	Targ
18	1	40	Hit-Hit-S	15	Targ
175	1	79	FA-Hit-S	810	Lure
59	1	68	Hit-Hit-S	380	Targ
107	2	52	CR-FA-S	502	Lure
101	1	24	FA-FA-V	490	Lure
67	2	77	Miss-FA-V	393	Targ
168	2	150	CR-Hit-V	753	Lure
182	2	6	CR-FA-S	833	Lure
181	2	163	CR-FA-S	830	Lure
199	1	96	FA-Hit-V	867	Lure
190	2	8	CR-Hit-V	845	Lure
116	1	185	FA-Hit-S	530	Lure
147	2	65	CR-Hit-S	620	Lure
6	2	182	CR-Hit-S	1088	Lure
196	1	138	FA-Hit-S	856	Lure
8	1	25	Hit-Hit-S	111	Targ
76	1	5	Hit-Hit-V	41	Targ
39	1	31	Hit-Hit-S	32	Targ
152	2	122	CR-FA-V	663	Lure
82	2	104	Miss-Hit-V	439	Targ
114	1	69	FA-FA-S	526	Lure
216	1	72	Hit-FA-S	9	Targ
109	1	12	FA-FA-S	514	Lure
141	2	63	CR-Hit-S	596	Lure
161	2	4	Miss-Hit-S	70	Targ
70	2	132	Miss-Hit-S	406	Targ
158	2	55	CR-Hit-V	692	Lure
49	1	179	Hit-Hit-S	352	Targ
79	1	13	Hit-FA-S	42	Targ
167	1	160	FA-FA-S	732	Lure
103	2	54	CR-Hit-V	496	Lure
15	1	58	Hit-FA-S	123	Targ
35	2	22	Miss-FA-S	317	Targ
27	1	164	Hit-Hit-S	24	Targ
111	1	121	Hit-FA-S	51	Targ
87	2	131	Miss-Hit-S	450	Targ
142	1	106	Hit-Hit-S	59	Targ
55	1	183	Hit-FA-S	369	Targ
45	1	100	Hit-Hit-V	340	Targ
43	1	30	Hit-Hit-V	336	Targ
14	1	128	FA-Hit-V	1227	Lure
2	1	35	FA-Hit-V	1004	Lure
21	1	20	Hit-Hit-S	17	Targ
77	1	112	Hit-Hit-S	422	Targ
172	2	172	CR-FA-S	782	Lure
71	1	2	Hit-Hit-V	408	Targ
133	2	148	CR-Hit-V	571	Lure
85	2	119	Miss-Hit-S	444	Targ
119	1	124	Hit-Hit-V	53	Targ
164	1	91	FA-Hit-S	722	Lure
98	2	73	CR-Hit-S	481	Lure
117	2	56	CR-FA-S	535	Lure
187	1	103	Hit-Hit-S	83	Targ
24	1	166	Hit-Hit-V	232	Targ
148	2	33	CR-FA-S	632	Lure
62	1	152	Hit-Hit-V	387	Targ
66	1	139	Hit-Hit-V	391	Targ
189	2	5	CR-Hit-S	844	Lure
143	1	97	FA-FA-S	605	Lure
47	2	19	Miss-Hit-S	344	Targ
22	1	3	Hit-Hit-V	20	Targ
108	2	16	CR-Hit-V	510	Lure
52	1	181	Hit-Hit-V	363	Targ
83	1	168	Hit-Hit-V	441	Targ
72	1	44	Hit-FA-S	412	Targ
86	2	105	Miss-FA-S	448	Targ
44	2	47	Miss-FA-S	339	Targ
151	1	136	FA-Hit-S	661	Lure
171	1	99	FA-Hit-S	775	Lure
54	1	95	Hit-Hit-S	366	Targ
4	2	36	CR-Hit-V	1031	Lure
197	2	67	CR-FA-S	860	Lure
96	2	27	CR-FA-S	474	Lure
37	2	88	Miss-Hit-S	31	Targ
191	1	75	FA-FA-S	847	Lure
34	2	62	Miss-Hit-S	315	Targ
69	2	78	Miss-FA-S	401	Targ
177	1	108	FA-Hit-S	814	Lure
136	2	177	CR-Hit-V	582	Lure
26	1	154	Hit-Hit-S	248	Targ
95	2	29	Miss-Hit-S	469	Targ
16	1	26	Hit-Hit-S	124	Targ
31	1	81	Hit-FA-S	29	Targ
179	1	64	FA-Hit-S	824	Lure
23	1	140	Hit-Hit-V	22	Targ
123	2	145	CR-Hit-S	545	Lure
106	1	186	FA-Hit-S	501	Lure
65	1	165	Hit-Hit-S	390	Targ
68	1	156	Hit-Hit-S	396	Targ
19	1	149	Hit-Hit-V	166	Targ
25	1	20	Hit-Hit-S	23	Targ
110	1	176	FA-Hit-S	518	Lure
100	1	21	FA-FA-S	488	Lure
180	2	41	CR-Hit-V	827	Lure
36	1	61	Hit-Hit-V	319	Targ
5	2	86	CR-Hit-V	1056	Lure
144	2	111	CR-FA-S	606	Lure
183	1	23	FA-FA-V	834	Lure
156	2	144	CR-FA-S	684	Lure
118	2	10	CR-Hit-V	539	Lure
170	2	60	CR-Hit-S	764	Lure
176	1	127	FA-Hit-S	812	Lure
57	1	42	Hit-Hit-V	375	Targ
146	1	114	Hit-FA-S	61	Targ
134	1	51	FA-NR-NR	576	Lure
51	1	49	Hit-Hit-V	35	Targ
194	1	137	FA-Hit-V	853	Lure
149	2	55	Miss-FA-V	63	Targ
195	2	87	CR-FA-S	854	Lure
124	2	117	CR-FA-V	546	Lure
73	1	142	Hit-Hit-V	413	Targ
130	1	148	Hit-Hit-V	55	Targ
80	1	146	Hit-Hit-S	431	Targ
150	2	14	CR-Hit-S	654	Lure
61	1	39	Hit-Hit-S	386	Targ
91	1	53	Hit-Hit-S	457	Targ
174	2	152	CR-Hit-V	797	Lure
160	2	18	CR-FA-S	700	Lure
40	2	123	Miss-FA-V	331	Targ
198	1	162	FA-FA-S	861	Lure
173	2	160	CR-Hit-V	786	Lure
89	1	157	Hit-Hit-V	453	Targ
105	1	135	Hit-Hit-S	49	Targ
33	1	134	Hit-Hit-S	30	Targ
11	1	101	Hit-Hit-S	117	Targ
162	1	76	FA-Hit-S	710	Lure
28	1	167	Hit-Hit-S	292	Targ
135	1	151	FA-Hit-S	579	Lure
1	1	9	FA-Hit-S	1000	Lure
131	2	102	CR-Hit-V	563	Lure
163	1	169	FA-FA-S	713	Lure
127	1	93	Hit-Hit-V	54	Targ
48	1	110	Hit-Hit-S	349	Targ
138	1	71	FA-FA-S	589	Lure
32	1	70	Hit-Hit-V	306	Targ
166	1	155	FA-Hit-S	729	Lure
112	2	115	CR-Hit-S	520	Lure
159	1	178	FA-Hit-S	696	Lure
13	1	174	Hit-FA-S	121	Targ
193	2	89	CR-Hit-V	851	Lure
94	2	113	Miss-Hit-S	467	Targ
46	1	60	Hit-Hit-S	342	Targ
78	1	170	Hit-Hit-S	427	Targ
10	1	125	FA-Hit-S	1148	Lure
145	1	38	FA-FA-S	616	Lure
128	1	74	FA-FA-S	550	Lure
129	1	83	FA-FA-S	551	Lure
42	1	180	Hit-Hit-S	334	Targ
140	2	59	CR-Hit-S	592	Lure
9	1	161	Hit-Hit-V	112	Targ
30	1	77	Hit-Hit-V	297	Targ
