Stimulus	KeyPress	RT	Behavior	Image	StimType
14	1	81	FA-FA	1227	Lure
139	1	18	FA-FA	591	Lure
216	1	183	Hit-Hit	9	Targ
79	1	184	Hit-Hit	42	Targ
186	1	169	FA-FA	838	Lure
167	2	12	CR-Hit	732	Lure
99	1	101	FA-Hit	482	Lure
12	1	187	Hit-FA	11	Targ
82	2	83	Miss-Hit	439	Targ
161	2	48	Miss-Hit	70	Targ
107	1	58	FA-Hit	502	Lure
155	1	94	FA-Hit	682	Lure
158	1	164	FA-Hit	692	Lure
29	1	180	Hit-Hit	293	Targ
92	1	46	Hit-FA	458	Targ
164	1	177	FA-Hit	722	Lure
115	1	28	FA-Hit	527	Lure
103	2	24	CR-Hit	496	Lure
189	2	98	CR-FA	844	Lure
108	2	191	CR-Hit	510	Lure
22	1	6	Hit-Hit	20	Targ
199	2	130	CR-Hit	867	Lure
39	1	174	Hit-FA	32	Targ
148	1	155	FA-Hit	632	Lure
188	2	86	CR-Hit	843	Lure
104	2	65	CR-FA	499	Lure
196	1	122	FA-FA	856	Lure
47	1	3	Hit-FA	344	Targ
109	1	4	FA-Hit	514	Lure
154	1	8	FA-FA	681	Lure
172	1	166	FA-FA	782	Lure
151	1	66	FA-FA	661	Lure
97	1	72	FA-FA	475	Lure
74	1	63	Hit-Hit	417	Targ
111	1	69	Hit-FA	51	Targ
152	1	27	FA-FA	663	Lure
45	2	105	Miss-Hit	340	Targ
169	2	128	CR-Hit	757	Lure
6	2	96	CR-Hit	1088	Lure
63	2	162	Miss-FA	388	Targ
181	1	64	FA-FA	830	Lure
157	1	156	Hit-FA	68	Targ
175	1	37	FA-Hit	810	Lure
66	1	36	Hit-Hit	391	Targ
114	2	47	CR-FA	526	Lure
147	1	46	FA-Hit	620	Lure
85	1	165	Hit-FA	444	Targ
153	1	189	FA-Hit	679	Lure
121	2	98	CR-Hit	541	Lure
43	2	140	Miss-Hit	336	Targ
187	1	84	Hit-Hit	83	Targ
192	2	133	CR-Hit	849	Lure
49	2	117	Miss-Hit	352	Targ
38	1	76	Hit-FA	324	Targ
3	1	15	FA-FA	1019	Lure
168	2	2	CR-Hit	753	Lure
141	2	126	CR-FA	596	Lure
119	1	5	Hit-Hit	53	Targ
27	1	163	Hit-FA	24	Targ
24	1	44	Hit-Hit	232	Targ
116	1	57	FA-Hit	530	Lure
83	1	153	Hit-Hit	441	Targ
70	1	74	Hit-Hit	406	Targ
55	2	100	Miss-Hit	369	Targ
44	2	10	Miss-FA	339	Targ
2	2	56	CR-FA	1004	Lure
60	1	104	Hit-FA	381	Targ
113	1	170	FA-Hit	521	Lure
87	2	32	Miss-FA	450	Targ
21	1	49	Hit-Hit	17	Targ
17	1	131	Hit-Hit	144	Targ
182	2	26	CR-Hit	833	Lure
133	1	168	FA-FA	571	Lure
53	1	29	Hit-Hit	364	Targ
90	1	22	Hit-Hit	454	Targ
86	1	23	Hit-Hit	448	Targ
35	1	132	Hit-Hit	317	Targ
72	1	178	Hit-Hit	412	Targ
178	2	173	Miss-FA	81	Targ
