Stimulus	KeyPress	RT	Behavior	Image	StimType
63	1	136	Hit-Hit	388	Targ
178	1	112	Hit-Hit	81	Targ
109	1	75	FA-FA	514	Lure
101	1	69	FA-FA	490	Lure
102	2	160	CR-Hit	494	Lure
113	2	163	CR-Hit	521	Lure
148	2	153	CR-Hit	632	Lure
22	1	22	Hit-Hit	20	Targ
15	1	55	Hit-Hit	123	Targ
164	1	101	FA-Hit	722	Lure
8	1	95	Hit-Hit	111	Targ
175	2	167	CR-FA	810	Lure
87	1	58	Hit-FA	450	Targ
18	1	83	Hit-Hit	15	Targ
139	1	103	FA-FA	591	Lure
71	1	33	Hit-Hit	408	Targ
12	1	57	Hit-Hit	11	Targ
189	1	117	FA-FA	844	Lure
115	1	29	FA-FA	527	Lure
216	1	82	Hit-FA	9	Targ
60	1	30	Hit-FA	381	Targ
45	1	65	Hit-Hit	340	Targ
6	2	32	CR-Hit	1088	Lure
184	2	51	CR-Hit	835	Lure
99	2	85	CR-Hit	482	Lure
92	1	154	Hit-FA	458	Targ
76	1	137	Hit-Hit	41	Targ
111	2	93	Miss-Hit	51	Targ
107	2	39	CR-Hit	502	Lure
14	2	124	CR-Hit	1227	Lure
187	2	164	Miss-Hit	83	Targ
168	2	135	CR-Hit	753	Lure
52	1	2	Hit-Hit	363	Targ
154	2	94	CR-FA	681	Lure
17	2	169	Miss-Hit	144	Targ
103	2	68	CR-Hit	496	Lure
49	2	97	Miss-FA	352	Targ
66	1	134	Hit-Hit	391	Targ
190	2	80	CR-Hit	845	Lure
3	1	41	FA-Hit	1019	Lure
186	2	78	CR-Hit	838	Lure
77	1	131	Hit-FA	422	Targ
181	1	156	FA-FA	830	Lure
41	2	8	Miss-Hit	332	Targ
79	2	145	Miss-Hit	42	Targ
182	2	109	CR-Hit	833	Lure
108	1	108	FA-Hit	510	Lure
85	2	88	Miss-Hit	444	Targ
121	2	52	CR-Hit	541	Lure
104	2	107	CR-Hit	499	Lure
196	2	189	CR-FA	856	Lure
53	1	201	Hit-Hit	364	Targ
133	2	44	CR-Hit	571	Lure
167	1	74	FA-FA	732	Lure
29	1	14	Hit-Hit	293	Targ
157	2	50	Miss-Hit	68	Targ
161	1	89	Hit-Hit	70	Targ
151	1	105	FA-FA	661	Lure
62	1	46	Hit-Hit	387	Targ
43	1	87	Hit-Hit	336	Targ
147	1	121	FA-Hit	620	Lure
155	2	116	CR-FA	682	Lure
24	1	91	Hit-Hit	232	Targ
82	1	77	Hit-Hit	439	Targ
21	1	37	Hit-Hit	17	Targ
56	1	35	Hit-Hit	373	Targ
2	2	113	CR-Hit	1004	Lure
67	1	61	Hit-Hit	393	Targ
86	1	27	Hit-Hit	448	Targ
35	2	141	Miss-FA	317	Targ
38	1	202	Hit-Hit	324	Targ
72	1	92	Hit-Hit	412	Targ
98	2	143	CR-Hit	481	Lure
83	1	148	Hit-Hit	441	Targ
97	2	24	CR-Hit	475	Lure
116	2	166	CR-Hit	530	Lure
90	2	132	Miss-Hit	454	Targ
143	2	73	CR-Hit	605	Lure
172	2	147	CR-Hit	782	Lure
152	2	86	CR-Hit	663	Lure
74	1	56	Hit-Hit	417	Targ
153	2	47	CR-Hit	679	Lure
47	1	79	Hit-Hit	344	Targ
59	2	115	Miss-Hit	380	Targ
114	1	42	FA-FA	526	Lure
119	1	127	Hit-Hit	53	Targ
158	2	90	CR-Hit	692	Lure
39	1	78	Hit-Hit	32	Targ
70	1	122	Hit-Hit	406	Targ
188	1	109	FA-Hit	843	Lure
27	1	170	Hit-Hit	24	Targ
44	2	178	Miss-Hit	339	Targ
50	1	120	Hit-Hit	356	Targ
117	1	40	FA-FA	535	Lure
55	2	146	Miss-FA	369	Targ
