Stimulus	KeyPress	RT	Behavior	Image	StimType
53	1	120	Hit-Hit	364	Targ
12	1	90	Hit-FA	11	Targ
17	1	158	Hit-Hit	144	Targ
50	1	141	Hit-FA	356	Targ
113	1	53	FA-FA	521	Lure
63	2	109	Miss-Hit	388	Targ
99	2	92	CR-Hit	482	Lure
169	2	15	CR-Hit	757	Lure
154	1	37	FA-FA	681	Lure
74	1	159	Hit-Hit	417	Targ
155	2	94	CR-Hit	682	Lure
121	2	11	CR-FA	541	Lure
188	2	57	CR-Hit	843	Lure
153	2	179	CR-Hit	679	Lure
186	1	171	FA-Hit	838	Lure
92	1	184	Hit-Hit	458	Targ
184	2	147	CR-Hit	835	Lure
139	1	82	FA-FA	591	Lure
38	1	175	Hit-Hit	324	Targ
56	1	143	Hit-Hit	373	Targ
3	1	80	FA-Hit	1019	Lure
60	1	126	Hit-FA	381	Targ
115	1	48	FA-Hit	527	Lure
97	1	118	FA-FA	475	Lure
29	1	7	Hit-Hit	293	Targ
102	12	133	CR-Hit	494	Lure
104	2	129	CR-Hit	499	Lure
90	2	12	Miss-FA	454	Targ
192	2	37	CR-Hit	849	Lure
178	2	66	Miss-FA	81	Targ
157	1	28	Hit-Hit	68	Targ
41	2	107	Miss-Hit	332	Targ
18	1	40	Hit-Hit	15	Targ
175	1	79	FA-Hit	810	Lure
59	1	68	Hit-Hit	380	Targ
107	2	52	CR-FA	502	Lure
101	1	24	FA-FA	490	Lure
67	2	77	Miss-FA	393	Targ
168	2	150	CR-Hit	753	Lure
182	2	6	CR-FA	833	Lure
181	2	163	CR-FA	830	Lure
199	1	96	FA-Hit	867	Lure
190	2	8	CR-Hit	845	Lure
116	1	185	FA-Hit	530	Lure
147	2	65	CR-Hit	620	Lure
6	2	182	CR-Hit	1088	Lure
196	1	138	FA-Hit	856	Lure
8	1	25	Hit-Hit	111	Targ
76	1	5	Hit-Hit	41	Targ
39	1	31	Hit-Hit	32	Targ
152	2	122	CR-FA	663	Lure
82	2	104	Miss-Hit	439	Targ
114	1	69	FA-FA	526	Lure
216	1	72	Hit-FA	9	Targ
109	1	12	FA-FA	514	Lure
141	2	63	CR-Hit	596	Lure
161	2	4	Miss-Hit	70	Targ
70	2	132	Miss-Hit	406	Targ
158	2	55	CR-Hit	692	Lure
49	1	179	Hit-Hit	352	Targ
79	1	13	Hit-FA	42	Targ
167	1	160	FA-FA	732	Lure
103	2	54	CR-Hit	496	Lure
15	1	58	Hit-FA	123	Targ
35	2	22	Miss-FA	317	Targ
27	1	164	Hit-Hit	24	Targ
111	1	121	Hit-FA	51	Targ
87	2	131	Miss-Hit	450	Targ
142	1	106	Hit-Hit	59	Targ
55	1	183	Hit-FA	369	Targ
45	1	100	Hit-Hit	340	Targ
43	1	30	Hit-Hit	336	Targ
14	1	128	FA-Hit	1227	Lure
2	1	35	FA-Hit	1004	Lure
21	1	20	Hit-Hit	17	Targ
77	1	112	Hit-Hit	422	Targ
172	2	172	CR-FA	782	Lure
71	1	2	Hit-Hit	408	Targ
133	2	148	CR-Hit	571	Lure
85	2	119	Miss-Hit	444	Targ
119	1	124	Hit-Hit	53	Targ
164	1	91	FA-Hit	722	Lure
98	2	73	CR-Hit	481	Lure
117	2	56	CR-FA	535	Lure
187	1	103	Hit-Hit	83	Targ
24	1	166	Hit-Hit	232	Targ
148	2	33	CR-FA	632	Lure
62	1	152	Hit-Hit	387	Targ
66	1	139	Hit-Hit	391	Targ
189	2	5	CR-Hit	844	Lure
143	1	97	FA-FA	605	Lure
47	2	19	Miss-Hit	344	Targ
22	1	3	Hit-Hit	20	Targ
