Stimulus	KeyPress	RT	Behavior	Image	StimType
143	1	86	FA-FA	605	Lure
98	1	85	FA-FA	481	Lure
72	1	126	Hit-FA	412	Targ
29	1	155	Hit-NR	293	Targ
14	2	94	CR-Hit	1227	Lure
6	2	63	CR-Hit	1088	Lure
119	1	165	Hit-Hit	53	Targ
164	1	27	FA-FA	722	Lure
114	2	75	CR-Hit	526	Lure
181	NR	39	NR-Hit	830	Lure
151	1	25	FA-Hit	661	Lure
82	2	54	Miss-FA	439	Targ
102	2	45	CR-Hit	494	Lure
12	1	64	Hit-Hit	11	Targ
2	2	71	CR-Hit	1004	Lure
87	2	76	Miss-FA	450	Targ
3	1	19	FA-FA	1019	Lure
117	1	171	FA-Hit	535	Lure
17	1	13	Hit-FA	144	Targ
103	1	22	FA-FA	496	Lure
15	1	133	Hit-Hit	123	Targ
190	1	82	FA-FA	845	Lure
45	1	124	Hit-Hit	340	Targ
44	1	169	Hit-Hit	339	Targ
139	1	123	FA-FA	591	Lure
147	1	48	FA-FA	620	Lure
107	1	132	FA-FA	502	Lure
99	2	100	CR-FA	482	Lure
109	1	173	FA-Hit	514	Lure
101	1	105	FA-Hit	490	Lure
77	2	70	Miss-Hit	422	Targ
49	2	170	Miss-Hit	352	Targ
184	2	43	CR-Hit	835	Lure
38	1	2	Hit-Hit	324	Targ
113	1	30	FA-NR	521	Lure
39	1	177	Hit-FA	32	Targ
71	1	38	Hit-NR	408	Targ
60	1	146	Hit-FA	381	Targ
35	1	137	Hit-Hit	317	Targ
199	1	87	FA-FA	867	Lure
152	1	161	FA-Hit	663	Lure
56	1	163	Hit-FA	373	Targ
192	1	78	FA-Hit	849	Lure
141	1	3	FA-Hit	596	Lure
62	1	30	Hit-FA	387	Targ
47	1	18	Hit-FA	344	Targ
133	1	130	FA-FA	571	Lure
108	1	58	FA-Hit	510	Lure
50	1	67	Hit-FA	356	Targ
189	1	41	FA-Hit	844	Lure
216	2	60	Miss-FA	9	Targ
169	1	147	FA-Hit	757	Lure
18	1	98	Hit-Hit	15	Targ
59	1	88	Hit-FA	380	Targ
187	1	93	Hit-Hit	83	Targ
153	1	32	FA-FA	679	Lure
158	1	143	FA-FA	692	Lure
63	1	167	Hit-Hit	388	Targ
157	2	84	Miss-Hit	68	Targ
66	1	52	Hit-FA	391	Targ
90	1	17	Hit-Hit	454	Targ
85	1	9	Hit-Hit	444	Targ
154	1	77	FA-FA	681	Lure
168	1	141	FA-NR	753	Lure
142	1	35	Hit-Hit	59	Targ
74	1	33	Hit-FA	417	Targ
182	1	16	FA-Hit	833	Lure
92	1	7	Hit-FA	458	Targ
21	NR	1	NR-FA	17	Targ
76	1	57	Hit-FA	41	Targ
70	1	162	Hit-Hit	406	Targ
155	2	104	CR-Hit	682	Lure
196	1	138	FA-FA	856	Lure
104	1	14	FA-Hit	499	Lure
53	1	66	Hit-FA	364	Targ
111	1	125	Hit-FA	51	Targ
121	1	174	FA-Hit	541	Lure
22	1	145	Hit-Hit	20	Targ
8	1	136	Hit-Hit	111	Targ
172	1	122	FA-FA	782	Lure
115	1	131	FA-Hit	527	Lure
175	1	36	FA-FA	810	Lure
83	1	181	Hit-Hit	441	Targ
86	1	28	Hit-FA	448	Targ
178	1	96	Hit-FA	81	Targ
52	1	142	Hit-FA	363	Targ
79	NR	1	NR-FA	42	Targ
148	1	89	FA-FA	632	Lure
186	1	150	FA-FA	838	Lure
161	1	153	Hit-Hit	70	Targ
27	1	91	Hit-FA	24	Targ
97	1	128	FA-FA	475	Lure
41	1	74	Hit-FA	332	Targ
116	1	107	FA-Hit	530	Lure
55	1	129	Hit-Hit	369	Targ
43	1	127	Hit-FA	336	Targ
167	1	168	FA-FA	732	Lure
24	1	148	Hit-Hit	232	Targ
188	1	113	FA-FA	843	Lure
67	1	149	Hit-Hit	393	Targ
110	NR	1	NR-Hit	518	Lure
48	1	64	Hit-Hit	349	Targ
130	1	5	Hit-FA	55	Targ
42	1	115	Hit-Hit	334	Targ
129	1	50	FA-FA	551	Lure
69	1	53	Hit-FA	401	Targ
105	1	135	Hit-Hit	49	Targ
165	1	172	FA-Hit	725	Lure
122	1	95	FA-NR	544	Lure
36	1	16	Hit-FA	319	Targ
138	1	151	FA-NR	589	Lure
65	2	101	Miss-FA	390	Targ
61	1	42	Hit-FA	386	Targ
177	2	62	CR-Hit	814	Lure
95	1	61	Hit-Hit	469	Targ
37	1	12	Hit-FA	31	Targ
145	1	97	FA-Hit	616	Lure
174	1	180	FA-FA	797	Lure
33	1	111	Hit-FA	30	Targ
32	1	6	Hit-Hit	306	Targ
123	1	152	FA-FA	545	Lure
80	1	143	Hit-FA	431	Targ
120	1	110	FA-FA	540	Lure
146	1	20	Hit-FA	61	Targ
46	1	23	Hit-FA	342	Targ
84	1	181	Hit-Hit	443	Targ
144	1	44	FA-FA	606	Lure
81	1	157	Hit-FA	437	Targ
135	2	72	CR-FA	579	Lure
150	1	24	FA-Hit	654	Lure
124	NR	1	NR-FA	546	Lure
132	1	164	FA-FA	565	Lure
126	1	90	FA-FA	549	Lure
191	1	141	FA-FA	847	Lure
5	2	55	CR-Hit	1056	Lure
176	2	103	CR-Hit	812	Lure
173	1	128	FA-FA	786	Lure
198	1	26	FA-Hit	861	Lure
170	1	81	FA-Hit	764	Lure
64	1	106	Hit-Hit	38	Targ
93	2	144	Miss-Hit	464	Targ
160	2	29	CR-Hit	700	Lure
73	1	176	Hit-Hit	413	Targ
136	1	108	FA-FA	582	Lure
195	1	8	FA-FA	854	Lure
1	1	46	FA-Hit	1000	Lure
179	1	140	FA-Hit	824	Lure
193	1	142	FA-FA	851	Lure
118	1	117	FA-Hit	539	Lure
31	1	73	Hit-Hit	29	Targ
9	2	69	Miss-NR	112	Targ
166	2	34	CR-NR	729	Lure
68	1	120	Hit-Hit	396	Targ
163	12	65	CR-Hit	713	Lure
194	2	83	CR-FA	853	Lure
23	1	47	Hit-FA	22	Targ
149	1	37	Hit-Hit	63	Targ
171	2	21	CR-FA	775	Lure
11	1	40	Hit-Hit	117	Targ
106	1	59	FA-FA	501	Lure
180	1	10	FA-Hit	827	Lure
58	1	114	Hit-FA	378	Targ
19	1	99	Hit-Hit	166	Targ
54	1	15	Hit-Hit	366	Targ
51	1	67	Hit-Hit	35	Targ
197	1	169	FA-Hit	860	Lure
57	1	49	Hit-Hit	375	Targ
89	1	120	Hit-Hit	453	Targ
127	1	139	Hit-FA	54	Targ
