Stimulus	KeyPress	RT	Behavior	Image	StimType
144	2	99	CR-FA	606	Lure
120	1	140	FA-FA	540	Lure
134	1	37	FA-Hit	576	Lure
137	2	46	CR-Hit	588	Lure
32	2	123	Miss-Hit	306	Targ
193	1	38	FA-Hit	851	Lure
19	2	109	Miss-FA	166	Targ
5	1	162	FA-Hit	1056	Lure
126	2	62	CR-FA	549	Lure
132	2	48	CR-FA	565	Lure
89	1	147	Hit-Hit	453	Targ
123	2	112	CR-FA	545	Lure
30	2	11	Miss-FA	297	Targ
163	1	114	FA-FA	713	Lure
61	2	60	Miss-Hit	386	Targ
128	1	83	FA-FA	550	Lure
26	1	53	Hit-FA	248	Targ
135	1	44	FA-Hit	579	Lure
138	1	58	FA-FA	589	Lure
198	1	8	FA-Hit	861	Lure
33	1	151	Hit-Hit	30	Targ
118	2	157	CR-Hit	539	Lure
171	2	176	CR-FA	775	Lure
10	1	159	FA-FA	1148	Lure
197	2	65	CR-Hit	860	Lure
110	1	49	FA-Hit	518	Lure
78	1	166	Hit-Hit	427	Targ
150	1	45	FA-Hit	654	Lure
159	1	41	FA-Hit	696	Lure
91	1	175	Hit-Hit	457	Targ
37	1	70	Hit-Hit	31	Targ
13	1	125	Hit-FA	121	Targ
195	2	176	CR-FA	854	Lure
28	1	108	Hit-Hit	292	Targ
166	2	121	CR-Hit	729	Lure
129	1	13	FA-FA	551	Lure
16	1	174	Hit-Hit	124	Targ
31	1	168	Hit-Hit	29	Targ
105	1	150	Hit-FA	49	Targ
75	2	96	Miss-FA	418	Targ
40	1	64	Hit-Hit	331	Targ
179	1	145	FA-Hit	824	Lure
162	1	154	FA-FA	710	Lure
73	2	116	Miss-FA	413	Targ
146	1	149	Hit-Hit	61	Targ
170	1	141	FA-FA	764	Lure
58	2	75	Miss-Hit	378	Targ
180	1	101	FA-FA	827	Lure
165	1	170	FA-Hit	725	Lure
54	2	181	Miss-Hit	366	Targ
84	2	143	Miss-Hit	443	Targ
183	2	23	CR-Hit	834	Lure
185	2	42	CR-Hit	837	Lure
42	2	77	Miss-FA	334	Targ
81	1	86	Hit-Hit	437	Targ
176	1	4	FA-Hit	812	Lure
88	1	156	Hit-FA	452	Targ
160	1	82	FA-FA	700	Lure
106	1	2	FA-Hit	501	Lure
34	1	94	Hit-Hit	315	Targ
36	1	52	Hit-Hit	319	Targ
191	2	148	CR-Hit	847	Lure
