Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
373b.jpg	4	2016	Hit	1	373	V
732a.jpg	2	3000	Hit	2	732	S
713a.jpg	3	3057	FA	3	713	S
63b.jpg	4	2459	Hit	1	63	V
540a.jpg	2	2390	Hit	2	540	S
378b.jpg	2	3491	FA	3	378	S
592b.jpg	3	3250	Hit	2	592	S
441a.jpg	2	2425	Hit	2	441	S
1088b.jpg	4	3007	Hit	1	1088	V
453a.jpg	2	1957	Hit	2	453	S
112a.jpg	1	3841	Hit	1	112	V
17b.jpg	3	3289	Hit	2	17	S
464a.jpg	1	3281	Hit	1	464	V
427a.jpg	1	2991	Hit	1	427	V
514a.jpg	3	3376	FA	3	514	S
412a.jpg	3	2843	FA	3	412	S
546b.jpg	1	2509	FA	4	546	V
1019b.jpg	1	3595	FA	4	1019	V
315a.jpg	2	2687	Hit	2	315	S
51b.jpg	3	2915	Hit	2	51	S
616b.jpg	3	3599	Hit	2	616	S
439a.jpg	1	3624	Hit	1	439	V
388b.jpg	2	3113	FA	3	388	S
1056b.jpg	3	2661	Hit	2	1056	S
844b.jpg	2	2181	FA	3	844	S
474a.jpg	NR	0	NR	NR	474	NR
35b.jpg	1	1821	FA	4	35	V
860b.jpg	2	2397	FA	3	860	S
854b.jpg	3	3743	Hit	2	854	S
352b.jpg	3	3102	Hit	2	352	S
1148b.jpg	3	2857	Hit	2	1148	S
520a.jpg	NR	4287	NR	NR	520	NR
867b.jpg	4	2752	Hit	1	867	V
306a.jpg	2	3562	Hit	2	306	S
324a.jpg	2	2694	Hit	2	324	S
488a.jpg	1	3178	Hit	1	488	V
551b.jpg	4	1820	Hit	1	551	V
340b.jpg	3	2602	Hit	2	340	S
20b.jpg	4	1548	Hit	1	20	V
32b.jpg	1	3112	FA	4	32	V
375b.jpg	3	2027	Hit	2	375	S
22b.jpg	4	2671	Hit	1	22	V
319a.jpg	2	3712	Hit	2	319	S
53b.jpg	3	2070	Hit	2	53	S
845b.jpg	4	2859	Hit	1	845	V
834b.jpg	4	1734	Hit	1	834	V
117a.jpg	3	2049	FA	3	117	S
443a.jpg	2	1811	Hit	2	443	S
297a.jpg	2	2603	Hit	2	297	S
123a.jpg	3	2471	FA	3	123	S
526a.jpg	4	2386	FA	4	526	V
339b.jpg	3	1540	Hit	2	339	S
401a.jpg	2	3538	Hit	2	401	S
764a.jpg	4	3582	FA	4	764	V
452a.jpg	1	2308	Hit	1	452	V
786a.jpg	3	2918	FA	3	786	S
548b.jpg	3	3007	Hit	2	548	S
41b.jpg	4	1409	Hit	1	41	V
544a.jpg	2	2933	Hit	2	544	S
144a.jpg	1	3389	Hit	1	144	V
248a.jpg	3	3608	FA	3	248	S
696a.jpg	3	3426	FA	3	696	S
838b.jpg	1	1562	FA	4	838	V
550b.jpg	3	3502	Hit	2	550	S
521a.jpg	1	2110	Hit	1	521	V
692a.jpg	1	1312	Hit	1	692	V
9b.jpg	2	3572	FA	3	9	S
579b.jpg	3	3134	Hit	2	579	S
349b.jpg	1	3607	FA	4	349	V
59b.jpg	3	2771	Hit	2	59	S
83a.jpg	1	2184	Hit	1	83	V
847b.jpg	4	2326	Hit	1	847	V
54b.jpg	2	3544	FA	3	54	S
29b.jpg	3	3768	Hit	2	29	S
363b.jpg	4	2094	Hit	1	363	V
535a.jpg	1	1562	Hit	1	535	V
582b.jpg	2	1663	FA	3	582	S
1000b.jpg	3	2424	Hit	2	1000	S
596b.jpg	3	2824	Hit	2	596	S
843b.jpg	4	3618	Hit	1	843	V
814a.jpg	2	3010	Hit	2	814	S
810a.jpg	3	2804	FA	3	810	S
824a.jpg	3	3188	FA	3	824	S
588b.jpg	4	1785	Hit	1	588	V
851b.jpg	4	3088	Hit	1	851	V
454a.jpg	2	1997	Hit	2	454	S
61b.jpg	4	4227	Hit	1	61	V
757a.jpg	1	2263	Hit	1	757	V
571b.jpg	3	2488	Hit	2	571	S
861b.jpg	4	2934	Hit	1	861	V
679b.jpg	3	3332	Hit	2	679	S
417a.jpg	1	2937	Hit	1	417	V
499a.jpg	1	1789	Hit	1	499	V
364b.jpg	3	2046	Hit	2	364	S
496a.jpg	1	1654	Hit	1	496	V
518a.jpg	1	2295	Hit	1	518	V
469a.jpg	3	2125	FA	3	469	S
849b.jpg	4	2108	Hit	1	849	V
681a.jpg	1	2352	Hit	1	681	V
549b.jpg	3	2995	Hit	2	549	S
576b.jpg	3	2298	Hit	2	576	S
344b.jpg	4	2541	Hit	1	344	V
110a.jpg	4	1317	FA	4	110	V
