Stimulus	KeyPress	RT	Behavior	Image	StimType
71	2	115	Miss-Hit	408	Targ
147	1	116	FA-Hit	620	Lure
59	1	145	Hit-Hit	380	Targ
151	1	81	FA-Hit	661	Lure
21	1	136	Hit-Hit	17	Targ
169	2	104	CR-Hit	757	Lure
41	2	39	Miss-Hit	332	Targ
72	1	72	Hit-Hit	412	Targ
121	2	150	CR-FA	541	Lure
158	2	112	CR-Hit	692	Lure
102	2	23	CR-FA	494	Lure
107	1	17	FA-Hit	502	Lure
190	1	54	FA-FA	845	Lure
8	1	24	Hit-Hit	111	Targ
50	2	42	Miss-FA	356	Targ
35	1	172	Hit-Hit	317	Targ
153	1	174	FA-FA	679	Lure
117	2	85	CR-FA	535	Lure
15	1	175	Hit-FA	123	Targ
74	1	147	Hit-Hit	417	Targ
97	1	130	FA-FA	475	Lure
56	1	124	Hit-Hit	373	Targ
29	1	126	Hit-Hit	293	Targ
181	1	40	FA-FA	830	Lure
79	1	160	Hit-Hit	42	Targ
6	2	139	CR-Hit	1088	Lure
189	2	99	CR-FA	844	Lure
139	1	37	FA-FA	591	Lure
133	2	38	CR-Hit	571	Lure
87	1	7	Hit-FA	450	Targ
155	1	159	FA-FA	682	Lure
66	1	171	Hit-Hit	391	Targ
83	1	3	Hit-Hit	441	Targ
24	1	173	Hit-Hit	232	Targ
49	1	18	Hit-Hit	352	Targ
76	1	165	Hit-Hit	41	Targ
67	1	149	Hit-Hit	393	Targ
143	2	75	CR-Hit	605	Lure
154	2	56	CR-Hit	681	Lure
85	1	146	Hit-Hit	444	Targ
104	2	65	CR-Hit	499	Lure
108	1	109	FA-FA	510	Lure
82	1	176	Hit-FA	439	Targ
116	1	128	FA-FA	530	Lure
184	2	26	CR-Hit	835	Lure
175	1	25	FA-Hit	810	Lure
2	1	78	FA-Hit	1004	Lure
47	2	11	Miss-Hit	344	Targ
103	2	66	CR-Hit	496	Lure
172	2	73	CR-Hit	782	Lure
98	2	20	CR-FA	481	Lure
39	1	125	Hit-Hit	32	Targ
141	1	9	FA-FA	596	Lure
186	1	13	FA-Hit	838	Lure
27	1	123	Hit-Hit	24	Targ
17	1	118	Hit-Hit	144	Targ
77	1	121	Hit-Hit	422	Targ
142	1	131	Hit-Hit	59	Targ
53	2	53	Miss-Hit	364	Targ
111	1	119	Hit-FA	51	Targ
44	1	161	Hit-FA	339	Targ
148	1	76	FA-FA	632	Lure
18	1	74	Hit-FA	15	Targ
161	1	98	Hit-Hit	70	Targ
119	1	89	Hit-Hit	53	Targ
60	1	79	Hit-FA	381	Targ
3	1	2	FA-Hit	1019	Lure
22	1	134	Hit-Hit	20	Targ
45	1	135	Hit-Hit	340	Targ
86	1	143	Hit-Hit	448	Targ
188	2	70	CR-Hit	843	Lure
187	1	60	Hit-Hit	83	Targ
196	1	60	FA-FA	856	Lure
152	1	140	FA-FA	663	Lure
52	1	127	Hit-Hit	363	Targ
182	2	183	CR-FA	833	Lure
114	1	62	FA-Hit	526	Lure
62	1	184	Hit-Hit	387	Targ
63	2	84	Miss-Hit	388	Targ
92	1	164	Hit-Hit	458	Targ
90	1	11	Hit-Hit	454	Targ
113	1	114	FA-Hit	521	Lure
