Stimulus	KeyPress	RT	Behavior	Image	StimType
53a.jpg	1	1802	Hit	53	Targ
526b.jpg	1	2388	FA	526	Lure
679b.jpg	1	1618	FA	679	Lure
111a.jpg	1	1490	Hit	111	Targ
51a.jpg	2	2287	Miss	51	Targ
441a.jpg	1	1001	Hit	441	Targ
9a.jpg	1	978	Hit	9	Targ
510b.jpg	2	1335	CR	510	Lure
843b.jpg	1	1292	FA	843	Lure
692b.jpg	1	1575	FA	692	Lure
845b.jpg	1	1784	FA	845	Lure
381a.jpg	1	2170	Hit	381	Targ
1088b.jpg	1	1206	FA	1088	Lure
422a.jpg	1	1569	Hit	422	Targ
364a.jpg	1	2375	Hit	364	Targ
317a.jpg	2	1361	Miss	317	Targ
408a.jpg	2	1778	Miss	408	Targ
388a.jpg	2	1320	Miss	388	Targ
340a.jpg	1	1076	Hit	340	Targ
24a.jpg	1	1402	Hit	24	Targ
332a.jpg	1	1746	Hit	332	Targ
591b.jpg	1	1441	FA	591	Lure
661b.jpg	1	1697	FA	661	Lure
81a.jpg	2	1388	Miss	81	Targ
412a.jpg	1	1780	Hit	412	Targ
339a.jpg	1	1530	Hit	339	Targ
450a.jpg	2	2357	Miss	450	Targ
373a.jpg	1	1248	Hit	373	Targ
42a.jpg	1	1090	Hit	42	Targ
782b.jpg	1	1920	FA	782	Lure
571b.jpg	2	964	CR	571	Lure
732b.jpg	1	1552	FA	732	Lure
833b.jpg	2	1459	CR	833	Lure
490b.jpg	1	1916	FA	490	Lure
682b.jpg	2	1542	CR	682	Lure
521b.jpg	2	1378	CR	521	Lure
849b.jpg	2	1223	CR	849	Lure
856b.jpg	1	1615	FA	856	Lure
32a.jpg	1	1238	Hit	32	Targ
59a.jpg	1	1024	Hit	59	Targ
502b.jpg	1	1791	FA	502	Lure
830b.jpg	2	1382	CR	830	Lure
753b.jpg	2	1039	CR	753	Lure
439a.jpg	1	1956	Hit	439	Targ
514b.jpg	1	1562	FA	514	Lure
844b.jpg	2	1385	CR	844	Lure
387a.jpg	1	1066	Hit	387	Targ
232a.jpg	1	1951	Hit	232	Targ
482b.jpg	2	1354	CR	482	Lure
1227b.jpg	1	1872	FA	1227	Lure
530b.jpg	2	1253	CR	530	Lure
41a.jpg	1	917	Hit	41	Targ
867b.jpg	2	1943	CR	867	Lure
494b.jpg	1	1895	FA	494	Lure
444a.jpg	2	1651	Miss	444	Targ
663b.jpg	2	1126	CR	663	Lure
352a.jpg	1	1520	Hit	352	Targ
356a.jpg	1	1395	Hit	356	Targ
596b.jpg	2	1634	CR	596	Lure
363a.jpg	1	1473	Hit	363	Targ
757b.jpg	2	1516	CR	757	Lure
810b.jpg	2	1608	CR	810	Lure
838b.jpg	2	2163	CR	838	Lure
541b.jpg	2	1030	CR	541	Lure
20a.jpg	1	1174	Hit	20	Targ
11a.jpg	1	1151	Hit	11	Targ
336a.jpg	1	943	Hit	336	Targ
454a.jpg	2	991	Miss	454	Targ
499b.jpg	1	2739	FA	499	Lure
324a.jpg	1	926	Hit	324	Targ
68a.jpg	1	1072	Hit	68	Targ
527b.jpg	2	901	CR	527	Lure
