Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
117a.jpg	2	2901	Hit	2	117	S
123a.jpg	3	2914	FA	3	123	S
306a.jpg	1	1893	Hit	1	306	V
1056b.jpg	4	1900	Hit	1	1056	V
860b.jpg	2	2330	FA	3	860	S
1019b.jpg	4	2725	Hit	1	1019	V
844b.jpg	3	2166	Hit	2	844	S
854b.jpg	2	2215	FA	3	854	S
378b.jpg	4	2027	Hit	1	378	V
514a.jpg	3	3136	FA	3	514	S
441a.jpg	1	1680	Hit	1	441	V
63b.jpg	1	2462	FA	4	63	V
439a.jpg	1	1816	Hit	1	439	V
375b.jpg	4	1660	Hit	1	375	V
427a.jpg	2	3084	Hit	2	427	S
713a.jpg	3	2104	FA	3	713	S
1088b.jpg	3	2709	Hit	2	1088	S
592b.jpg	3	2069	Hit	2	592	S
845b.jpg	4	2355	Hit	1	845	V
453a.jpg	1	1902	Hit	1	453	V
297a.jpg	1	2916	Hit	1	297	V
32b.jpg	3	2977	Hit	2	32	S
35b.jpg	4	2362	Hit	1	35	V
488a.jpg	3	3519	FA	3	488	S
319a.jpg	1	2320	Hit	1	319	V
443a.jpg	2	2029	Hit	2	443	S
112a.jpg	1	1374	Hit	1	112	V
340b.jpg	4	1164	Hit	1	340	V
324a.jpg	1	1335	Hit	1	324	V
17b.jpg	3	2034	Hit	2	17	S
546b.jpg	1	1092	FA	4	546	V
412a.jpg	3	3002	FA	3	412	S
388b.jpg	4	2148	Hit	1	388	V
352b.jpg	3	1988	Hit	2	352	S
315a.jpg	2	2337	Hit	2	315	S
51b.jpg	2	2305	FA	3	51	S
1148b.jpg	3	2689	Hit	2	1148	S
616b.jpg	2	3868	FA	3	616	S
551b.jpg	2	2782	FA	3	551	S
474a.jpg	3	1800	FA	3	474	S
867b.jpg	4	1368	Hit	1	867	V
540a.jpg	4	1963	FA	4	540	V
834b.jpg	1	2725	FA	4	834	V
20b.jpg	4	1163	Hit	1	20	V
373b.jpg	3	2378	Hit	2	373	S
53b.jpg	4	2627	Hit	1	53	V
732a.jpg	3	2141	FA	3	732	S
464a.jpg	1	1482	Hit	1	464	V
520a.jpg	2	2372	Hit	2	520	S
22b.jpg	4	2914	Hit	1	22	V
596b.jpg	3	2524	Hit	2	596	S
579b.jpg	3	1287	Hit	2	579	S
41b.jpg	4	2415	Hit	1	41	V
535a.jpg	3	2548	FA	3	535	S
838b.jpg	4	1357	Hit	1	838	V
582b.jpg	4	2120	Hit	1	582	V
861b.jpg	2	2966	FA	3	861	S
571b.jpg	4	992	Hit	1	571	V
29b.jpg	2	2372	FA	3	29	S
681a.jpg	3	2067	FA	3	681	S
588b.jpg	4	1334	Hit	1	588	V
9b.jpg	2	2879	FA	3	9	S
83a.jpg	2	2873	Hit	2	83	S
544a.jpg	3	2558	FA	3	544	S
549b.jpg	3	1859	Hit	2	549	S
679b.jpg	4	1260	Hit	1	679	V
144a.jpg	2	2096	Hit	2	144	S
54b.jpg	4	1495	Hit	1	54	V
764a.jpg	2	2409	Hit	2	764	S
339b.jpg	2	2625	FA	3	339	S
454a.jpg	3	2110	FA	3	454	S
401a.jpg	3	2844	FA	3	401	S
518a.jpg	2	2763	Hit	2	518	S
757a.jpg	1	2447	Hit	1	757	V
824a.jpg	2	2820	Hit	2	824	S
849b.jpg	4	1030	Hit	1	849	V
814a.jpg	2	2977	Hit	2	814	S
696a.jpg	2	3320	Hit	2	696	S
248a.jpg	2	2896	Hit	2	248	S
469a.jpg	2	2964	Hit	2	469	S
496a.jpg	1	2412	Hit	1	496	V
499a.jpg	1	3842	Hit	1	499	V
851b.jpg	4	1163	Hit	1	851	V
364b.jpg	3	2681	Hit	2	364	S
363b.jpg	4	2132	Hit	1	363	V
349b.jpg	3	1575	Hit	2	349	S
521a.jpg	3	2469	FA	3	521	S
810a.jpg	2	1882	Hit	2	810	S
526a.jpg	3	1701	FA	3	526	S
847b.jpg	2	2399	FA	3	847	S
59b.jpg	3	2227	Hit	2	59	S
452a.jpg	1	2125	Hit	1	452	V
548b.jpg	2	3461	FA	3	548	S
1000b.jpg	3	2546	Hit	2	1000	S
692a.jpg	1	1426	Hit	1	692	V
786a.jpg	1	1857	Hit	1	786	V
417a.jpg	1	1124	Hit	1	417	V
61b.jpg	2	2393	FA	3	61	S
550b.jpg	2	3314	FA	3	550	S
843b.jpg	3	1894	Hit	2	843	S
475a.jpg	3	1802	FA	3	475	S
431a.jpg	2	1835	Hit	2	431	S
684a.jpg	3	2482	FA	3	684	S
663b.jpg	1	1644	FA	4	663	V
812a.jpg	2	2280	Hit	2	812	S
391b.jpg	4	1229	Hit	1	391	V
111a.jpg	2	1818	Hit	2	111	S
177a.jpg	1	1294	Hit	1	177	V
775a.jpg	2	2681	Hit	2	775	S
70a.jpg	2	2072	Hit	2	70	S
292a.jpg	2	2015	Hit	2	292	S
232a.jpg	1	1125	Hit	1	232	V
1227b.jpg	4	1639	Hit	1	1227	V
827a.jpg	1	962	Hit	1	827	V
110a.jpg	1	1200	Hit	1	110	V
576b.jpg	NR	3881	NR	NR	576	NR
448a.jpg	3	2175	FA	3	448	S
406a.jpg	2	2145	Hit	2	406	S
418a.jpg	3	3145	FA	3	418	S
545a.jpg	2	1242	Hit	2	545	S
467a.jpg	2	1449	Hit	2	467	S
331a.jpg	4	2362	FA	4	331	V
494a.jpg	1	2727	Hit	1	494	V
482a.jpg	2	1746	Hit	2	482	S
166a.jpg	1	2239	Hit	1	166	V
42b.jpg	2	2906	FA	3	42	S
381b.jpg	2	2758	FA	3	381	S
722a.jpg	2	3272	Hit	2	722	S
81a.jpg	3	1959	FA	3	81	S
366b.jpg	3	1667	Hit	2	366	S
457a.jpg	2	2158	Hit	2	457	S
833b.jpg	2	2034	FA	3	833	S
386b.jpg	3	1740	Hit	2	386	S
563b.jpg	4	2672	Hit	1	563	V
530a.jpg	2	2217	Hit	2	530	S
393b.jpg	1	2058	FA	4	393	V
293a.jpg	1	1424	Hit	1	293	V
856b.jpg	3	2953	Hit	2	856	S
632b.jpg	2	3526	FA	3	632	S
124a.jpg	2	2386	Hit	2	124	S
369b.jpg	2	2316	FA	3	369	S
344b.jpg	3	2069	Hit	2	344	S
830a.jpg	3	2925	FA	3	830	S
334b.jpg	3	2014	Hit	2	334	S
797a.jpg	1	2454	Hit	1	797	V
565b.jpg	3	1574	Hit	2	565	S
408a.jpg	1	1707	Hit	1	408	V
700a.jpg	3	2645	FA	3	700	S
317a.jpg	3	1204	FA	3	317	S
387b.jpg	4	1736	Hit	1	387	V
605b.jpg	2	2032	FA	3	605	S
55b.jpg	4	1251	Hit	1	55	V
24b.jpg	3	1824	Hit	2	24	S
539a.jpg	1	2544	Hit	1	539	V
38b.jpg	3	1830	Hit	2	38	S
31b.jpg	3	1951	Hit	2	31	S
510a.jpg	1	2454	Hit	1	510	V
1031b.jpg	4	1440	Hit	1	1031	V
121a.jpg	3	1165	FA	3	121	S
527a.jpg	2	3351	Hit	2	527	S
30b.jpg	3	2665	Hit	2	30	S
853b.jpg	4	1454	Hit	1	853	V
725a.jpg	2	2023	Hit	2	725	S
380b.jpg	3	1876	Hit	2	380	S
15b.jpg	3	2922	Hit	2	15	S
437a.jpg	2	1835	Hit	2	437	S
481a.jpg	2	2582	Hit	2	481	S
606b.jpg	2	2947	FA	3	606	S
396b.jpg	3	2845	Hit	2	396	S
356b.jpg	2	2282	FA	3	356	S
68b.jpg	3	1998	Hit	2	68	S
661b.jpg	3	2984	Hit	2	661	S
710a.jpg	2	3002	Hit	2	710	S
49b.jpg	3	2069	Hit	2	49	S
837b.jpg	3	1964	Hit	2	837	S
11b.jpg	2	2874	FA	3	11	S
422a.jpg	2	2567	Hit	2	422	S
413a.jpg	1	2246	Hit	1	413	V
332a.jpg	2	1698	Hit	2	332	S
753a.jpg	1	1319	Hit	1	753	V
342b.jpg	3	2705	Hit	2	342	S
591b.jpg	2	1759	FA	3	591	S
620b.jpg	3	2426	Hit	2	620	S
458a.jpg	2	1753	Hit	2	458	S
390b.jpg	3	1748	Hit	2	390	S
450a.jpg	2	1470	Hit	2	450	S
589b.jpg	2	1889	FA	3	589	S
654b.jpg	3	2126	Hit	2	654	S
729a.jpg	2	2598	Hit	2	729	S
541a.jpg	3	1432	FA	3	541	S
501a.jpg	2	2250	Hit	2	501	S
782a.jpg	3	2903	FA	3	782	S
490a.jpg	4	1227	FA	4	490	V
835b.jpg	4	1841	Hit	1	835	V
502a.jpg	3	2649	FA	3	502	S
1004b.jpg	4	2671	Hit	1	1004	V
444a.jpg	2	2556	Hit	2	444	S
23b.jpg	3	1281	Hit	2	23	S
336b.jpg	4	1588	Hit	1	336	V
682a.jpg	2	1619	Hit	2	682	S
