Stimulus	KeyPress	RT	Behavior	Image	StimType
71	2	46	Miss-Hit	408	Targ
22	1	33	Hit-Hit	20	Targ
102	2	61	CR-Hit	494	Lure
161	1	50	Hit-Hit	70	Targ
141	2	158	CR-Hit	596	Lure
169	2	104	CR-FA	757	Lure
152	1	142	FA-FA	663	Lure
87	1	22	Hit-FA	450	Targ
181	1	54	FA-FA	830	Lure
74	2	108	Miss-Hit	417	Targ
199	2	53	CR-Hit	867	Lure
43	1	143	Hit-Hit	336	Targ
97	1	2	FA-FA	475	Lure
172	2	46	CR-Hit	782	Lure
17	1	130	Hit-Hit	144	Targ
59	1	110	Hit-Hit	380	Targ
147	1	39	FA-FA	620	Lure
24	1	150	Hit-Hit	232	Targ
35	1	127	Hit-FA	317	Targ
192	2	129	CR-FA	849	Lure
47	1	142	Hit-Hit	344	Targ
115	1	126	FA-Hit	527	Lure
72	1	117	Hit-Hit	412	Targ
63	1	138	Hit-FA	388	Targ
155	2	65	CR-FA	682	Lure
76	1	136	Hit-FA	41	Targ
44	1	123	Hit-FA	339	Targ
103	1	93	FA-FA	496	Lure
154	1	63	FA-FA	681	Lure
50	1	170	Hit-FA	356	Targ
21	1	173	Hit-Hit	17	Targ
111	1	133	Hit-FA	51	Targ
178	1	20	Hit-Hit	81	Targ
190	2	57	CR-FA	845	Lure
148	1	13	FA-Hit	632	Lure
109	1	172	FA-FA	514	Lure
79	1	163	Hit-FA	42	Targ
55	1	160	Hit-Hit	369	Targ
62	1	159	Hit-Hit	387	Targ
196	1	154	FA-FA	856	Lure
175	1	156	FA-FA	810	Lure
99	1	96	FA-Hit	482	Lure
104	2	84	CR-Hit	499	Lure
184	2	90	CR-Hit	835	Lure
83	1	143	Hit-Hit	441	Targ
92	2	105	Miss-FA	458	Targ
56	1	137	Hit-FA	373	Targ
114	1	85	FA-FA	526	Lure
182	2	26	CR-FA	833	Lure
53	1	71	Hit-Hit	364	Targ
153	2	29	CR-FA	679	Lure
14	2	47	CR-FA	1227	Lure
116	2	107	CR-Hit	530	Lure
157	1	166	Hit-Hit	68	Targ
77	1	50	Hit-Hit	422	Targ
60	1	78	Hit-Hit	381	Targ
107	1	37	FA-Hit	502	Lure
