Stimulus	KeyPress	RT	Behavior	Image	StimType
102	1	114	FA-Hit	494	Lure
50	1	102	Hit-Hit	356	Targ
158	1	166	FA-Hit	692	Lure
109	1	27	FA-Hit	514	Lure
98	1	162	FA-Hit	481	Lure
59	1	122	Hit-Hit	380	Targ
45	1	138	Hit-Hit	340	Targ
14	1	43	FA-FA	1227	Lure
77	1	174	Hit-FA	422	Targ
6	1	147	FA-Hit	1088	Lure
178	1	62	Hit-FA	81	Targ
139	1	144	FA-FA	591	Lure
87	1	22	Hit-NR	450	Targ
72	1	5	Hit-Hit	412	Targ
199	2	72	CR-Hit	867	Lure
43	1	34	Hit-Hit	336	Targ
67	1	54	Hit-Hit	393	Targ
15	1	83	Hit-FA	123	Targ
21	1	13	Hit-FA	17	Targ
76	1	70	Hit-FA	41	Targ
121	1	160	FA-FA	541	Lure
99	2	36	CR-Hit	482	Lure
92	2	107	Miss-FA	458	Targ
181	1	18	FA-Hit	830	Lure
83	1	162	Hit-Hit	441	Targ
155	2	77	CR-Hit	682	Lure
35	1	170	Hit-Hit	317	Targ
62	1	161	Hit-Hit	387	Targ
44	1	95	Hit-Hit	339	Targ
29	1	68	Hit-Hit	293	Targ
157	2	104	Miss-FA	68	Targ
24	1	19	Hit-Hit	232	Targ
148	2	46	CR-Hit	632	Lure
153	2	110	CR-Hit	679	Lure
85	1	139	Hit-Hit	444	Targ
8	1	44	Hit-Hit	111	Targ
116	1	67	FA-Hit	530	Lure
27	2	100	Miss-Hit	24	Targ
108	2	84	CR-Hit	510	Lure
182	2	47	CR-Hit	833	Lure
164	2	79	CR-FA	722	Lure
103	2	96	CR-Hit	496	Lure
56	1	3	Hit-Hit	373	Targ
79	1	21	Hit-Hit	42	Targ
12	1	46	Hit-Hit	11	Targ
114	1	57	FA-FA	526	Lure
74	1	71	Hit-Hit	417	Targ
60	1	167	Hit-FA	381	Targ
172	2	97	CR-Hit	782	Lure
90	1	10	Hit-Hit	454	Targ
71	1	4	Hit-Hit	408	Targ
2	1	106	FA-Hit	1004	Lure
115	1	87	FA-FA	527	Lure
111	1	26	Hit-FA	51	Targ
47	2	116	Miss-Hit	344	Targ
161	1	29	Hit-Hit	70	Targ
52	1	154	Hit-Hit	363	Targ
175	1	156	FA-Hit	810	Lure
66	1	148	Hit-Hit	391	Targ
22	1	25	Hit-Hit	20	Targ
151	1	6	FA-Hit	661	Lure
216	1	151	Hit-FA	9	Targ
113	1	101	FA-Hit	521	Lure
192	1	109	FA-Hit	849	Lure
53	1	35	Hit-Hit	364	Targ
184	2	105	CR-Hit	835	Lure
188	1	133	FA-Hit	843	Lure
101	1	61	FA-Hit	490	Lure
39	1	48	Hit-FA	32	Targ
18	1	38	Hit-Hit	15	Targ
82	1	117	Hit-Hit	439	Targ
63	1	82	Hit-FA	388	Targ
142	1	17	Hit-Hit	59	Targ
186	1	124	FA-Hit	838	Lure
190	1	108	FA-Hit	845	Lure
187	1	50	Hit-Hit	83	Targ
86	1	8	Hit-Hit	448	Targ
167	2	99	CR-FA	732	Lure
189	2	89	CR-Hit	844	Lure
38	1	31	Hit-Hit	324	Targ
70	1	9	Hit-Hit	406	Targ
141	1	81	FA-FA	596	Lure
55	1	80	Hit-Hit	369	Targ
133	2	90	CR-Hit	571	Lure
97	1	5	FA-FA	475	Lure
117	1	53	FA-FA	535	Lure
196	1	168	FA-FA	856	Lure
49	1	153	Hit-Hit	352	Targ
119	1	76	Hit-Hit	53	Targ
147	2	18	CR-FA	620	Lure
3	1	174	FA-FA	1019	Lure
168	1	113	FA-FA	753	Lure
17	1	134	Hit-Hit	144	Targ
169	1	39	FA-Hit	757	Lure
154	1	127	FA-Hit	681	Lure
143	2	16	CR-FA	605	Lure
107	1	20	FA-Hit	502	Lure
104	2	73	CR-Hit	499	Lure
152	1	142	FA-FA	663	Lure
41	2	92	Miss-Hit	332	Targ
30	1	91	Hit-Hit	297	Targ
150	1	38	FA-NR	654	Lure
54	1	159	Hit-Hit	366	Targ
123	1	4	FA-Hit	545	Lure
135	1	69	FA-FA	579	Lure
58	1	2	Hit-Hit	378	Targ
57	1	158	Hit-Hit	375	Targ
16	1	27	Hit-Hit	124	Targ
193	1	49	FA-Hit	851	Lure
69	1	23	Hit-Hit	401	Targ
51	1	66	Hit-NR	35	Targ
146	1	160	Hit-Hit	61	Targ
165	1	171	FA-Hit	725	Lure
9	1	152	Hit-Hit	112	Targ
179	1	137	FA-Hit	824	Lure
89	2	96	Miss-FA	453	Targ
118	2	91	CR-Hit	539	Lure
94	1	33	Hit-Hit	467	Targ
177	2	112	CR-Hit	814	Lure
145	1	56	FA-FA	616	Lure
130	1	12	Hit-Hit	55	Targ
7	1	21	Hit-FA	110	Targ
131	1	132	FA-FA	563	Lure
48	1	63	Hit-Hit	349	Targ
105	1	164	Hit-Hit	49	Targ
128	1	111	FA-FA	550	Lure
195	1	136	FA-FA	854	Lure
13	1	129	Hit-FA	121	Targ
25	1	143	Hit-Hit	23	Targ
166	2	157	CR-FA	729	Lure
95	2	83	Miss-Hit	469	Targ
84	2	55	Miss-FA	443	Targ
42	1	44	Hit-FA	334	Targ
163	1	103	FA-FA	713	Lure
40	1	172	Hit-FA	331	Targ
4	1	93	FA-Hit	1031	Lure
129	1	169	FA-Hit	551	Lure
183	1	78	FA-FA	834	Lure
138	2	115	CR-Hit	589	Lure
127	2	165	Miss-Hit	54	Targ
198	1	42	FA-FA	861	Lure
171	1	24	FA-Hit	775	Lure
194	1	28	FA-FA	853	Lure
126	1	40	FA-Hit	549	Lure
125	2	87	CR-FA	548	Lure
23	1	85	Hit-Hit	22	Targ
110	1	60	FA-Hit	518	Lure
61	1	94	Hit-Hit	386	Targ
68	1	4	Hit-Hit	396	Targ
112	2	75	CR-Hit	520	Lure
78	2	15	Miss-Hit	427	Targ
159	1	14	FA-Hit	696	Lure
33	1	46	Hit-FA	30	Targ
28	1	37	Hit-Hit	292	Targ
81	1	155	Hit-FA	437	Targ
19	1	119	Hit-Hit	166	Targ
191	1	125	FA-FA	847	Lure
75	1	51	Hit-Hit	418	Targ
93	1	131	Hit-Hit	464	Targ
34	1	126	Hit-Hit	315	Targ
170	1	25	FA-Hit	764	Lure
80	1	65	Hit-FA	431	Targ
26	1	123	Hit-Hit	248	Targ
100	1	140	FA-FA	488	Lure
185	2	64	CR-Hit	837	Lure
11	1	162	Hit-Hit	117	Targ
137	1	32	FA-FA	588	Lure
91	1	163	Hit-Hit	457	Targ
106	1	146	FA-Hit	501	Lure
10	2	74	CR-Hit	1148	Lure
176	1	118	FA-Hit	812	Lure
197	1	58	FA-Hit	860	Lure
64	1	150	Hit-FA	38	Targ
156	1	30	FA-Hit	684	Lure
5	2	44	CR-Hit	1056	Lure
32	1	135	Hit-Hit	306	Targ
20	1	149	Hit-Hit	177	Targ
96	1	11	FA-Hit	474	Lure
180	1	145	FA-FA	827	Lure
134	1	127	FA-FA	576	Lure
162	1	121	FA-Hit	710	Lure
46	1	130	Hit-Hit	342	Targ
31	2	52	Miss-FA	29	Targ
174	1	59	FA-Hit	797	Lure
173	2	98	CR-Hit	786	Lure
140	1	136	FA-Hit	592	Lure
1	1	88	FA-FA	1000	Lure
36	1	23	Hit-Hit	319	Targ
136	1	45	FA-FA	582	Lure
144	2	41	CR-Hit	606	Lure
124	1	86	FA-Hit	546	Lure
37	1	7	Hit-Hit	31	Targ
73	1	147	Hit-Hit	413	Targ
88	1	141	Hit-Hit	452	Targ
65	1	144	Hit-Hit	390	Targ
149	1	173	Hit-Hit	63	Targ
160	1	128	FA-Hit	700	Lure
122	1	67	FA-Hit	544	Lure
132	1	19	FA-FA	565	Lure
120	1	120	FA-FA	540	Lure
