Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
340b.jpg	4	188	Hit-Hit	1	340	V
453a.jpg	3	115	Hit-FA	3	453	S
514a.jpg	4	109	CR-FA	4	514	V
375b.jpg	4	41	Hit-Hit	1	375	V
860b.jpg	2	110	FA-FA	3	860	S
488a.jpg	3	113	FA-FA	3	488	S
540a.jpg	3	180	FA-FA	3	540	S
315a.jpg	2	61	Hit-Hit	2	315	S
867b.jpg	4	83	FA-Hit	1	867	V
117a.jpg	3	47	Hit-FA	3	117	S
17b.jpg	4	73	Hit-Hit	1	17	V
1148b.jpg	3	149	FA-Hit	2	1148	S
112a.jpg	3	178	Miss-FA	3	112	S
713a.jpg	4	57	FA-FA	4	713	V
592b.jpg	3	184	CR-Hit	2	592	S
388b.jpg	1	15	Miss-FA	4	388	V
324a.jpg	2	167	Hit-Hit	2	324	S
844b.jpg	3	39	CR-Hit	2	844	S
845b.jpg	2	166	CR-FA	3	845	S
412a.jpg	1	10	Hit-Hit	1	412	V
834b.jpg	1	82	CR-FA	4	834	V
306a.jpg	1	109	Hit-Hit	1	306	V
32b.jpg	2	111	Miss-FA	3	32	S
854b.jpg	3	144	FA-Hit	2	854	S
732a.jpg	4	102	CR-FA	4	732	V
22b.jpg	3	23	Hit-Hit	2	22	S
51b.jpg	2	140	Hit-FA	3	51	S
441a.jpg	1	54	Hit-Hit	1	441	V
123a.jpg	2	71	Hit-Hit	2	123	S
63b.jpg	3	174	Hit-Hit	2	63	S
616b.jpg	3	187	FA-Hit	2	616	S
551b.jpg	2	185	FA-FA	3	551	S
464a.jpg	1	164	Miss-Hit	1	464	V
297a.jpg	1	66	Hit-Hit	1	297	V
1019b.jpg	3	40	CR-Hit	2	1019	S
53b.jpg	2	155	Hit-FA	3	53	S
35b.jpg	1	142	Hit-FA	4	35	V
1088b.jpg	4	72	CR-Hit	1	1088	V
373b.jpg	NR	101	Hit-NR	NR	373	NR
443a.jpg	4	173	Hit-FA	4	443	V
319a.jpg	1	58	Hit-Hit	1	319	V
352b.jpg	3	181	Hit-Hit	2	352	S
474a.jpg	4	134	FA-FA	4	474	V
427a.jpg	3	171	Hit-FA	3	427	S
546b.jpg	1	141	CR-FA	4	546	V
378b.jpg	2	74	Hit-FA	3	378	S
20b.jpg	4	36	Hit-Hit	1	20	V
520a.jpg	4	56	FA-FA	4	520	V
1056b.jpg	4	78	FA-Hit	1	1056	V
439a.jpg	1	30	Miss-Hit	1	439	V
248a.jpg	1	100	Hit-Hit	1	248	V
499a.jpg	3	46	CR-FA	3	499	S
496a.jpg	2	121	CR-Hit	2	496	S
679b.jpg	3	169	CR-Hit	2	679	S
571b.jpg	2	175	CR-FA	3	571	S
550b.jpg	1	156	FA-FA	4	550	V
9b.jpg	2	4	Hit-FA	3	9	S
452a.jpg	1	96	Hit-Hit	1	452	V
548b.jpg	2	9	FA-FA	3	548	S
849b.jpg	3	157	FA-Hit	2	849	S
847b.jpg	1	123	FA-FA	4	847	V
810a.jpg	3	138	FA-FA	3	810	S
696a.jpg	4	118	CR-FA	4	696	V
535a.jpg	3	60	FA-FA	3	535	S
339b.jpg	3	145	Miss-Hit	2	339	S
757a.jpg	3	24	CR-FA	3	757	S
