Stimulus	KeyPress	RT	Behavior	Image	StimType
160	2	58	CR-FA	700	Lure
140	1	34	FA-FA	592	Lure
5	2	29	CR-Hit	1056	Lure
51	1	142	Hit-FA	35	Targ
170	1	107	FA-Hit	764	Lure
68	1	3	Hit-Hit	396	Targ
162	1	56	FA-FA	710	Lure
132	1	130	FA-FA	565	Lure
13	2	24	Miss-FA	121	Targ
191	2	109	CR-FA	847	Lure
73	1	162	Hit-Hit	413	Targ
134	1	103	FA-Hit	576	Lure
145	1	146	FA-Hit	616	Lure
124	1	39	FA-FA	546	Lure
31	1	151	Hit-FA	29	Targ
179	1	120	FA-Hit	824	Lure
91	2	74	Miss-FA	457	Targ
183	1	17	FA-Hit	834	Lure
33	1	54	Hit-FA	30	Targ
135	1	160	FA-FA	579	Lure
194	1	9	FA-Hit	853	Lure
138	1	37	FA-FA	589	Lure
177	1	13	FA-Hit	814	Lure
171	2	49	CR-FA	775	Lure
20	1	10	Hit-NR	177	Targ
126	1	138	FA-Hit	549	Lure
136	2	35	CR-Hit	582	Lure
131	2	70	CR-Hit	563	Lure
146	2	113	Miss-Hit	61	Targ
1	1	162	FA-Hit	1000	Lure
94	1	153	Hit-FA	467	Targ
32	1	57	Hit-Hit	306	Targ
120	1	12	FA-FA	540	Lure
100	1	123	FA-Hit	488	Lure
65	2	131	Miss-Hit	390	Targ
106	2	172	CR-Hit	501	Lure
7	1	132	Hit-Hit	110	Targ
118	2	60	CR-FA	539	Lure
58	1	49	Hit-FA	378	Targ
64	1	119	Hit-Hit	38	Targ
95	1	129	Hit-FA	469	Targ
149	2	117	Miss-Hit	63	Targ
150	1	111	FA-Hit	654	Lure
16	1	133	Hit-Hit	124	Targ
36	1	28	Hit-Hit	319	Targ
26	1	75	Hit-Hit	248	Targ
193	1	128	FA-FA	851	Lure
122	1	143	FA-FA	544	Lure
198	1	100	FA-Hit	861	Lure
123	1	118	FA-Hit	545	Lure
81	1	38	Hit-FA	437	Targ
105	1	104	Hit-Hit	49	Targ
19	1	145	Hit-Hit	166	Targ
112	1	121	FA-Hit	520	Lure
