Stimulus	KeyPress	RT	Behavior	Image	StimType
77	1	145	Hit-FA	422	Targ
143	1	125	FA-FA	605	Lure
181	1	30	FA-Hit	830	Lure
22	1	39	Hit-Hit	20	Targ
15	1	123	Hit-Hit	123	Targ
62	1	83	Hit-FA	387	Targ
3	1	117	FA-FA	1019	Lure
104	2	74	CR-Hit	499	Lure
186	1	37	FA-FA	838	Lure
148	1	50	FA-FA	632	Lure
216	1	32	Hit-NR	9	Targ
29	2	115	Miss-FA	293	Targ
8	2	142	Miss-Hit	111	Targ
152	1	87	FA-FA	663	Lure
158	2	99	CR-Hit	692	Lure
60	1	103	Hit-FA	381	Targ
153	1	61	FA-FA	679	Lure
99	2	135	CR-Hit	482	Lure
133	2	137	CR-Hit	571	Lure
141	2	77	CR-Hit	596	Lure
189	1	38	FA-Hit	844	Lure
161	1	49	Hit-FA	70	Targ
79	1	37	Hit-Hit	42	Targ
108	2	90	CR-Hit	510	Lure
167	1	36	FA-FA	732	Lure
50	2	113	Miss-Hit	356	Targ
90	1	46	Hit-NR	454	Targ
114	2	102	CR-FA	526	Lure
53	1	44	Hit-Hit	364	Targ
172	2	116	CR-Hit	782	Lure
113	1	50	FA-FA	521	Lure
147	2	141	CR-Hit	620	Lure
175	1	101	FA-FA	810	Lure
71	1	40	Hit-Hit	408	Targ
102	2	136	CR-NR	494	Lure
6	2	55	CR-FA	1088	Lure
35	1	63	Hit-Hit	317	Targ
74	1	62	Hit-Hit	417	Targ
39	2	67	Miss-Hit	32	Targ
21	1	80	Hit-FA	17	Targ
2	2	121	CR-FA	1004	Lure
87	1	105	Hit-FA	450	Targ
41	2	69	Miss-Hit	332	Targ
70	1	45	Hit-Hit	406	Targ
24	1	19	Hit-Hit	232	Targ
188	1	114	FA-Hit	843	Lure
83	1	18	Hit-Hit	441	Targ
55	1	59	Hit-Hit	369	Targ
47	1	104	Hit-FA	344	Targ
196	1	156	FA-Hit	856	Lure
169	1	134	FA-Hit	757	Lure
119	1	151	Hit-Hit	53	Targ
151	1	91	FA-FA	661	Lure
121	2	41	CR-Hit	541	Lure
154	1	14	FA-FA	681	Lure
56	2	81	Miss-Hit	373	Targ
12	1	153	Hit-FA	11	Targ
182	2	31	CR-Hit	833	Lure
72	1	70	Hit-Hit	412	Targ
164	2	97	CR-FA	722	Lure
52	1	35	Hit-Hit	363	Targ
38	1	112	Hit-Hit	324	Targ
44	1	42	Hit-Hit	339	Targ
117	1	75	FA-FA	535	Lure
63	2	130	Miss-FA	388	Targ
86	1	21	Hit-FA	448	Targ
184	2	140	CR-Hit	835	Lure
192	1	154	FA-FA	849	Lure
168	2	12	CR-Hit	753	Lure
59	1	106	Hit-Hit	380	Targ
45	1	6	Hit-FA	340	Targ
97	2	79	CR-FA	475	Lure
107	2	24	CR-Hit	502	Lure
101	1	108	FA-FA	490	Lure
178	2	43	Miss-Hit	81	Targ
190	1	143	FA-FA	845	Lure
14	1	120	FA-NR	1227	Lure
82	1	9	Hit-Hit	439	Targ
98	2	109	CR-Hit	481	Lure
49	1	109	Hit-Hit	352	Targ
187	1	165	Hit-FA	83	Targ
157	1	176	Hit-Hit	68	Targ
116	2	54	CR-Hit	530	Lure
18	1	60	Hit-FA	15	Targ
76	1	10	Hit-FA	41	Targ
27	1	100	Hit-Hit	24	Targ
103	2	157	CR-Hit	496	Lure
92	2	33	Miss-FA	458	Targ
85	1	107	Hit-Hit	444	Targ
142	1	81	Hit-FA	59	Targ
67	2	150	Miss-Hit	393	Targ
17	1	20	Hit-Hit	144	Targ
43	1	85	Hit-FA	336	Targ
109	2	89	CR-FA	514	Lure
155	1	48	FA-Hit	682	Lure
199	2	93	CR-FA	867	Lure
115	1	29	FA-Hit	527	Lure
66	1	10	Hit-Hit	391	Targ
139	1	166	FA-FA	591	Lure
111	1	177	Hit-Hit	51	Targ
146	1	146	Hit-Hit	61	Targ
174	2	94	CR-FA	797	Lure
135	1	88	FA-FA	579	Lure
193	1	82	FA-FA	851	Lure
54	1	171	Hit-Hit	366	Targ
51	1	127	Hit-FA	35	Targ
19	2	133	Miss-FA	166	Targ
81	1	83	Hit-Hit	437	Targ
176	1	73	FA-Hit	812	Lure
100	1	148	FA-FA	488	Lure
31	1	56	Hit-FA	29	Targ
197	1	83	FA-Hit	860	Lure
179	1	25	FA-NR	824	Lure
64	2	110	Miss-NR	38	Targ
173	2	126	CR-FA	786	Lure
123	2	23	CR-Hit	545	Lure
91	1	28	Hit-Hit	457	Targ
89	1	61	Hit-Hit	453	Targ
171	2	111	CR-Hit	775	Lure
7	1	57	Hit-Hit	110	Targ
149	1	131	Hit-FA	63	Targ
37	1	149	Hit-Hit	31	Targ
145	1	13	FA-Hit	616	Lure
40	1	152	Hit-FA	331	Targ
194	NR	1	NR-FA	853	Lure
156	1	54	FA-Hit	684	Lure
61	1	175	Hit-FA	386	Targ
65	2	147	Miss-Hit	390	Targ
140	2	3	CR-Hit	592	Lure
118	2	178	CR-Hit	539	Lure
58	1	58	Hit-Hit	378	Targ
136	2	94	CR-FA	582	Lure
13	1	163	Hit-FA	121	Targ
42	1	169	Hit-FA	334	Targ
73	1	4	Hit-Hit	413	Targ
180	1	132	FA-Hit	827	Lure
198	2	167	CR-Hit	861	Lure
48	1	68	Hit-Hit	349	Targ
88	1	155	Hit-Hit	452	Targ
4	1	169	FA-Hit	1031	Lure
126	2	161	CR-FA	549	Lure
160	2	16	CR-FA	700	Lure
68	1	138	Hit-FA	396	Targ
185	2	71	CR-Hit	837	Lure
57	1	110	Hit-Hit	375	Targ
122	1	76	FA-Hit	544	Lure
124	1	122	FA-Hit	546	Lure
131	2	144	CR-FA	563	Lure
1	1	86	FA-NR	1000	Lure
128	1	53	FA-FA	550	Lure
78	1	168	Hit-Hit	427	Targ
69	2	164	Miss-FA	401	Targ
80	1	17	Hit-Hit	431	Targ
105	1	172	Hit-Hit	49	Targ
25	2	158	Miss-Hit	23	Targ
32	1	170	Hit-Hit	306	Targ
144	2	47	CR-Hit	606	Lure
127	1	122	Hit-Hit	54	Targ
5	2	128	CR-Hit	1056	Lure
129	1	66	FA-Hit	551	Lure
165	2	51	CR-Hit	725	Lure
26	2	92	Miss-FA	248	Targ
28	1	78	Hit-Hit	292	Targ
110	1	129	FA-FA	518	Lure
120	1	173	FA-Hit	540	Lure
137	2	162	CR-FA	588	Lure
191	2	65	CR-FA	847	Lure
16	1	96	Hit-NR	124	Targ
96	1	23	FA-Hit	474	Lure
132	1	42	FA-Hit	565	Lure
163	1	26	FA-Hit	713	Lure
84	1	98	Hit-FA	443	Targ
106	2	34	CR-Hit	501	Lure
159	1	72	FA-Hit	696	Lure
20	NR	1	NR-Hit	177	Targ
125	2	118	CR-Hit	548	Lure
34	1	71	Hit-Hit	315	Targ
33	1	64	Hit-FA	30	Targ
150	2	95	CR-Hit	654	Lure
170	NR	1	NR-Hit	764	Lure
36	1	84	Hit-Hit	319	Targ
130	1	124	Hit-Hit	55	Targ
112	1	172	FA-Hit	520	Lure
138	2	174	CR-FA	589	Lure
183	1	119	FA-FA	834	Lure
95	2	2	Miss-FA	469	Targ
166	1	52	FA-FA	729	Lure
93	1	14	Hit-Hit	464	Targ
9	1	27	Hit-Hit	112	Targ
75	1	7	Hit-FA	418	Targ
10	1	11	FA-Hit	1148	Lure
162	2	139	CR-FA	710	Lure
