Stimulus	KeyPress	RT	Behavior	Image	StimType
139	1	69	FA-FA-V	591	Lure
3	1	145	FA-Hit-S	1019	Lure
44	1	70	Hit-NR-NR	339	Targ
62	1	175	Hit-Hit-V	387	Targ
154	1	24	FA-Hit-V	681	Lure
72	1	100	Hit-Hit-V	412	Targ
157	2	74	Miss-Hit-V	68	Targ
21	2	103	Miss-FA-V	17	Targ
167	2	60	CR-FA-V	732	Lure
175	1	47	FA-FA-V	810	Lure
60	1	35	Hit-FA-V	381	Targ
99	2	63	CR-Hit-V	482	Lure
87	1	157	Hit-Hit-V	450	Targ
102	1	172	FA-Hit-V	494	Lure
56	1	166	Hit-Hit-S	373	Targ
53	1	88	Hit-NR-NR	364	Targ
82	1	23	Hit-Hit-V	439	Targ
18	1	25	Hit-Hit-V	15	Targ
190	1	61	FA-FA-S	845	Lure
147	2	37	CR-Hit-V	620	Lure
77	1	79	Hit-FA-S	422	Targ
47	1	156	Hit-Hit-S	344	Targ
119	1	8	Hit-Hit-V	53	Targ
103	1	173	FA-FA-V	496	Lure
178	1	142	Hit-FA-V	81	Targ
172	2	56	CR-Hit-V	782	Lure
22	1	135	Hit-FA-S	20	Targ
151	1	172	FA-FA-S	661	Lure
6	1	80	FA-FA-V	1088	Lure
111	1	174	Hit-FA-S	51	Targ
155	2	54	CR-NR-NR	682	Lure
90	1	162	Hit-Hit-V	454	Targ
49	1	148	Hit-Hit-S	352	Targ
35	1	38	Hit-Hit-S	317	Targ
43	1	21	Hit-FA-S	336	Targ
114	1	175	FA-FA-V	526	Lure
182	12	123	CR-Hit-V	833	Lure
98	2	121	CR-Hit-V	481	Lure
196	2	122	CR-FA-S	856	Lure
108	1	57	FA-FA-V	510	Lure
50	1	15	Hit-Hit-S	356	Targ
104	1	98	FA-FA-V	499	Lure
76	1	136	Hit-Hit-V	41	Targ
216	1	141	Hit-FA-V	9	Targ
133	1	95	FA-Hit-S	571	Lure
59	1	136	Hit-Hit-V	380	Targ
189	1	19	FA-FA-V	844	Lure
63	1	167	Hit-Hit-V	388	Targ
86	1	26	Hit-Hit-V	448	Targ
52	1	46	Hit-Hit-V	363	Targ
24	1	147	Hit-Hit-V	232	Targ
121	NR	1	NR-Hit-S	541	Lure
39	1	119	Hit-Hit-S	32	Targ
8	1	27	Hit-Hit-V	111	Targ
116	1	158	FA-Hit-V	530	Lure
192	2	99	CR-Hit-V	849	Lure
199	1	10	FA-FA-V	867	Lure
158	2	52	CR-Hit-V	692	Lure
152	1	49	FA-FA-V	663	Lure
14	1	169	FA-Hit-V	1227	Lure
41	1	31	Hit-FA-S	332	Targ
67	1	76	Hit-Hit-V	393	Targ
85	1	39	Hit-Hit-V	444	Targ
17	1	104	Hit-Hit-V	144	Targ
188	2	46	CR-Hit-V	843	Lure
70	1	22	Hit-FA-V	406	Targ
184	2	67	CR-FA-V	835	Lure
187	2	53	Miss-FA-S	83	Targ
83	1	151	Hit-Hit-S	441	Targ
186	1	89	FA-Hit-S	838	Lure
29	1	168	Hit-Hit-V	293	Targ
15	1	17	Hit-Hit-S	123	Targ
164	1	58	FA-FA-S	722	Lure
117	1	28	FA-FA-V	535	Lure
107	2	94	CR-Hit-V	502	Lure
153	1	13	FA-FA-V	679	Lure
45	1	81	Hit-Hit-V	340	Targ
113	1	76	FA-FA-V	521	Lure
12	1	32	Hit-FA-S	11	Targ
97	1	108	FA-Hit-V	475	Lure
168	1	76	FA-Hit-S	753	Lure
169	1	118	FA-Hit-V	757	Lure
66	1	41	Hit-FA-V	391	Targ
55	1	93	Hit-Hit-V	369	Targ
141	2	85	CR-FA-V	596	Lure
38	1	7	Hit-Hit-V	324	Targ
92	1	139	Hit-Hit-S	458	Targ
181	1	72	FA-Hit-S	830	Lure
27	1	34	Hit-Hit-V	24	Targ
71	1	65	Hit-Hit-V	408	Targ
109	NR	1	NR-Hit-V	514	Lure
161	NR	1	NR-Hit-V	70	Targ
148	1	113	FA-FA-V	632	Lure
79	1	159	Hit-FA-V	42	Targ
142	1	117	Hit-Hit-V	59	Targ
2	1	40	FA-Hit-V	1004	Lure
74	1	11	Hit-Hit-V	417	Targ
101	1	96	FA-Hit-V	490	Lure
115	1	163	FA-FA-V	527	Lure
143	2	45	CR-Hit-V	605	Lure
68	NR	1	NR-Hit-V	396	Targ
156	1	73	FA-Hit-V	684	Lure
191	2	4	CR-NR-NR	847	Lure
138	1	149	FA-FA-V	589	Lure
84	1	42	Hit-Hit-V	443	Targ
174	2	33	CR-Hit-V	797	Lure
146	1	154	Hit-Hit-V	61	Targ
195	1	150	FA-FA-S	854	Lure
26	1	14	Hit-Hit-V	248	Targ
194	2	78	CR-Hit-V	853	Lure
122	1	75	FA-FA-V	544	Lure
176	2	59	CR-Hit-V	812	Lure
7	1	77	Hit-Hit-V	110	Targ
73	1	155	Hit-Hit-V	413	Targ
78	1	115	Hit-Hit-V	427	Targ
93	1	160	Hit-Hit-V	464	Targ
120	1	112	FA-FA-S	540	Lure
58	1	9	Hit-Hit-V	378	Targ
33	1	153	Hit-Hit-S	30	Targ
91	1	51	Hit-Hit-V	457	Targ
13	1	135	Hit-Hit-V	121	Targ
127	1	67	Hit-Hit-V	54	Targ
20	NR	1	NR-Hit-V	177	Targ
160	1	140	FA-FA-S	700	Lure
163	1	165	FA-FA-S	713	Lure
170	1	105	FA-FA-V	764	Lure
106	1	7	FA-FA-V	501	Lure
185	1	81	FA-FA-V	837	Lure
149	1	101	Hit-Hit-V	63	Targ
105	1	102	Hit-Hit-S	49	Targ
19	1	29	Hit-Hit-V	166	Targ
61	NR	1	NR-Hit-V	386	Targ
136	2	87	CR-FA-V	582	Lure
110	1	107	FA-Hit-V	518	Lure
134	1	36	FA-Hit-V	576	Lure
128	1	68	FA-Hit-V	550	Lure
123	1	83	FA-FA-S	545	Lure
135	1	2	FA-FA-V	579	Lure
95	1	16	Hit-FA-V	469	Targ
179	1	12	FA-FA-S	824	Lure
31	1	55	Hit-Hit-S	29	Targ
16	2	116	Miss-Hit-V	124	Targ
