Stimulus	KeyPress	RT	Behavior	Image	StimType
113	1	164	FA-FA	521	Lure
43	1	80	Hit-Hit	336	Targ
157	2	152	Miss-Hit	68	Targ
76	1	18	Hit-Hit	41	Targ
116	1	66	FA-FA	530	Lure
111	2	132	Miss-Hit	51	Targ
22	1	142	Hit-Hit	20	Targ
90	1	85	Hit-Hit	454	Targ
53	1	133	Hit-Hit	364	Targ
77	1	77	Hit-FA	422	Targ
66	1	127	Hit-Hit	391	Targ
216	1	109	Hit-FA	9	Targ
49	1	69	Hit-Hit	352	Targ
184	2	63	CR-Hit	835	Lure
82	1	41	Hit-FA	439	Targ
41	2	111	Miss-Hit	332	Targ
47	1	25	Hit-Hit	344	Targ
21	1	155	Hit-Hit	17	Targ
99	2	162	CR-FA	482	Lure
168	1	48	FA-FA	753	Lure
63	1	144	Hit-FA	388	Targ
158	1	19	FA-FA	692	Lure
2	2	124	CR-Hit	1004	Lure
74	1	121	Hit-Hit	417	Targ
60	1	64	Hit-Hit	381	Targ
18	1	115	Hit-FA	15	Targ
29	1	81	Hit-Hit	293	Targ
192	2	167	CR-Hit	849	Lure
155	1	93	FA-FA	682	Lure
164	1	67	FA-FA	722	Lure
85	1	14	Hit-Hit	444	Targ
161	1	176	Hit-Hit	70	Targ
181	1	143	FA-FA	830	Lure
196	1	39	FA-FA	856	Lure
12	1	75	Hit-Hit	11	Targ
102	1	47	FA-Hit	494	Lure
187	1	141	Hit-Hit	83	Targ
182	1	112	FA-Hit	833	Lure
50	2	154	Miss-Hit	356	Targ
71	1	26	Hit-FA	408	Targ
143	1	13	FA-FA	605	Lure
108	1	58	FA-FA	510	Lure
151	1	95	FA-FA	661	Lure
147	1	53	FA-Hit	620	Lure
79	1	20	Hit-Hit	42	Targ
152	2	61	CR-Hit	663	Lure
133	2	51	CR-Hit	571	Lure
6	1	3	FA-Hit	1088	Lure
186	1	159	FA-Hit	838	Lure
189	2	22	CR-FA	844	Lure
86	NR	1	NR-Hit	448	Targ
139	1	42	FA-FA	591	Lure
148	2	56	CR-FA	632	Lure
115	1	38	FA-Hit	527	Lure
169	1	163	FA-Hit	757	Lure
97	1	169	FA-FA	475	Lure
83	1	170	Hit-Hit	441	Targ
8	1	32	Hit-Hit	111	Targ
175	NR	1	NR-FA	810	Lure
39	2	86	Miss-FA	32	Targ
190	1	116	FA-Hit	845	Lure
70	1	45	Hit-Hit	406	Targ
188	1	173	FA-Hit	843	Lure
59	1	27	Hit-Hit	380	Targ
117	1	185	FA-Hit	535	Lure
35	1	21	Hit-FA	317	Targ
172	2	122	CR-FA	782	Lure
24	1	104	Hit-Hit	232	Targ
121	2	147	CR-FA	541	Lure
15	1	172	Hit-Hit	123	Targ
87	NR	1	NR-FA	450	Targ
178	2	145	Miss-Hit	81	Targ
92	1	179	Hit-Hit	458	Targ
107	1	82	FA-Hit	502	Lure
114	1	186	FA-Hit	526	Lure
141	2	114	CR-Hit	596	Lure
142	1	181	Hit-Hit	59	Targ
167	1	28	FA-Hit	732	Lure
62	1	11	Hit-Hit	387	Targ
119	1	160	Hit-Hit	53	Targ
3	1	174	FA-FA	1019	Lure
72	1	168	Hit-Hit	412	Targ
52	1	6	Hit-Hit	363	Targ
38	NR	1	NR-FA	324	Targ
27	1	184	Hit-Hit	24	Targ
45	1	183	Hit-Hit	340	Targ
101	1	19	FA-FA	490	Lure
109	1	8	FA-FA	514	Lure
103	2	171	CR-Hit	496	Lure
154	1	118	FA-Hit	681	Lure
153	2	49	CR-FA	679	Lure
