Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
439a.jpg	4	2927	FA	4	439	V
20b.jpg	1	3107	FA	4	20	V
297a.jpg	1	1966	Hit	1	297	V
520a.jpg	2	3389	Hit	2	520	S
340b.jpg	4	2637	Hit	1	340	V
1088b.jpg	4	1964	Hit	1	1088	V
844b.jpg	NR	2316	NR	NR	844	NR
514a.jpg	1	2416	Hit	1	514	V
352b.jpg	4	2197	Hit	1	352	V
112a.jpg	1	1797	Hit	1	112	V
412a.jpg	1	1170	Hit	1	412	V
22b.jpg	2	3198	FA	3	22	S
464a.jpg	1	2037	Hit	1	464	V
854b.jpg	3	2748	Hit	2	854	S
378b.jpg	1	1659	FA	4	378	V
117a.jpg	3	1645	FA	3	117	S
713a.jpg	1	2110	Hit	1	713	V
123a.jpg	4	2737	FA	4	123	V
63b.jpg	4	1976	Hit	1	63	V
441a.jpg	1	1264	Hit	1	441	V
51b.jpg	3	1696	Hit	2	51	S
732a.jpg	1	2855	Hit	1	732	V
867b.jpg	4	3252	Hit	1	867	V
35b.jpg	1	1835	FA	4	35	V
551b.jpg	4	2392	Hit	1	551	V
474a.jpg	4	2388	FA	4	474	V
453a.jpg	1	2430	Hit	1	453	V
540a.jpg	3	2946	FA	3	540	S
32b.jpg	1	2394	FA	4	32	V
834b.jpg	4	2352	Hit	1	834	V
388b.jpg	1	4418	FA	4	388	V
1148b.jpg	4	1912	Hit	1	1148	V
1019b.jpg	4	2030	Hit	1	1019	V
1056b.jpg	4	3014	Hit	1	1056	V
427a.jpg	4	2573	FA	4	427	V
315a.jpg	1	1311	Hit	1	315	V
375b.jpg	NR	0	NR	NR	375	NR
860b.jpg	4	1585	Hit	1	860	V
488a.jpg	1	1784	Hit	1	488	V
319a.jpg	1	2806	Hit	1	319	V
592b.jpg	4	1891	Hit	1	592	V
17b.jpg	1	4229	FA	4	17	V
616b.jpg	1	3457	FA	4	616	V
324a.jpg	2	3425	Hit	2	324	S
306a.jpg	1	1248	Hit	1	306	V
443a.jpg	4	1933	FA	4	443	V
845b.jpg	NR	0	NR	NR	845	NR
373b.jpg	1	2055	FA	4	373	V
546b.jpg	4	1715	Hit	1	546	V
53b.jpg	NR	0	NR	NR	53	NR
496a.jpg	4	1880	FA	4	496	V
851b.jpg	1	2768	FA	4	851	V
61b.jpg	4	4241	Hit	1	61	V
339b.jpg	1	1650	FA	4	339	V
535a.jpg	4	2116	FA	4	535	V
814a.jpg	4	3903	FA	4	814	V
548b.jpg	1	2389	FA	4	548	V
550b.jpg	4	4079	Hit	1	550	V
499a.jpg	4	2902	FA	4	499	V
521a.jpg	2	2551	Hit	2	521	S
571b.jpg	NR	0	NR	NR	571	NR
838b.jpg	4	1391	Hit	1	838	V
29b.jpg	4	1377	Hit	1	29	V
452a.jpg	NR	0	NR	NR	452	NR
454a.jpg	NR	0	NR	NR	454	NR
824a.jpg	4	2107	FA	4	824	V
847b.jpg	1	2230	FA	4	847	V
364b.jpg	4	2019	Hit	1	364	V
401a.jpg	NR	0	NR	NR	401	NR
861b.jpg	2	2940	FA	3	861	S
764a.jpg	4	2200	FA	4	764	V
757a.jpg	1	2256	Hit	1	757	V
248a.jpg	NR	0	NR	NR	248	NR
417a.jpg	4	2715	FA	4	417	V
363b.jpg	4	1496	Hit	1	363	V
849b.jpg	4	2076	Hit	1	849	V
544a.jpg	NR	0	NR	NR	544	NR
