Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
551b.jpg	4	11	CR-Hit	1	551	V
464a.jpg	1	48	Hit-Hit	1	464	V
20b.jpg	4	31	Hit-Hit	1	20	V
117a.jpg	3	84	Hit-FA	3	117	S
1056b.jpg	4	8	CR-Hit	1	1056	V
1019b.jpg	1	149	FA-FA	4	1019	V
378b.jpg	4	142	Hit-Hit	1	378	V
453a.jpg	1	128	Hit-Hit	1	453	V
616b.jpg	2	125	FA-FA	3	616	S
319a.jpg	1	64	Hit-Hit	1	319	V
540a.jpg	2	154	FA-Hit	2	540	S
388b.jpg	1	114	Hit-FA	4	388	V
441a.jpg	1	70	Hit-Hit	1	441	V
592b.jpg	3	172	CR-Hit	2	592	S
35b.jpg	2	180	Hit-FA	3	35	S
713a.jpg	2	169	FA-Hit	2	713	S
32b.jpg	2	173	Miss-FA	3	32	S
439a.jpg	3	182	Hit-FA	3	439	S
488a.jpg	2	194	FA-Hit	2	488	S
845b.jpg	3	132	FA-Hit	2	845	S
306a.jpg	2	82	Hit-Hit	2	306	S
1088b.jpg	3	118	FA-Hit	2	1088	S
123a.jpg	2	81	Hit-Hit	2	123	S
1148b.jpg	2	24	CR-FA	3	1148	S
514a.jpg	3	146	FA-FA	3	514	S
854b.jpg	3	102	FA-Hit	2	854	S
297a.jpg	1	74	Hit-Hit	1	297	V
520a.jpg	3	176	FA-FA	3	520	S
412a.jpg	2	39	Hit-Hit	2	412	S
427a.jpg	2	58	Hit-Hit	2	427	S
732a.jpg	2	87	FA-Hit	2	732	S
474a.jpg	2	63	NR-Hit	2	474	S
375b.jpg	4	23	Hit-Hit	1	375	V
53b.jpg	4	153	Hit-Hit	1	53	V
340b.jpg	4	14	Hit-Hit	1	340	V
352b.jpg	3	175	Hit-Hit	2	352	S
324a.jpg	3	129	NR-FA	3	324	S
51b.jpg	4	157	Miss-Hit	1	51	V
834b.jpg	2	167	NR-FA	3	834	S
373b.jpg	3	195	NR-Hit	2	373	S
844b.jpg	2	41	CR-FA	3	844	S
443a.jpg	2	139	Miss-Hit	2	443	S
546b.jpg	3	160	FA-Hit	2	546	S
17b.jpg	3	185	Hit-Hit	2	17	S
860b.jpg	1	35	FA-FA	4	860	V
63b.jpg	1	147	Hit-FA	4	63	V
867b.jpg	NR	1	NR-NR	NR	867	NR
112a.jpg	2	91	Hit-Hit	2	112	S
22b.jpg	4	34	Hit-Hit	1	22	V
315a.jpg	1	16	Hit-Hit	1	315	V
814a.jpg	1	33	FA-Hit	1	814	V
54b.jpg	4	21	Hit-Hit	1	54	V
401a.jpg	1	56	Hit-Hit	1	401	V
364b.jpg	3	47	Hit-Hit	2	364	S
847b.jpg	2	144	FA-FA	3	847	S
544a.jpg	2	36	FA-Hit	2	544	S
29b.jpg	2	130	Miss-FA	3	29	S
757a.jpg	2	126	FA-Hit	2	757	S
1000b.jpg	2	100	FA-FA	3	1000	S
9b.jpg	1	97	Hit-FA	4	9	V
843b.jpg	3	17	FA-Hit	2	843	S
