Stimulus	KeyPress	RT	Behavior	Image	StimType
71	2	115	Miss-Hit-S	408	Targ
147	1	116	FA-Hit-S	620	Lure
59	1	145	Hit-Hit-S	380	Targ
151	1	81	FA-Hit-V	661	Lure
21	1	136	Hit-Hit-S	17	Targ
169	2	104	CR-Hit-V	757	Lure
41	2	39	Miss-Hit-S	332	Targ
72	1	72	Hit-Hit-V	412	Targ
121	2	150	CR-FA-V	541	Lure
158	2	112	CR-Hit-V	692	Lure
102	2	23	CR-FA-V	494	Lure
107	1	17	FA-Hit-V	502	Lure
190	1	54	FA-FA-V	845	Lure
8	1	24	Hit-Hit-V	111	Targ
50	2	42	Miss-FA-S	356	Targ
35	1	172	Hit-Hit-S	317	Targ
153	1	174	FA-FA-S	679	Lure
117	2	85	CR-FA-S	535	Lure
15	1	175	Hit-FA-S	123	Targ
74	1	147	Hit-Hit-S	417	Targ
97	1	130	FA-FA-S	475	Lure
56	1	124	Hit-Hit-S	373	Targ
29	1	126	Hit-Hit-V	293	Targ
181	1	40	FA-FA-V	830	Lure
79	1	160	Hit-Hit-S	42	Targ
6	2	139	CR-Hit-V	1088	Lure
189	2	99	CR-FA-V	844	Lure
139	1	37	FA-FA-S	591	Lure
133	2	38	CR-Hit-S	571	Lure
87	1	7	Hit-FA-S	450	Targ
155	1	159	FA-FA-S	682	Lure
66	1	171	Hit-Hit-V	391	Targ
83	1	3	Hit-Hit-V	441	Targ
24	1	173	Hit-Hit-V	232	Targ
49	1	18	Hit-Hit-V	352	Targ
76	1	165	Hit-Hit-S	41	Targ
67	1	149	Hit-Hit-V	393	Targ
143	2	75	CR-Hit-S	605	Lure
154	2	56	CR-Hit-S	681	Lure
85	1	146	Hit-Hit-V	444	Targ
104	2	65	CR-Hit-S	499	Lure
108	1	109	FA-FA-S	510	Lure
82	1	176	Hit-FA-S	439	Targ
116	1	128	FA-FA-S	530	Lure
184	2	26	CR-Hit-V	835	Lure
175	1	25	FA-Hit-V	810	Lure
2	1	78	FA-Hit-S	1004	Lure
47	2	11	Miss-Hit-S	344	Targ
103	2	66	CR-Hit-S	496	Lure
172	2	73	CR-Hit-S	782	Lure
98	2	20	CR-FA-S	481	Lure
39	1	125	Hit-Hit-S	32	Targ
141	1	9	FA-FA-S	596	Lure
186	1	13	FA-Hit-V	838	Lure
27	1	123	Hit-Hit-V	24	Targ
17	1	118	Hit-Hit-S	144	Targ
77	1	121	Hit-Hit-S	422	Targ
142	1	131	Hit-Hit-V	59	Targ
53	2	53	Miss-Hit-S	364	Targ
111	1	119	Hit-FA-S	51	Targ
44	1	161	Hit-FA-S	339	Targ
148	1	76	FA-FA-S	632	Lure
18	1	74	Hit-FA-S	15	Targ
161	1	98	Hit-Hit-V	70	Targ
119	1	89	Hit-Hit-V	53	Targ
60	1	79	Hit-FA-S	381	Targ
3	1	2	FA-Hit-V	1019	Lure
22	1	134	Hit-Hit-V	20	Targ
45	1	135	Hit-Hit-V	340	Targ
86	1	143	Hit-Hit-S	448	Targ
188	2	70	CR-Hit-V	843	Lure
187	1	60	Hit-Hit-V	83	Targ
196	1	60	FA-FA-S	856	Lure
152	1	140	FA-FA-V	663	Lure
52	1	127	Hit-Hit-S	363	Targ
182	2	183	CR-FA-V	833	Lure
114	1	62	FA-Hit-S	526	Lure
62	1	184	Hit-Hit-V	387	Targ
63	2	84	Miss-Hit-S	388	Targ
92	1	164	Hit-Hit-S	458	Targ
90	1	11	Hit-Hit-V	454	Targ
113	1	114	FA-Hit-S	521	Lure
168	2	166	CR-FA-S	753	Lure
164	2	117	CR-FA-S	722	Lure
70	2	152	Miss-FA-S	406	Targ
43	2	101	Miss-Hit-S	336	Targ
55	1	106	Hit-Hit-V	369	Targ
115	1	129	FA-Hit-S	527	Lure
38	1	148	Hit-Hit-S	324	Targ
157	2	42	Miss-FA-V	68	Targ
178	2	58	Miss-FA-S	81	Targ
101	1	93	FA-Hit-S	490	Lure
109	1	57	FA-FA-S	514	Lure
12	1	43	Hit-Hit-V	11	Targ
216	1	41	Hit-FA-S	9	Targ
192	1	69	FA-Hit-S	849	Lure
199	1	59	FA-Hit-V	867	Lure
167	1	176	FA-Hit-V	732	Lure
99	1	33	FA-FA-V	482	Lure
14	1	83	FA-Hit-S	1227	Lure
134	1	91	FA-FA-S	576	Lure
120	1	154	FA-FA-V	540	Lure
13	1	155	Hit-FA-S	121	Targ
32	1	68	Hit-Hit-S	306	Targ
40	1	50	Hit-Hit-S	331	Targ
1	2	181	CR-Hit-S	1000	Lure
126	1	35	FA-FA-V	549	Lure
193	1	162	FA-FA-S	851	Lure
125	1	55	FA-FA-S	548	Lure
144	2	103	CR-Hit-S	606	Lure
93	1	170	Hit-Hit-V	464	Targ
33	1	8	Hit-Hit-V	30	Targ
68	1	87	Hit-Hit-V	396	Targ
170	1	27	FA-Hit-V	764	Lure
165	1	107	FA-Hit-S	725	Lure
11	1	67	Hit-Hit-S	117	Targ
89	1	158	Hit-Hit-S	453	Targ
160	1	182	FA-Hit-S	700	Lure
138	1	186	FA-Hit-S	589	Lure
195	1	27	FA-Hit-S	854	Lure
34	1	30	Hit-Hit-S	315	Targ
136	1	49	FA-FA-S	582	Lure
69	1	21	Hit-Hit-V	401	Targ
124	1	86	FA-FA-S	546	Lure
78	1	100	Hit-Hit-S	427	Targ
122	1	94	FA-FA-S	544	Lure
112	1	92	FA-Hit-V	520	Lure
127	1	5	Hit-Hit-V	54	Targ
110	2	48	CR-FA-S	518	Lure
198	1	63	FA-Hit-S	861	Lure
166	2	34	CR-FA-V	729	Lure
150	1	170	FA-Hit-S	654	Lure
54	1	7	Hit-Hit-S	366	Targ
176	1	88	FA-FA-S	812	Lure
9	1	107	Hit-Hit-V	112	Targ
37	1	82	Hit-Hit-S	31	Targ
156	2	139	CR-FA-S	684	Lure
80	1	185	Hit-Hit-S	431	Targ
65	1	179	Hit-Hit-V	390	Targ
26	1	113	Hit-Hit-S	248	Targ
135	1	178	FA-FA-V	579	Lure
20	2	31	Miss-Hit-V	177	Targ
73	2	102	Miss-Hit-S	413	Targ
194	1	16	FA-FA-S	853	Lure
118	2	167	CR-Hit-V	539	Lure
162	1	36	FA-FA-S	710	Lure
159	1	23	FA-FA-S	696	Lure
4	1	90	FA-Hit-S	1031	Lure
180	2	95	CR-Hit-S	827	Lure
140	1	110	FA-Hit-S	592	Lure
179	1	157	FA-Hit-S	824	Lure
28	2	90	Miss-Hit-S	292	Targ
145	1	4	FA-Hit-S	616	Lure
84	2	163	Miss-Hit-V	443	Targ
130	1	153	Hit-Hit-V	55	Targ
131	1	14	FA-Hit-V	563	Lure
185	1	144	FA-FA-S	837	Lure
48	1	168	Hit-Hit-V	349	Targ
5	2	29	CR-Hit-V	1056	Lure
173	2	61	CR-FA-V	786	Lure
31	2	15	Miss-FA-V	29	Targ
96	2	52	CR-Hit-V	474	Lure
10	1	156	FA-FA-V	1148	Lure
100	2	77	CR-Hit-S	488	Lure
163	1	177	FA-FA-S	713	Lure
58	1	80	Hit-Hit-S	378	Targ
106	1	96	FA-Hit-S	501	Lure
57	1	10	Hit-Hit-V	375	Targ
30	1	19	Hit-Hit-S	297	Targ
61	2	111	Miss-Hit-S	386	Targ
123	1	141	FA-Hit-S	545	Lure
177	1	45	FA-Hit-V	814	Lure
51	1	46	Hit-Hit-V	35	Targ
81	2	132	Miss-Hit-S	437	Targ
197	2	105	CR-Hit-V	860	Lure
46	1	120	Hit-Hit-S	342	Targ
105	1	137	Hit-Hit-V	49	Targ
75	1	180	Hit-FA-S	418	Targ
88	1	122	Hit-FA-S	452	Targ
183	1	40	FA-Hit-V	834	Lure
174	1	71	FA-FA-V	797	Lure
191	2	44	CR-FA-V	847	Lure
132	1	22	FA-Hit-S	565	Lure
128	1	47	FA-FA-S	550	Lure
94	1	166	Hit-Hit-S	467	Targ
42	1	133	Hit-FA-V	334	Targ
137	1	108	FA-Hit-V	588	Lure
16	1	64	Hit-Hit-S	124	Targ
23	2	151	Miss-Hit-V	22	Targ
7	1	6	Hit-Hit-V	110	Targ
149	1	142	Hit-FA-V	63	Targ
19	1	12	Hit-Hit-S	166	Targ
91	1	169	Hit-Hit-V	457	Targ
171	2	51	CR-FA-S	775	Lure
36	1	28	Hit-Hit-V	319	Targ
146	1	97	Hit-Hit-V	61	Targ
64	1	138	Hit-FA-S	38	Targ
95	1	16	Hit-Hit-S	469	Targ
25	1	162	Hit-Hit-V	23	Targ
129	1	32	FA-Hit-V	551	Lure
