Stimulus	KeyPress	RT	Behavior	Image	StimType
188	NR	1	NR-FA	843	Lure
155	1	30	FA-Hit	682	Lure
182	2	79	CR-Hit	833	Lure
27	1	4	Hit-Hit	24	Targ
24	1	40	Hit-Hit	232	Targ
164	2	66	CR-FA	722	Lure
148	1	90	FA-FA	632	Lure
66	1	115	Hit-Hit	391	Targ
152	2	86	CR-FA	663	Lure
44	1	94	Hit-FA	339	Targ
2	1	45	FA-Hit	1004	Lure
107	2	67	CR-Hit	502	Lure
82	1	65	Hit-Hit	439	Targ
14	1	37	FA-FA	1227	Lure
169	2	47	CR-Hit	757	Lure
116	1	103	FA-FA	530	Lure
86	1	48	Hit-Hit	448	Targ
56	1	12	Hit-FA	373	Targ
167	1	160	FA-FA	732	Lure
8	2	46	Miss-Hit	111	Targ
141	2	81	CR-Hit	596	Lure
12	1	161	Hit-NR	11	Targ
79	1	8	Hit-Hit	42	Targ
115	1	27	FA-Hit	527	Lure
151	2	173	CR-Hit	661	Lure
172	2	61	CR-Hit	782	Lure
153	1	11	FA-FA	679	Lure
184	2	102	CR-Hit	835	Lure
71	1	32	Hit-Hit	408	Targ
196	2	25	CR-FA	856	Lure
98	2	84	CR-Hit	481	Lure
18	1	58	Hit-Hit	15	Targ
99	2	79	CR-Hit	482	Lure
143	NR	1	NR-Hit	605	Lure
67	2	76	Miss-Hit	393	Targ
114	1	167	FA-Hit	526	Lure
117	1	54	FA-Hit	535	Lure
190	2	125	CR-FA	845	Lure
199	2	144	CR-Hit	867	Lure
52	1	10	Hit-Hit	363	Targ
22	1	59	Hit-Hit	20	Targ
59	1	33	Hit-FA	380	Targ
97	1	70	FA-Hit	475	Lure
187	2	128	Miss-Hit	83	Targ
113	1	6	FA-FA	521	Lure
158	1	173	FA-Hit	692	Lure
139	2	74	CR-Hit	591	Lure
63	2	20	Miss-FA	388	Targ
47	1	73	Hit-FA	344	Targ
43	2	146	Miss-FA	336	Targ
189	1	142	FA-Hit	844	Lure
41	2	99	Miss-Hit	332	Targ
216	1	22	Hit-FA	9	Targ
35	1	43	Hit-FA	317	Targ
111	2	63	Miss-FA	51	Targ
109	2	163	CR-FA	514	Lure
119	1	19	Hit-Hit	53	Targ
108	2	156	CR-Hit	510	Lure
53	2	72	Miss-Hit	364	Targ
60	2	123	Miss-FA	381	Targ
192	2	69	CR-Hit	849	Lure
15	1	177	Hit-Hit	123	Targ
49	1	87	Hit-Hit	352	Targ
29	1	3	Hit-Hit	293	Targ
104	2	176	CR-Hit	499	Lure
87	1	129	Hit-FA	450	Targ
175	1	159	FA-Hit	810	Lure
74	1	132	Hit-Hit	417	Targ
142	1	83	Hit-Hit	59	Targ
101	1	15	FA-FA	490	Lure
55	1	106	Hit-Hit	369	Targ
103	2	165	CR-Hit	496	Lure
70	2	98	Miss-Hit	406	Targ
154	2	71	CR-Hit	681	Lure
147	1	166	FA-Hit	620	Lure
83	1	150	Hit-Hit	441	Targ
45	2	115	Miss-Hit	340	Targ
72	1	57	Hit-Hit	412	Targ
39	2	97	Miss-Hit	32	Targ
90	1	162	Hit-Hit	454	Targ
62	1	42	Hit-FA	387	Targ
181	1	155	FA-Hit	830	Lure
85	2	80	Miss-FA	444	Targ
50	2	46	Miss-FA	356	Targ
3	1	179	FA-Hit	1019	Lure
92	1	96	Hit-FA	458	Targ
121	1	110	FA-Hit	541	Lure
133	2	177	CR-Hit	571	Lure
168	2	105	CR-Hit	753	Lure
77	2	92	Miss-Hit	422	Targ
17	1	101	Hit-Hit	144	Targ
76	1	39	Hit-Hit	41	Targ
157	2	85	Miss-Hit	68	Targ
161	2	154	Miss-Hit	70	Targ
178	1	93	Hit-Hit	81	Targ
102	2	138	CR-Hit	494	Lure
186	1	56	FA-Hit	838	Lure
21	1	153	Hit-Hit	17	Targ
6	2	36	CR-Hit	1088	Lure
38	1	141	Hit-FA	324	Targ
185	2	62	CR-Hit	837	Lure
61	1	18	Hit-Hit	386	Targ
162	2	7	CR-FA	710	Lure
20	1	119	Hit-Hit	177	Targ
159	2	136	CR-FA	696	Lure
33	1	17	Hit-Hit	30	Targ
197	1	13	FA-FA	860	Lure
132	1	60	FA-Hit	565	Lure
37	1	171	Hit-Hit	31	Targ
31	2	48	Miss-Hit	29	Targ
