Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
324a.jpg	2	3385	Hit	2	324	S
319a.jpg	1	1915	Hit	1	319	V
616b.jpg	2	2121	FA	3	616	S
373b.jpg	1	2223	FA	4	373	V
315a.jpg	1	2264	Hit	1	315	V
32b.jpg	4	2746	Hit	1	32	V
474a.jpg	4	2217	FA	4	474	V
443a.jpg	1	1560	Hit	1	443	V
540a.jpg	2	1891	Hit	2	540	S
439a.jpg	3	2271	FA	3	439	S
352b.jpg	3	1810	Hit	2	352	S
51b.jpg	3	1484	Hit	2	51	S
117a.jpg	1	1093	Hit	1	117	V
551b.jpg	3	2148	Hit	2	551	S
340b.jpg	4	2386	Hit	1	340	V
53b.jpg	3	2336	Hit	2	53	S
514a.jpg	1	1317	Hit	1	514	V
520a.jpg	4	2823	FA	4	520	V
464a.jpg	4	2317	FA	4	464	V
412a.jpg	3	2334	FA	3	412	S
1148b.jpg	1	1363	FA	4	1148	V
860b.jpg	2	3048	FA	3	860	S
592b.jpg	2	1575	FA	3	592	S
123a.jpg	3	1762	FA	3	123	S
1056b.jpg	1	1104	FA	4	1056	V
297a.jpg	2	1366	Hit	2	297	S
1088b.jpg	4	2014	Hit	1	1088	V
22b.jpg	3	1780	Hit	2	22	S
441a.jpg	3	1897	FA	3	441	S
845b.jpg	2	1299	FA	3	845	S
834b.jpg	1	1251	FA	4	834	V
732a.jpg	1	1008	Hit	1	732	V
375b.jpg	2	1929	FA	3	375	S
35b.jpg	3	2664	Hit	2	35	S
17b.jpg	3	2571	Hit	2	17	S
488a.jpg	2	1788	Hit	2	488	S
112a.jpg	2	1853	Hit	2	112	S
854b.jpg	2	1098	FA	3	854	S
427a.jpg	4	2576	FA	4	427	V
378b.jpg	2	2686	FA	3	378	S
713a.jpg	4	2996	FA	4	713	V
453a.jpg	4	2120	FA	4	453	V
867b.jpg	1	1821	FA	4	867	V
388b.jpg	1	2499	FA	4	388	V
63b.jpg	4	1874	Hit	1	63	V
844b.jpg	2	1118	FA	3	844	S
546b.jpg	2	1065	FA	3	546	S
20b.jpg	4	1793	Hit	1	20	V
306a.jpg	1	1411	Hit	1	306	V
1019b.jpg	4	1709	Hit	1	1019	V
364b.jpg	3	2684	Hit	2	364	S
757a.jpg	3	1544	FA	3	757	S
61b.jpg	4	2701	Hit	1	61	V
1000b.jpg	2	2248	FA	3	1000	S
83a.jpg	2	1453	Hit	2	83	S
843b.jpg	3	1877	Hit	2	843	S
535a.jpg	3	1498	FA	3	535	S
29b.jpg	1	1539	FA	4	29	V
838b.jpg	2	1595	FA	3	838	S
544a.jpg	2	1975	Hit	2	544	S
401a.jpg	2	2511	Hit	2	401	S
814a.jpg	2	1971	Hit	2	814	S
339b.jpg	2	1537	FA	3	339	S
696a.jpg	2	1853	Hit	2	696	S
692a.jpg	1	2228	Hit	1	692	V
521a.jpg	1	2189	Hit	1	521	V
469a.jpg	3	2359	FA	3	469	S
144a.jpg	1	1787	Hit	1	144	V
851b.jpg	3	1759	Hit	2	851	S
847b.jpg	3	1907	Hit	2	847	S
349b.jpg	4	2236	Hit	1	349	V
