Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
540a.jpg	1	2607	Hit	1	540	V
713a.jpg	3	2388	FA	3	713	S
315a.jpg	1	2302	Hit	1	315	V
464a.jpg	1	2036	Hit	1	464	V
112a.jpg	1	2119	Hit	1	112	V
51b.jpg	2	2617	FA	3	51	S
373b.jpg	1	3506	FA	4	373	V
474a.jpg	1	1450	Hit	1	474	V
732a.jpg	3	2333	FA	3	732	S
20b.jpg	3	2065	Hit	2	20	S
488a.jpg	2	2758	Hit	2	488	S
854b.jpg	2	1803	FA	3	854	S
306a.jpg	2	2510	Hit	2	306	S
551b.jpg	3	1498	Hit	2	551	S
388b.jpg	2	1279	FA	3	388	S
1148b.jpg	3	1574	Hit	2	1148	S
845b.jpg	2	2397	FA	3	845	S
412a.jpg	2	1207	Hit	2	412	S
22b.jpg	3	1371	Hit	2	22	S
441a.jpg	2	1317	Hit	2	441	S
514a.jpg	3	1859	FA	3	514	S
520a.jpg	2	2058	Hit	2	520	S
443a.jpg	2	1505	Hit	2	443	S
1056b.jpg	2	1520	FA	3	1056	S
1088b.jpg	3	1332	Hit	2	1088	S
63b.jpg	3	1852	Hit	2	63	S
35b.jpg	2	1286	FA	3	35	S
375b.jpg	4	1330	Hit	1	375	V
17b.jpg	3	1426	Hit	2	17	S
439a.jpg	3	2844	FA	3	439	S
834b.jpg	1	1523	FA	4	834	V
378b.jpg	3	3629	Hit	2	378	S
1019b.jpg	2	3734	FA	3	1019	S
867b.jpg	4	1410	Hit	1	867	V
123a.jpg	3	2277	FA	3	123	S
319a.jpg	4	3369	FA	4	319	V
340b.jpg	4	2411	Hit	1	340	V
453a.jpg	2	3025	Hit	2	453	S
546b.jpg	3	2434	Hit	2	546	S
427a.jpg	2	1765	Hit	2	427	S
32b.jpg	2	1920	FA	3	32	S
352b.jpg	2	2413	FA	3	352	S
297a.jpg	1	1906	Hit	1	297	V
117a.jpg	3	1325	FA	3	117	S
844b.jpg	2	1966	FA	3	844	S
860b.jpg	1	2262	FA	4	860	V
53b.jpg	2	2032	FA	3	53	S
592b.jpg	3	777	Hit	2	592	S
616b.jpg	2	1471	FA	3	616	S
324a.jpg	3	1556	FA	3	324	S
364b.jpg	3	924	Hit	2	364	S
544a.jpg	1	2612	Hit	1	544	V
339b.jpg	4	1347	Hit	1	339	V
