Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
32b.jpg	NR	0	NR	NR	32	NR
443a.jpg	2	2154	Hit	2	443	S
324a.jpg	3	2047	FA	3	324	S
551b.jpg	4	1954	Hit	1	551	V
1148b.jpg	1	1644	FA	4	1148	V
844b.jpg	2	2537	FA	3	844	S
117a.jpg	1	2754	Hit	1	117	V
297a.jpg	1	1929	Hit	1	297	V
474a.jpg	2	2617	Hit	2	474	S
488a.jpg	2	3031	Hit	2	488	S
546b.jpg	3	2739	Hit	2	546	S
540a.jpg	2	3177	Hit	2	540	S
854b.jpg	4	2560	Hit	1	854	V
834b.jpg	3	3423	Hit	2	834	S
732a.jpg	2	2903	Hit	2	732	S
713a.jpg	2	3590	Hit	2	713	S
867b.jpg	1	3336	FA	4	867	V
520a.jpg	1	2020	Hit	1	520	V
464a.jpg	3	3527	FA	3	464	S
427a.jpg	4	2014	FA	4	427	V
306a.jpg	3	2988	FA	3	306	S
453a.jpg	3	3532	FA	3	453	S
412a.jpg	3	3252	FA	3	412	S
378b.jpg	3	3409	Hit	2	378	S
1088b.jpg	4	2256	Hit	1	1088	V
373b.jpg	3	3503	Hit	2	373	S
514a.jpg	3	4053	FA	3	514	S
1056b.jpg	4	1505	Hit	1	1056	V
616b.jpg	3	2730	Hit	2	616	S
51b.jpg	3	3399	Hit	2	51	S
17b.jpg	1	2450	FA	4	17	V
1019b.jpg	3	4270	Hit	2	1019	S
35b.jpg	3	3405	Hit	2	35	S
22b.jpg	3	2287	Hit	2	22	S
63b.jpg	2	2784	FA	3	63	S
388b.jpg	4	2786	Hit	1	388	V
319a.jpg	1	3442	Hit	1	319	V
845b.jpg	3	2652	Hit	2	845	S
375b.jpg	2	3200	FA	3	375	S
315a.jpg	1	3114	Hit	1	315	V
340b.jpg	4	2489	Hit	1	340	V
441a.jpg	1	1877	Hit	1	441	V
860b.jpg	1	3389	FA	4	860	V
352b.jpg	3	2186	Hit	2	352	S
20b.jpg	4	2897	Hit	1	20	V
53b.jpg	4	3356	Hit	1	53	V
592b.jpg	4	2515	Hit	1	592	V
112a.jpg	1	1687	Hit	1	112	V
439a.jpg	3	2242	FA	3	439	S
123a.jpg	3	2255	FA	3	123	S
681a.jpg	1	2599	Hit	1	681	V
452a.jpg	2	2779	Hit	2	452	S
544a.jpg	2	2091	Hit	2	544	S
548b.jpg	2	2776	FA	3	548	S
571b.jpg	3	2278	Hit	2	571	S
843b.jpg	4	1678	Hit	1	843	V
847b.jpg	3	2158	Hit	2	847	S
9b.jpg	3	2549	Hit	2	9	S
757a.jpg	2	2491	Hit	2	757	S
679b.jpg	1	2462	FA	4	679	V
1000b.jpg	4	2055	Hit	1	1000	V
814a.jpg	3	2123	FA	3	814	S
417a.jpg	3	2312	FA	3	417	S
363b.jpg	3	3239	Hit	2	363	S
144a.jpg	3	2640	FA	3	144	S
535a.jpg	2	3421	Hit	2	535	S
861b.jpg	4	3491	Hit	1	861	V
54b.jpg	3	2812	Hit	2	54	S
83a.jpg	3	2624	FA	3	83	S
849b.jpg	4	2348	Hit	1	849	V
364b.jpg	4	3765	Hit	1	364	V
582b.jpg	3	3477	Hit	2	582	S
518a.jpg	2	2514	Hit	2	518	S
550b.jpg	1	3167	FA	4	550	V
549b.jpg	3	2264	Hit	2	549	S
838b.jpg	2	1195	FA	3	838	S
248a.jpg	3	3022	FA	3	248	S
579b.jpg	3	1771	Hit	2	579	S
469a.jpg	2	2740	Hit	2	469	S
824a.jpg	2	3066	Hit	2	824	S
349b.jpg	1	2207	FA	4	349	V
526a.jpg	4	2299	FA	4	526	V
692a.jpg	1	1529	Hit	1	692	V
339b.jpg	3	2045	Hit	2	339	S
59b.jpg	3	3251	Hit	2	59	S
521a.jpg	3	1788	FA	3	521	S
696a.jpg	3	2289	FA	3	696	S
454a.jpg	3	2255	FA	3	454	S
786a.jpg	2	2749	Hit	2	786	S
61b.jpg	1	2922	FA	4	61	V
764a.jpg	3	2572	FA	3	764	S
496a.jpg	1	2737	Hit	1	496	V
588b.jpg	1	1301	FA	4	588	V
596b.jpg	3	3330	Hit	2	596	S
41b.jpg	3	2313	Hit	2	41	S
810a.jpg	2	3214	Hit	2	810	S
29b.jpg	3	3719	Hit	2	29	S
499a.jpg	1	1327	Hit	1	499	V
851b.jpg	2	2357	FA	3	851	S
401a.jpg	3	3269	FA	3	401	S
827a.jpg	1	2098	Hit	1	827	V
684a.jpg	4	2180	FA	4	684	V
366b.jpg	1	2734	FA	4	366	V
576b.jpg	4	1924	Hit	1	576	V
406a.jpg	3	2085	FA	3	406	S
293a.jpg	2	2131	Hit	2	293	S
331a.jpg	3	2438	FA	3	331	S
448a.jpg	3	2864	FA	3	448	S
334b.jpg	3	1760	Hit	2	334	S
177a.jpg	1	2398	Hit	1	177	V
475a.jpg	3	2265	FA	3	475	S
467a.jpg	2	2513	Hit	2	467	S
70a.jpg	2	2610	Hit	2	70	S
775a.jpg	3	1841	FA	3	775	S
386b.jpg	2	2882	FA	3	386	S
391b.jpg	2	1519	FA	3	391	S
833b.jpg	4	2016	Hit	1	833	V
663b.jpg	4	2317	Hit	1	663	V
632b.jpg	1	2726	FA	4	632	V
369b.jpg	2	2028	FA	3	369	S
42b.jpg	3	2917	Hit	2	42	S
545a.jpg	1	1571	Hit	1	545	V
482a.jpg	1	2647	Hit	1	482	V
408a.jpg	3	3202	FA	3	408	S
797a.jpg	1	2324	Hit	1	797	V
387b.jpg	2	2618	FA	3	387	S
381b.jpg	3	2729	Hit	2	381	S
317a.jpg	2	2207	Hit	2	317	S
232a.jpg	3	2368	FA	3	232	S
530a.jpg	3	2650	FA	3	530	S
812a.jpg	1	2665	Hit	1	812	V
563b.jpg	4	2783	Hit	1	563	V
393b.jpg	1	2151	FA	4	393	V
494a.jpg	2	1891	Hit	2	494	S
1227b.jpg	2	2973	FA	3	1227	S
81a.jpg	3	2525	FA	3	81	S
418a.jpg	2	3338	Hit	2	418	S
344b.jpg	3	3079	Hit	2	344	S
124a.jpg	4	2008	FA	4	124	V
292a.jpg	2	3824	Hit	2	292	S
856b.jpg	4	2717	Hit	1	856	V
431a.jpg	2	3422	Hit	2	431	S
722a.jpg	2	2905	Hit	2	722	S
111a.jpg	1	1358	Hit	1	111	V
700a.jpg	2	3618	Hit	2	700	S
457a.jpg	2	3179	Hit	2	457	S
830a.jpg	1	2395	Hit	1	830	V
565b.jpg	1	2922	FA	4	565	V
166a.jpg	1	1996	Hit	1	166	V
110a.jpg	3	2991	FA	3	110	S
450a.jpg	2	1948	Hit	2	450	S
837b.jpg	3	2281	Hit	2	837	S
527a.jpg	4	3030	FA	4	527	V
396b.jpg	3	2574	Hit	2	396	S
502a.jpg	2	3041	Hit	2	502	S
510a.jpg	1	2387	Hit	1	510	V
