Stimulus	KeyPress	RT	Behavior	Image	StimType
77	1	145	Hit-FA-S	422	Targ
143	1	125	FA-FA-S	605	Lure
181	1	30	FA-Hit-V	830	Lure
22	1	39	Hit-Hit-V	20	Targ
15	1	123	Hit-Hit-V	123	Targ
62	1	83	Hit-FA-V	387	Targ
3	1	117	FA-FA-S	1019	Lure
104	2	74	CR-Hit-V	499	Lure
186	1	37	FA-FA-S	838	Lure
148	1	50	FA-FA-V	632	Lure
216	1	32	Hit-NR-NR	9	Targ
29	2	115	Miss-FA-V	293	Targ
8	2	142	Miss-Hit-V	111	Targ
152	1	87	FA-FA-V	663	Lure
158	2	99	CR-Hit-V	692	Lure
60	1	103	Hit-FA-V	381	Targ
153	1	61	FA-FA-S	679	Lure
99	2	135	CR-Hit-V	482	Lure
133	2	137	CR-Hit-S	571	Lure
141	2	77	CR-Hit-V	596	Lure
189	1	38	FA-Hit-S	844	Lure
161	1	49	Hit-FA-V	70	Targ
79	1	37	Hit-Hit-S	42	Targ
108	2	90	CR-Hit-V	510	Lure
167	1	36	FA-FA-V	732	Lure
50	2	113	Miss-Hit-S	356	Targ
90	1	46	Hit-NR-NR	454	Targ
114	2	102	CR-FA-V	526	Lure
53	1	44	Hit-Hit-V	364	Targ
172	2	116	CR-Hit-V	782	Lure
113	1	50	FA-FA-V	521	Lure
147	2	141	CR-Hit-S	620	Lure
175	1	101	FA-FA-S	810	Lure
71	1	40	Hit-Hit-V	408	Targ
102	2	136	CR-NR-NR	494	Lure
6	2	55	CR-FA-V	1088	Lure
35	1	63	Hit-Hit-S	317	Targ
74	1	62	Hit-Hit-V	417	Targ
39	2	67	Miss-Hit-S	32	Targ
21	1	80	Hit-FA-S	17	Targ
2	2	121	CR-FA-V	1004	Lure
87	1	105	Hit-FA-S	450	Targ
41	2	69	Miss-Hit-S	332	Targ
70	1	45	Hit-Hit-V	406	Targ
24	1	19	Hit-Hit-V	232	Targ
188	1	114	FA-Hit-S	843	Lure
83	1	18	Hit-Hit-V	441	Targ
55	1	59	Hit-Hit-V	369	Targ
47	1	104	Hit-FA-V	344	Targ
196	1	156	FA-Hit-V	856	Lure
169	1	134	FA-Hit-V	757	Lure
119	1	151	Hit-Hit-V	53	Targ
151	1	91	FA-FA-S	661	Lure
121	2	41	CR-Hit-S	541	Lure
154	1	14	FA-FA-V	681	Lure
56	2	81	Miss-Hit-S	373	Targ
12	1	153	Hit-FA-V	11	Targ
182	2	31	CR-Hit-S	833	Lure
72	1	70	Hit-Hit-V	412	Targ
164	2	97	CR-FA-S	722	Lure
52	1	35	Hit-Hit-V	363	Targ
38	1	112	Hit-Hit-V	324	Targ
44	1	42	Hit-Hit-S	339	Targ
117	1	75	FA-FA-S	535	Lure
63	2	130	Miss-FA-V	388	Targ
86	1	21	Hit-FA-S	448	Targ
184	2	140	CR-Hit-S	835	Lure
192	1	154	FA-FA-V	849	Lure
168	2	12	CR-Hit-V	753	Lure
59	1	106	Hit-Hit-V	380	Targ
45	1	6	Hit-FA-S	340	Targ
97	2	79	CR-FA-S	475	Lure
107	2	24	CR-Hit-V	502	Lure
101	1	108	FA-FA-V	490	Lure
178	2	43	Miss-Hit-V	81	Targ
190	1	143	FA-FA-S	845	Lure
14	1	120	FA-NR-NR	1227	Lure
82	1	9	Hit-Hit-V	439	Targ
98	2	109	CR-Hit-S	481	Lure
49	1	109	Hit-Hit-V	352	Targ
187	1	165	Hit-FA-S	83	Targ
157	1	176	Hit-Hit-V	68	Targ
116	2	54	CR-Hit-V	530	Lure
18	1	60	Hit-FA-S	15	Targ
76	1	10	Hit-FA-V	41	Targ
27	1	100	Hit-Hit-V	24	Targ
103	2	157	CR-Hit-S	496	Lure
92	2	33	Miss-FA-S	458	Targ
85	1	107	Hit-Hit-V	444	Targ
142	1	81	Hit-FA-S	59	Targ
67	2	150	Miss-Hit-S	393	Targ
17	1	20	Hit-Hit-V	144	Targ
43	1	85	Hit-FA-S	336	Targ
109	2	89	CR-FA-S	514	Lure
155	1	48	FA-Hit-S	682	Lure
199	2	93	CR-FA-S	867	Lure
115	1	29	FA-Hit-S	527	Lure
66	1	10	Hit-Hit-V	391	Targ
139	1	166	FA-FA-S	591	Lure
111	1	177	Hit-Hit-S	51	Targ
146	1	146	Hit-Hit-S	61	Targ
174	2	94	CR-FA-S	797	Lure
135	1	88	FA-FA-V	579	Lure
193	1	82	FA-FA-V	851	Lure
54	1	171	Hit-Hit-V	366	Targ
51	1	127	Hit-FA-S	35	Targ
19	2	133	Miss-FA-S	166	Targ
81	1	83	Hit-Hit-V	437	Targ
176	1	73	FA-Hit-V	812	Lure
100	1	148	FA-FA-V	488	Lure
31	1	56	Hit-FA-S	29	Targ
197	1	83	FA-Hit-V	860	Lure
179	1	25	FA-NR-NR	824	Lure
64	2	110	Miss-NR-NR	38	Targ
173	2	126	CR-FA-S	786	Lure
123	2	23	CR-Hit-S	545	Lure
91	1	28	Hit-Hit-V	457	Targ
89	1	61	Hit-Hit-S	453	Targ
171	2	111	CR-Hit-V	775	Lure
7	1	57	Hit-Hit-V	110	Targ
149	1	131	Hit-FA-V	63	Targ
