Stimulus	KeyPress	RT	Behavior	Image	StimType
141	2	19	CR-Hit-S	596	Lure
60	1	7	Hit-Hit-S	381	Targ
70	2	81	Miss-FA-S	406	Targ
188	1	80	FA-Hit-V	843	Lure
39	2	16	Miss-FA-V	32	Targ
116	1	41	FA-FA-S	530	Lure
92	1	184	Hit-Hit-V	458	Targ
108	2	5	CR-Hit-S	510	Lure
168	2	63	CR-Hit-V	753	Lure
41	2	48	Miss-Hit-V	332	Targ
77	1	87	Hit-FA-V	422	Targ
199	1	67	FA-Hit-V	867	Lure
182	2	54	CR-Hit-V	833	Lure
90	2	70	Miss-Hit-S	454	Targ
98	2	57	CR-Hit-V	481	Lure
167	1	104	FA-Hit-S	732	Lure
107	2	121	CR-Hit-V	502	Lure
52	1	185	Hit-Hit-V	363	Targ
62	1	3	Hit-Hit-V	387	Targ
175	1	61	FA-FA-S	810	Lure
113	2	182	CR-Hit-V	521	Lure
49	1	85	Hit-Hit-S	352	Targ
47	1	47	Hit-Hit-V	344	Targ
99	2	59	CR-Hit-V	482	Lure
157	2	91	Miss-FA-V	68	Targ
85	1	11	Hit-Hit-S	444	Targ
196	2	156	CR-FA-V	856	Lure
82	2	36	Miss-Hit-V	439	Targ
148	2	113	CR-Hit-V	632	Lure
6	2	46	CR-Hit-V	1088	Lure
114	1	6	FA-FA-V	526	Lure
102	2	154	CR-Hit-V	494	Lure
8	1	24	Hit-Hit-V	111	Targ
21	1	181	Hit-Hit-S	17	Targ
56	1	17	Hit-Hit-V	373	Targ
79	1	134	Hit-Hit-S	42	Targ
38	1	73	Hit-Hit-S	324	Targ
181	1	135	FA-FA-S	830	Lure
17	1	119	Hit-Hit-V	144	Targ
192	2	149	CR-Hit-V	849	Lure
53	2	84	Miss-Hit-S	364	Targ
2	2	122	CR-Hit-V	1004	Lure
187	1	110	Hit-Hit-V	83	Targ
63	1	130	Hit-FA-S	388	Targ
152	2	10	CR-Hit-V	663	Lure
147	1	30	FA-Hit-S	620	Lure
117	1	116	FA-Hit-V	535	Lure
155	1	71	FA-Hit-S	682	Lure
55	2	112	Miss-FA-S	369	Targ
15	1	186	Hit-FA-S	123	Targ
22	1	9	Hit-Hit-V	20	Targ
71	1	171	Hit-Hit-V	408	Targ
139	1	83	FA-FA-S	591	Lure
76	1	161	Hit-Hit-V	41	Targ
87	1	9	Hit-Hit-S	450	Targ
169	2	58	CR-Hit-V	757	Lure
72	1	6	Hit-FA-S	412	Targ
186	1	181	FA-FA-V	838	Lure
86	1	95	Hit-Hit-S	448	Targ
66	1	162	Hit-Hit-S	391	Targ
158	2	25	CR-Hit-V	692	Lure
101	2	106	CR-Hit-V	490	Lure
161	1	109	Hit-Hit-V	70	Targ
45	1	29	Hit-Hit-S	340	Targ
216	1	75	Hit-FA-S	9	Targ
83	1	40	Hit-Hit-S	441	Targ
18	1	93	Hit-Hit-S	15	Targ
172	2	15	CR-Hit-V	782	Lure
35	1	62	Hit-Hit-S	317	Targ
109	2	159	CR-FA-S	514	Lure
24	1	154	Hit-Hit-V	232	Targ
153	2	141	CR-Hit-S	679	Lure
29	1	118	Hit-Hit-V	293	Targ
119	1	165	Hit-Hit-S	53	Targ
154	2	65	CR-Hit-V	681	Lure
121	2	181	CR-Hit-S	541	Lure
111	1	7	Hit-Hit-S	51	Targ
3	1	45	FA-FA-V	1019	Lure
67	1	14	Hit-Hit-S	393	Targ
104	2	167	CR-Hit-V	499	Lure
50	1	2	Hit-Hit-S	356	Targ
133	12	142	CR-Hit-S	571	Lure
142	2	105	Miss-Hit-S	59	Targ
27	1	120	Hit-FA-S	24	Targ
143	1	8	FA-FA-V	605	Lure
178	2	93	Miss-Hit-S	81	Targ
151	2	107	CR-Hit-S	661	Lure
189	2	169	CR-FA-S	844	Lure
184	2	76	CR-Hit-V	835	Lure
12	1	76	Hit-Hit-S	11	Targ
74	1	140	Hit-Hit-V	417	Targ
97	1	111	FA-FA-S	475	Lure
164	1	69	FA-FA-S	722	Lure
115	2	53	CR-FA-V	527	Lure
103	2	133	CR-Hit-V	496	Lure
43	1	68	Hit-Hit-S	336	Targ
59	2	4	Miss-FA-S	380	Targ
190	2	22	CR-Hit-V	845	Lure
14	2	60	CR-Hit-V	1227	Lure
44	2	88	Miss-Hit-S	339	Targ
156	2	170	CR-Hit-V	684	Lure
150	2	20	CR-FA-S	654	Lure
146	1	160	Hit-Hit-V	61	Targ
106	2	157	CR-FA-S	501	Lure
58	1	52	Hit-FA-S	378	Targ
177	1	50	FA-Hit-S	814	Lure
4	2	12	CR-Hit-V	1031	Lure
194	1	127	FA-Hit-S	853	Lure
163	1	146	FA-FA-S	713	Lure
89	1	163	Hit-Hit-S	453	Targ
88	1	151	Hit-Hit-V	452	Targ
