Stimulus	KeyPress	RT	Behavior	Image	StimType
157	1	137	Hit-Hit-S	68	Targ
18	1	70	Hit-Hit-V	15	Targ
187	2	133	Miss-FA-S	83	Targ
2	2	91	CR-Hit-V	1004	Lure
77	1	42	Hit-FA-S	422	Targ
161	1	38	Hit-Hit-S	70	Targ
53	1	121	Hit-Hit-V	364	Targ
70	1	134	Hit-Hit-S	406	Targ
47	1	2	Hit-FA-S	344	Targ
184	2	75	CR-Hit-V	835	Lure
82	2	126	Miss-FA-S	439	Targ
27	1	10	Hit-Hit-V	24	Targ
158	1	174	FA-Hit-V	692	Lure
189	2	88	CR-FA-S	844	Lure
155	2	115	CR-FA-S	682	Lure
190	1	85	FA-Hit-V	845	Lure
83	1	39	Hit-Hit-V	441	Targ
85	1	164	Hit-FA-V	444	Targ
117	1	147	FA-Hit-S	535	Lure
67	2	149	Miss-FA-V	393	Targ
3	1	35	FA-Hit-S	1019	Lure
24	1	156	Hit-Hit-S	232	Targ
119	1	86	Hit-Hit-S	53	Targ
147	1	47	FA-Hit-S	620	Lure
29	1	154	Hit-Hit-S	293	Targ
182	2	19	CR-Hit-S	833	Lure
79	1	177	Hit-FA-S	42	Targ
92	1	172	Hit-FA-V	458	Targ
169	2	17	CR-Hit-V	757	Lure
41	2	67	Miss-FA-S	332	Targ
55	1	73	Hit-Hit-V	369	Targ
153	2	126	CR-Hit-V	679	Lure
175	1	22	FA-Hit-S	810	Lure
62	1	29	Hit-FA-V	387	Targ
35	1	92	Hit-FA-S	317	Targ
109	2	25	CR-Hit-S	514	Lure
99	1	45	FA-Hit-V	482	Lure
113	1	50	FA-FA-S	521	Lure
151	1	78	FA-FA-S	661	Lure
8	1	23	Hit-Hit-S	111	Targ
216	1	3	Hit-Hit-S	9	Targ
181	1	163	FA-FA-S	830	Lure
86	1	77	Hit-Hit-S	448	Targ
43	1	98	Hit-Hit-V	336	Targ
52	1	55	Hit-FA-S	363	Targ
192	2	18	CR-Hit-V	849	Lure
76	1	101	Hit-FA-V	41	Targ
199	1	110	FA-Hit-S	867	Lure
6	2	28	CR-Hit-S	1088	Lure
17	1	171	Hit-FA-S	144	Targ
21	1	5	Hit-FA-V	17	Targ
56	2	43	Miss-FA-V	373	Targ
45	1	116	Hit-FA-V	340	Targ
63	2	120	Miss-FA-V	388	Targ
164	2	33	CR-FA-S	722	Lure
90	2	49	Miss-FA-S	454	Targ
154	NR	1	NR-Hit-S	681	Lure
196	2	69	CR-Hit-V	856	Lure
115	2	27	CR-FA-S	527	Lure
108	2	59	CR-Hit-V	510	Lure
59	1	99	Hit-Hit-S	380	Targ
142	1	127	Hit-FA-S	59	Targ
114	2	146	CR-FA-S	526	Lure
14	1	122	FA-Hit-S	1227	Lure
87	1	150	Hit-Hit-S	450	Targ
72	2	101	Miss-Hit-S	412	Targ
22	1	169	Hit-FA-V	20	Targ
188	2	26	CR-Hit-S	843	Lure
107	2	165	CR-Hit-S	502	Lure
39	1	60	Hit-FA-V	32	Targ
44	1	93	Hit-Hit-S	339	Targ
167	1	119	FA-FA-S	732	Lure
111	2	175	Miss-Hit-S	51	Targ
102	1	118	FA-FA-S	494	Lure
141	NR	1	NR-Hit-S	596	Lure
66	1	11	Hit-FA-V	391	Targ
116	1	21	FA-FA-S	530	Lure
98	1	66	FA-Hit-V	481	Lure
74	1	104	Hit-FA-V	417	Targ
71	1	24	Hit-FA-S	408	Targ
38	1	8	Hit-Hit-V	324	Targ
148	1	41	FA-Hit-V	632	Lure
50	1	142	Hit-Hit-S	356	Targ
15	1	130	Hit-Hit-V	123	Targ
172	NR	1	NR-FA-S	782	Lure
178	2	6	Miss-Hit-S	81	Targ
49	1	53	Hit-Hit-S	352	Targ
186	2	151	CR-Hit-V	838	Lure
139	2	140	CR-Hit-S	591	Lure
12	2	179	Miss-FA-V	11	Targ
152	2	62	CR-Hit-S	663	Lure
121	1	160	FA-Hit-S	541	Lure
168	2	34	CR-Hit-V	753	Lure
60	2	135	Miss-FA-S	381	Targ
101	2	111	CR-Hit-V	490	Lure
104	2	54	CR-Hit-V	499	Lure
133	1	81	FA-Hit-V	571	Lure
103	2	178	CR-Hit-V	496	Lure
97	1	61	FA-FA-S	475	Lure
143	2	136	CR-Hit-S	605	Lure
140	1	161	FA-Hit-S	592	Lure
68	1	32	Hit-FA-V	396	Targ
80	1	11	Hit-FA-S	431	Targ
94	1	56	Hit-FA-S	467	Targ
135	2	20	CR-FA-S	579	Lure
84	2	106	Miss-Hit-S	443	Targ
32	2	114	Miss-Hit-V	306	Targ
171	2	157	CR-Hit-V	775	Lure
198	1	159	FA-Hit-V	861	Lure
95	1	40	Hit-Hit-V	469	Targ
