Stimulus	KeyPress	RT	Behavior	Conf	Image	VerySome
412a.jpg	1	2569	Hit	1	412	V
17b.jpg	4	2114	Hit	1	17	V
315a.jpg	1	1172	Hit	1	315	V
488a.jpg	4	2311	FA	4	488	V
63b.jpg	3	2488	Hit	2	63	S
352b.jpg	4	2141	Hit	1	352	V
388b.jpg	4	1642	Hit	1	388	V
22b.jpg	4	970	Hit	1	22	V
474a.jpg	2	3014	Hit	2	474	S
540a.jpg	1	2254	Hit	1	540	V
1148b.jpg	1	2335	FA	4	1148	V
53b.jpg	3	2719	Hit	2	53	S
845b.jpg	4	2199	Hit	1	845	V
551b.jpg	1	3226	FA	4	551	V
35b.jpg	3	3307	Hit	2	35	S
1056b.jpg	4	1632	Hit	1	1056	V
1088b.jpg	1	2596	FA	4	1088	V
592b.jpg	1	1451	FA	4	592	V
616b.jpg	3	2446	Hit	2	616	S
844b.jpg	3	2601	Hit	2	844	S
112a.jpg	1	1662	Hit	1	112	V
713a.jpg	4	3466	FA	4	713	V
867b.jpg	1	3239	FA	4	867	V
306a.jpg	1	1566	Hit	1	306	V
297a.jpg	1	2363	Hit	1	297	V
546b.jpg	1	2190	FA	4	546	V
20b.jpg	4	2808	Hit	1	20	V
373b.jpg	1	2157	FA	4	373	V
117a.jpg	4	2592	FA	4	117	V
427a.jpg	4	2114	FA	4	427	V
378b.jpg	3	3645	Hit	2	378	S
834b.jpg	1	1469	FA	4	834	V
514a.jpg	3	2517	FA	3	514	S
340b.jpg	4	1737	Hit	1	340	V
375b.jpg	4	1609	Hit	1	375	V
860b.jpg	4	1733	Hit	1	860	V
319a.jpg	1	2094	Hit	1	319	V
51b.jpg	3	2986	Hit	2	51	S
854b.jpg	3	2945	Hit	2	854	S
443a.jpg	2	2706	Hit	2	443	S
32b.jpg	4	2149	Hit	1	32	V
324a.jpg	2	3496	Hit	2	324	S
441a.jpg	1	1348	Hit	1	441	V
520a.jpg	3	2334	FA	3	520	S
732a.jpg	2	3236	Hit	2	732	S
123a.jpg	3	2162	FA	3	123	S
439a.jpg	3	4459	FA	3	439	S
464a.jpg	1	1874	Hit	1	464	V
453a.jpg	4	3000	FA	4	453	V
1019b.jpg	2	3086	FA	3	1019	S
29b.jpg	2	3698	FA	3	29	S
1000b.jpg	1	2613	FA	4	1000	V
417a.jpg	1	2072	Hit	1	417	V
349b.jpg	3	1982	Hit	2	349	S
824a.jpg	2	2663	Hit	2	824	S
59b.jpg	4	2726	Hit	1	59	V
548b.jpg	2	3111	FA	3	548	S
54b.jpg	3	1777	Hit	2	54	S
681a.jpg	2	3092	Hit	2	681	S
579b.jpg	3	3301	Hit	2	579	S
588b.jpg	1	4140	FA	4	588	V
549b.jpg	2	1683	FA	3	549	S
838b.jpg	3	2775	Hit	2	838	S
810a.jpg	2	3201	Hit	2	810	S
764a.jpg	4	2303	FA	4	764	V
248a.jpg	3	2991	FA	3	248	S
861b.jpg	3	3539	Hit	2	861	S
9b.jpg	4	2615	Hit	1	9	V
786a.jpg	3	1963	FA	3	786	S
144a.jpg	1	2027	Hit	1	144	V
849b.jpg	4	3166	Hit	1	849	V
363b.jpg	4	1931	Hit	1	363	V
814a.jpg	4	1631	FA	4	814	V
571b.jpg	1	1629	FA	4	571	V
582b.jpg	4	2710	Hit	1	582	V
550b.jpg	1	3288	FA	4	550	V
41b.jpg	4	1770	Hit	1	41	V
364b.jpg	4	1618	Hit	1	364	V
454a.jpg	1	1735	Hit	1	454	V
61b.jpg	4	2394	Hit	1	61	V
847b.jpg	NR	2709	NR	NR	847	NR
851b.jpg	2	2092	FA	3	851	S
339b.jpg	4	2654	Hit	1	339	V
526a.jpg	4	1371	FA	4	526	V
518a.jpg	1	3029	Hit	1	518	V
469a.jpg	3	1874	FA	3	469	S
496a.jpg	4	3374	FA	4	496	V
757a.jpg	4	1603	FA	4	757	V
401a.jpg	1	1507	Hit	1	401	V
452a.jpg	1	1168	Hit	1	452	V
544a.jpg	4	2338	FA	4	544	V
843b.jpg	1	3098	FA	4	843	V
535a.jpg	3	2736	FA	3	535	S
679b.jpg	2	1766	FA	3	679	S
596b.jpg	2	3653	FA	3	596	S
499a.jpg	4	2253	FA	4	499	V
521a.jpg	3	1672	FA	3	521	S
83a.jpg	1	2016	Hit	1	83	V
692a.jpg	2	2914	Hit	2	692	S
696a.jpg	2	3301	Hit	2	696	S
431a.jpg	2	3946	Hit	2	431	S
42b.jpg	4	2077	Hit	1	42	V
830a.jpg	2	3225	Hit	2	830	S
408a.jpg	1	1172	Hit	1	408	V
177a.jpg	1	1179	Hit	1	177	V
545a.jpg	1	2464	Hit	1	545	V
722a.jpg	2	1724	Hit	2	722	S
494a.jpg	3	3270	FA	3	494	S
457a.jpg	1	1267	Hit	1	457	V
856b.jpg	3	2547	Hit	2	856	S
663b.jpg	1	1494	FA	4	663	V
833b.jpg	3	2621	Hit	2	833	S
475a.jpg	3	1778	FA	3	475	S
700a.jpg	2	3105	Hit	2	700	S
563b.jpg	1	2687	FA	4	563	V
293a.jpg	1	1125	Hit	1	293	V
